Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Pham, A.N., Leitner, D., Glennon, P., Ottarson, J., Lawton, D., Portillo, M., Machicoane, G., Wenstrom, J., Lajoie, A.","Design of a compact all-permanent magnet ECR ion source injector for ReA at the MSU NSCL",2016,"Nuclear Instruments and Methods in Physics Research, Section B: Beam Interactions with Materials and Atoms","376",,,"77","80",,,10.1016/j.nimb.2016.02.016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959181658&doi=10.1016%2fj.nimb.2016.02.016&partnerID=40&md5=4e08eb2ce25f8140bbc4941f17ab1c3d",Article,Scopus,2-s2.0-84959181658
"Sannibale, F., Baptiste, K., Cork, C., Corlett, J., Decool, M., De Santis, S., Dickinson, M., Doolittle, L., Doyle, J., Feng, J., Filippetto, D., Gibson, D., Giermann, S., Harris, G., Huang, G., Johnson, M., Kirkpatrick, M., Kramasz, T., Kwiatkowski, S., Leitner, D., Lellinger, R., Li, R., Mitchell, C., Moroz, V., Nasiatka, J., Norum, W.E., Padmore, H., Pagani, C., Portmann, G., Qian, H., Rasool, H., Schmerge, J., Sertore, D., Syversrud, D., Vecchione, T., Vinco, M., Virostek, S., Wells, R., Zhou, F., Zolotorev, M.","The VHF-gun, the LBNL high-brightness electron photo-injector for MHz-class repetition-rate applications",2016,"Optics InfoBase Conference Papers",,, ET1A.1,"","",2,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016497032&partnerID=40&md5=8f66e40931563d8c9407ccf9e78607cd",Conference Paper,Scopus,2-s2.0-85016497032
"Sannibale, F., Filippetto, D., Qian, H., Mitchell, C.E., Feng, J., Harris, G., Johnson, M.J., Kramasz, T.D., Leitner, D., Nasiatka, J.R., Staples, J., Virostek, S., Wells, R., Doyle, J., Padmore, H.A., Rasool, H., Zolotorev, M., Pagani, C., Sertore, D., Gierman, S., Li, R.K., Schmerge, J., Vecchione, T., Zhou, F.","APEX phase-II commissioning results at the Lawrence Berkeley National Laboratory",2016,"IPAC 2016 - Proceedings of the 7th International Particle Accelerator Conference",,,,"1041","1043",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015325580&partnerID=40&md5=b6b80a456bb29f14e918ea872533c305",Conference Paper,Scopus,2-s2.0-85015325580
"Winklehner, D., Leitner, D.","A space charge compensation model for positive DC ion beams",2015,"Journal of Instrumentation","10","10", T10006,"","",,,10.1088/1748-0221/10/10/T10006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947093332&doi=10.1088%2f1748-0221%2f10%2f10%2fT10006&partnerID=40&md5=d1b9040251b904aa501d9fd91ed13fbd",Article,Scopus,2-s2.0-84947093332
"Lin, L.Y., Leitner, D., Benatti, C., Perdikakis, G., Krause, S.W., Rencsok, R., Nash, S., Wittmer, W.","Investigation of ion induced damage in KBr, YAG:Ce, CaF<inf>2</inf>:Eu and CsI:Tl irradiated by various-energy protons",2015,"Journal of Instrumentation","10","3", P03024,"","",,,10.1088/1748-0221/10/03/P03024,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84950326900&doi=10.1088%2f1748-0221%2f10%2f03%2fP03024&partnerID=40&md5=a0eb741230397c09deb7f6bd238eb4c0",Article,Scopus,2-s2.0-84950326900
"Machicoane, G., Cole, D., Leitner, D., Neben, D., Tobos, L.","Metallic beam development for the Facility for Rare Isotope Beam",2014,"Review of Scientific Instruments","85","2", 02A957,"","",,,10.1063/1.4858095,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894483745&doi=10.1063%2f1.4858095&partnerID=40&md5=7a439f918a755c7bb597156914378222",Article,Scopus,2-s2.0-84894483745
"Winklehner, D., Leitner, D., Cole, D., Machicoane, G., Tobos, L.","Space-charge compensation measurements in electron cyclotron resonance ion source low energy beam transport lines with a retarding field analyzer",2014,"Review of Scientific Instruments","85","2", 02A739,"","",,3,10.1063/1.4854315,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894505148&doi=10.1063%2f1.4854315&partnerID=40&md5=a3446d5e70c105fe75fd1ec0de21cb2b",Article,Scopus,2-s2.0-84894505148
"Lapierre, A., Schwarz, S., Baumann, T.M., Cooper, K., Kittimanapun, K., Rodriguez, A.J., Sumithrarachchi, C., Williams, S.J., Wittmer, W., Leitner, D., Bollen, G.","First charge breeding of a rare-isotope beam with the electron-beam ion trap of the ReA post-accelerator at the National Superconducting Cyclotron Laboratory",2014,"Review of Scientific Instruments","85","2", 02B701,"","",,6,10.1063/1.4827308,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903826736&doi=10.1063%2f1.4827308&partnerID=40&md5=5261c339caf99aa8caad98d63d69770f",Conference Paper,Scopus,2-s2.0-84903826736
"Baumann, T.M., Lapierre, A., Kittimanapun, K., Schwarz, S., Leitner, D., Bollen, G.","Determination of the ReA Electron Beam Ion Trap electron beam radius and current density with an X-ray pinhole camera",2014,"Review of Scientific Instruments","85","7", 073302,"","",,1,10.1063/1.4885448,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903852858&doi=10.1063%2f1.4885448&partnerID=40&md5=facaa02a737f11fec93e8bd0ed4b719d",Article,Scopus,2-s2.0-84903852858
"Alt, D., Brandon, J., Leitner, D., Morris, D., Syphers, M., Usher, N., Wittmer, W.","Preparatory investigations for a low frequency prebuncher at ReA",2014,"IPAC 2014: Proceedings of the 5th International Particle Accelerator Conference",,,,"3342","3345",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928337053&partnerID=40&md5=e3ade29bebd265cb8134d9753d7e1fb0",Conference Paper,Scopus,2-s2.0-84928337053
