Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Basu, S., Karki, M., Ganguly, S., DiBiano, R., Mukhopadhyay, S., Gayaka, S., Kannan, R., Nemani, R.","Learning Sparse Feature Representations Using Probabilistic Quadtrees and Deep Belief Nets",2017,"Neural Processing Letters","45","3",,"855","867",,,10.1007/s11063-016-9556-4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988317017&doi=10.1007%2fs11063-016-9556-4&partnerID=40&md5=dada071f56d311cb6eef163682fdd80c",Article,Scopus,2-s2.0-84988317017
"Misyrlis, M., Cheung, C.M., Srivastava, A., Kannan, R., Prasanna, V.","Spatio-temporal modeling of criminal activity",2017,"Proceedings - 2017 2nd International Workshop on Social Sensing, SocialSens 2017 (part of CPS Week)",,,,"3","8",,,10.1145/3055601.3055613,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019034924&doi=10.1145%2f3055601.3055613&partnerID=40&md5=a64a9d4bbd68368967c739b396f6f75a",Conference Paper,Scopus,2-s2.0-85019034924
"Wickramaarachchi, C., Kuppannagari, S.R., Kannan, R., Prasanna, V.K.","Improved protection scheme for data attack on strategic buses in the Smart Grid",2017,"2016 IEEE Conference on Technologies for Sustainability, SusTech 2016",,, 7897149,"96","101",,,10.1109/SusTech.2016.7897149,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019243840&doi=10.1109%2fSusTech.2016.7897149&partnerID=40&md5=9b7e6e935210883dd250350a4741ebce",Conference Paper,Scopus,2-s2.0-85019243840
"Wickramaarachchi, C., Chelmis, C., Kannan, R., Prasanna, V.K.","Protecting critical buses in power-grid against data attacks: Adaptive protection schemes for smart cities",2017,"FTC 2016 - Proceedings of Future Technologies Conference",,, 7821733,"1047","1056",,,10.1109/FTC.2016.7821733,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013675260&doi=10.1109%2fFTC.2016.7821733&partnerID=40&md5=6f5fa26de08cdc17b4ce5960a1d5ee8b",Conference Paper,Scopus,2-s2.0-85013675260
"Stewart, M.F., Kannan, R., Dvir, A., Krishnamachari, B.","CASPaR: Congestion avoidance shortest path routing for delay tolerant networks",2016,"2016 International Conference on Computing, Networking and Communications, ICNC 2016",,, 7440702,"","",,1,10.1109/ICCNC.2016.7440702,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966573829&doi=10.1109%2fICCNC.2016.7440702&partnerID=40&md5=a8ebcdbed0e209787bfe5922f4c4fdc5",Conference Paper,Scopus,2-s2.0-84966573829
"Kuppannagari, S.R., Kannan, R., Prasanna, V.K.","An ILP based algorithm for optimal customer selection for demand response in SmartGrids",2016,"Proceedings - 2015 International Conference on Computational Science and Computational Intelligence, CSCI 2015",,, 7424106,"300","305",,2,10.1109/CSCI.2015.140,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964460019&doi=10.1109%2fCSCI.2015.140&partnerID=40&md5=3784b8e57d7338b2b390786af99b3bfb",Conference Paper,Scopus,2-s2.0-84964460019
"Wickramaarachchi, C., Kannan, R., Chelmis, C., Prasanna, V.K.","Distributed exact subgraph matching in small diameter dynamic graphs",2016,"Proceedings - 2016 IEEE International Conference on Big Data, Big Data 2016",,, 7840996,"3360","3369",,,10.1109/BigData.2016.7840996,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015200706&doi=10.1109%2fBigData.2016.7840996&partnerID=40&md5=3ecc02c3eb29589252fd7e31c3ab04b8",Conference Paper,Scopus,2-s2.0-85015200706
"Misyrlis, M., Kannan, R., Chelmis, C., Prasanna, V.K.","Sparse Causal Temporal Modeling to Inform Power System Defense",2016,"Procedia Computer Science","95",,,"450","456",,2,10.1016/j.procs.2016.09.316,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999036985&doi=10.1016%2fj.procs.2016.09.316&partnerID=40&md5=c704ff55eec3c735e12efe8cbab1a14e",Conference Paper,Scopus,2-s2.0-84999036985
"Kuppannagari, S.R., Kannan, R., Chelmis, C., Tehrani, A.S., Prasanna, V.K.","Optimal customer targeting for sustainable Demand Response in smart grids",2016,"Procedia Computer Science","80",,,"324","334",,1,10.1016/j.procs.2016.05.324,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978472511&doi=10.1016%2fj.procs.2016.05.324&partnerID=40&md5=103c8d84d6afb8208f5432c3b7334262",Conference Paper,Scopus,2-s2.0-84978472511
"Zhang, J., Kannan, R.","A Sparse Bayesian Framework for Anomaly Detection in Heterogeneous Networks",2012,"Lecture Notes of the Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering, LNICST","74 LNICST",,,"75","87",,1,10.1007/978-3-642-29222-4_6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885015937&doi=10.1007%2f978-3-642-29222-4_6&partnerID=40&md5=a7c1846f2c1e1ce96261f6e765798a0b",Conference Paper,Scopus,2-s2.0-84885015937
