Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Lentz, S.J., Davis, K.A., Churchill, J.H., DeCarlo, T.M.","Coral reef drag coefficients - Water depth dependence",2017,"Journal of Physical Oceanography","47","5",,"1061","1075",,,10.1175/JPO-D-16-0248.1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019211967&doi=10.1175%2fJPO-D-16-0248.1&partnerID=40&md5=2fea46695e1d5a9a53a356e5130d760e",Article,Scopus,2-s2.0-85019211967
"Kirincich, A.R., Lentz, S.J.","The importance of lateral variability on exchange across the inner shelf south of Martha's Vineyard, MA",2017,"Journal of Geophysical Research: Oceans","122","3",,"2360","2381",,,10.1002/2016JC012491,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016645623&doi=10.1002%2f2016JC012491&partnerID=40&md5=0df76a314ec1132f1505e9bac471ce67",Article,Scopus,2-s2.0-85016645623
"Lentz, S.J.","Seasonal warming of the Middle Atlantic Bight Cold Pool",2017,"Journal of Geophysical Research: Oceans","122","2",,"941","954",,,10.1002/2016JC012201,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011634390&doi=10.1002%2f2016JC012201&partnerID=40&md5=b8e2b2223aae3ed0c91dd74f1293682e",Article,Scopus,2-s2.0-85011634390
"Richaud, B., Kwon, Y.-O., Joyce, T.M., Fratantoni, P.S., Lentz, S.J.","Surface and bottom temperature and salinity climatology along the continental shelf off the Canadian and U.S. East Coasts",2016,"Continental Shelf Research","124",,,"165","181",,2,10.1016/j.csr.2016.06.005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975482653&doi=10.1016%2fj.csr.2016.06.005&partnerID=40&md5=d126ec6ddfe7e55651f6afffe85d973e",Article,Scopus,2-s2.0-84975482653
"Rypina, I.I., Kirincich, A., Lentz, S., Sundermeyer, M.","Investigating the eddy diffusivity concept in the coastal ocean",2016,"Journal of Physical Oceanography","46","7",,"2201","2218",,2,10.1175/JPO-D-16-0020.1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978884287&doi=10.1175%2fJPO-D-16-0020.1&partnerID=40&md5=2ae7361b5a0fc15065f90cf32c5e4ccd",Article,Scopus,2-s2.0-84978884287
"Lentz, S.J., Churchill, J.H., Davis, K.A., Farrar, J.T., Pineda, J., Starczak, V.","The characteristics and dynamics of wave-driven flow across a platform coral reef in the Red Sea",2016,"Journal of Geophysical Research: Oceans","121","2",,"1360","1376",,4,10.1002/2015JC011141,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959319913&doi=10.1002%2f2015JC011141&partnerID=40&md5=54edab8827241f40bf73137c9f274cd3",Article,Scopus,2-s2.0-84959319913
"Lentz, S.J., Churchill, J.H., Davis, K.A., Farrar, J.T.","Surface gravity wave transformation across a platform coral reef in the Red Sea",2016,"Journal of Geophysical Research: Oceans","121","1",,"693","705",,2,10.1002/2015JC011142,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959547926&doi=10.1002%2f2015JC011142&partnerID=40&md5=1fbc37f709f58e67f907426fb088cef6",Article,Scopus,2-s2.0-84959547926
"Benthuysen, J., Thomas, L.N., Lentz, S.J.","Rapid generation of upwelling at a shelf break caused by buoyancy shutdown",2015,"Journal of Physical Oceanography","45","1",,"294","312",,4,10.1175/JPO-D-14-0104.1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920870979&doi=10.1175%2fJPO-D-14-0104.1&partnerID=40&md5=5c89564198c4d647384de9748db10b1b",Article,Scopus,2-s2.0-84920870979
"Connolly, T.P., Lentz, S.J.","Interannual variability of wintertime temperature on the inner continental shelf of the Middle Atlantic Bight",2014,"Journal of Geophysical Research C: Oceans","119","9",,"6269","6285",,1,10.1002/2014JC010153,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927607398&doi=10.1002%2f2014JC010153&partnerID=40&md5=42b471dfc39129ffbbb33ed31f6c84a9",Article,Scopus,2-s2.0-84927607398
"Churchill, J.H., Lentz, S.J., Farrar, J.T., Abualnaja, Y.","Properties of red sea coastal currents",2014,"Continental Shelf Research","78",,,"51","61",,2,10.1016/j.csr.2014.01.025,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895810577&doi=10.1016%2fj.csr.2014.01.025&partnerID=40&md5=9c93e2cff6c46619c563336b1f53323b",Article,Scopus,2-s2.0-84895810577
"Shamberger, K.E.F., Cohen, A.L., Golbuu, Y., McCorkle, D.C., Lentz, S.J., Barkley, H.C.","Diverse coral communities in naturally acidified waters of a Western Pacific reef",2014,"Geophysical Research Letters","41","2",,"499","504",,35,10.1002/2013GL058489,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892381866&doi=10.1002%2f2013GL058489&partnerID=40&md5=61b90402f74cbfedd92fca80fecb26f2",Article,Scopus,2-s2.0-84892381866
"Horwitz, R., Lentz, S.J.","Inner-shelf response to cross-shelf wind stress: The importance of the cross-shelf density gradient in an idealized numerical model and field observations",2014,"Journal of Physical Oceanography","44","1",,"86","103",,6,10.1175/JPO-D-13-075.1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892661595&doi=10.1175%2fJPO-D-13-075.1&partnerID=40&md5=e73dedbde4737639ccb092fd473c5829",Article,Scopus,2-s2.0-84892661595
"Lentz, S.J., Butman, B., Harris, C.","The vertical structure of the circulation and dynamics in Hudson Shelf Valley",2014,"Journal of Geophysical Research: Oceans","119","6",,"3694","3713",,4,10.1002/2014JC009883,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904551792&doi=10.1002%2f2014JC009883&partnerID=40&md5=de13e51af11b3c7461d7e702c191fde0",Article,Scopus,2-s2.0-84904551792
