Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Wang, P., Cottrell, G.W.","Central and peripheral vision for scene recognition: A neurocomputational modeling exploration",2017,"Journal of Vision","17","4",,"1","22",,,10.1167/17.4.9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018281745&doi=10.1167%2f17.4.9&partnerID=40&md5=dea17c14c2a9fcc0c815c49b6cc0e318",Article,Scopus,2-s2.0-85018281745
"Malmir, M., Sikka, K., Forster, D., Fasel, I., Movellan, J.R., Cottrell, G.W.","Deep active object recognition by joint label and action prediction",2017,"Computer Vision and Image Understanding","156",,,"128","137",,,10.1016/j.cviu.2016.10.011,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85005993403&doi=10.1016%2fj.cviu.2016.10.011&partnerID=40&md5=4db831d7d0a05a4a29bcddedc889b3ba",Article,Scopus,2-s2.0-85005993403
"Wang, Y., Lin, Z., Shen, X., Měch, R., Miller, G., Cottrell, G.W.","Event-specific image importance",2016,"Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition","2016-January",,,"4810","4819",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986300481&partnerID=40&md5=1506993db4c8eeaab0e2d1a4d15eb753",Conference Paper,Scopus,2-s2.0-84986300481
"Filimon, F., Rieth, C.A., Sereno, M.I., Cottrell, G.W.","Observed, executed, and imagined action representations can be decoded from ventral and dorsal areas",2015,"Cerebral Cortex","25","9",,"3144","3158",,13,10.1093/cercor/bhu110,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973433409&doi=10.1093%2fcercor%2fbhu110&partnerID=40&md5=2fbcf27ec3a5325b9966ff1dfa78fbad",Article,Scopus,2-s2.0-84973433409
"Kanan, C., Bseiso, D.N.F., Ray, N.A., Hsiao, J.H., Cottrell, G.W.","Humans have idiosyncratic and task-specific scanpaths for judging faces",2015,"Vision Research","108",,,"67","76",,6,10.1016/j.visres.2015.01.013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922440390&doi=10.1016%2fj.visres.2015.01.013&partnerID=40&md5=d884b92d12583bcd36cac8998740913d",Article,Scopus,2-s2.0-84922440390
"Wang, Y., Cottrell, G.W.","Bikers are like tobacco shops, formal dressers are like suits: Recognizing urban tribes with caffe",2015,"Proceedings - 2015 IEEE Winter Conference on Applications of Computer Vision, WACV 2015",,, 7045975,"876","883",,3,10.1109/WACV.2015.121,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925384346&doi=10.1109%2fWACV.2015.121&partnerID=40&md5=f7aef10f2de8c44702a44ea25786e056",Conference Paper,Scopus,2-s2.0-84925384346
"Kanan, C., Ray, N.A., Bseiso, D.N.F., Hsiao, J.H., Cottrell, G.W.","Predicting an observer's task using multi-fixation pattern analysis",2014,"Eye Tracking Research and Applications Symposium (ETRA)",,,,"287","290",,13,10.1145/2578153.2578208,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899680594&doi=10.1145%2f2578153.2578208&partnerID=40&md5=b63d3bf6a0e4e7734c32e36b371c0060",Conference Paper,Scopus,2-s2.0-84899680594
"Cowell, R.A., Cottrell, G.W.","What evidence supports special processing for faces? A cautionary tale for fMRI interpretation.",2013,"Journal of cognitive neuroscience","25","11",,"1777","1793",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899467327&partnerID=40&md5=b86a00be4701391bc5b952db93bcc4be",Article,Scopus,2-s2.0-84899467327
"Yan, L., Elgamal, A., Cottrell, G.W.","Substructure vibration NARX neural network approach for statistical damage inference",2013,"Journal of Engineering Mechanics","139","6",,"737","741",,12,10.1061/(ASCE)EM.1943-7889.0000363,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881289801&doi=10.1061%2f%28ASCE%29EM.1943-7889.0000363&partnerID=40&md5=83b6147d39fd544ac03112d2d69d3cfa",Article,Scopus,2-s2.0-84881289801
"Cottrell, G.W.","A model of lexical access of ambiguous words",2013,"Lexical Ambiguity Resolution: Perspective from Psycholinguistics, Neuropsychology and Artificial Intelligence",,,,"179","194",,1,10.1016/B978-0-08-051013-2.50011-2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987786649&doi=10.1016%2fB978-0-08-051013-2.50011-2&partnerID=40&md5=1d1ad37239ffd8376fe4c91676f8b801",Book Chapter,Scopus,2-s2.0-84987786649
"Small, S., Cottrell, G.W., Tanenhaus, M.K.","Lexical ambiguity resolution: Perspective from psycholinguistics, neuropsychology and artificial intelligence",2013,"Lexical Ambiguity Resolution: Perspective from Psycholinguistics, Neuropsychology and Artificial Intelligence",,,,"1","518",,,10.1016/B978-0-08-051013-2.50022,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987842766&doi=10.1016%2fB978-0-08-051013-2.50022&partnerID=40&md5=066e4efd14b68a21bc97e5fbdcc13837",Book,Scopus,2-s2.0-84987842766
"Hsiao, J.H., Cipollini, B., Cottrell, G.W.","Hemispheric asymmetry in perception: A differential encoding account",2013,"Journal of Cognitive Neuroscience","25","7",,"998","1007",,10,10.1162/jocn_a_00377,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878385594&doi=10.1162%2fjocn_a_00377&partnerID=40&md5=b066bb25b20cd767bb7e95eec8b8e1fa",Article,Scopus,2-s2.0-84878385594
"Small, S.L., Cottrell, G.W., Tanenhaus, M.K.","Preface",2013,"Lexical Ambiguity Resolution: Perspective from Psycholinguistics, Neuropsychology and Artificial Intelligence",,,,"3","9",,,10.1016/B978-0-08-051013-2.50004-5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987776168&doi=10.1016%2fB978-0-08-051013-2.50004-5&partnerID=40&md5=e0ee01546a6cfe234c50ba699ebe7d51",Editorial,Scopus,2-s2.0-84987776168
"Cottrell, G.W., Hsiao, J.H.","Neurocomputational Models of Face Processing",2012,"Oxford Handbook of Face Perception",,,,"","",,,10.1093/oxfordhb/9780199559053.013.0021,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924308141&doi=10.1093%2foxfordhb%2f9780199559053.013.0021&partnerID=40&md5=d2f5bdc8f350c8a000fe6e68a149c7dc",Book Chapter,Scopus,2-s2.0-84924308141
"Kanan, C., Cottrell, G.W.","Color-to-grayscale: Does the method matter in image recognition?",2012,"PLoS ONE","7","1", e29740,"","",,36,10.1371/journal.pone.0029740,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855592068&doi=10.1371%2fjournal.pone.0029740&partnerID=40&md5=a704f8b74ee24a6b861c68b61bf7a290",Article,Scopus,2-s2.0-84855592068
"Flowe, H., Cottrell, G.W.","An examination of simultaneous lineup identification decision processes using eye tracking",2011,"Applied Cognitive Psychology","25","3",,"443","451",,3,10.1002/acp.1711,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79956187778&doi=10.1002%2facp.1711&partnerID=40&md5=adc6c8e98f7dcff3a344c43780bf98ad",Article,Scopus,2-s2.0-79956187778
"Kanan, C., Flores, A., Cottrell, G.W.","Color constancy algorithms for object and face recognition",2010,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","6453 LNCS","PART 1",,"199","210",,4,10.1007/978-3-642-17289-2_20,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650786094&doi=10.1007%2f978-3-642-17289-2_20&partnerID=40&md5=c89d5cf63aea520092dbeb4a016bf102",Conference Paper,Scopus,2-s2.0-78650786094
"Dailey, M.N., Joyce, C., Lyons, M.J., Kamachi, M., Ishi, H., Gyoba, J., Cottrell, G.W.","Evidence and a Computational Explanation of Cultural Differences in Facial Expression Recognition",2010,"Emotion","10","6",,"874","893",,48,10.1037/a0020019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650711086&doi=10.1037%2fa0020019&partnerID=40&md5=96cd7c30dfa52d2a365526708f3ea74f",Article,Scopus,2-s2.0-78650711086
"Kanan, C., Cottrell, G.","Robust classification of objects, faces, and flowers using natural image statistics",2010,"Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition",,, 5539947,"2472","2479",,103,10.1109/CVPR.2010.5539947,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956006319&doi=10.1109%2fCVPR.2010.5539947&partnerID=40&md5=3a5d8c91c9a9d73856996e56636dcf8c",Conference Paper,Scopus,2-s2.0-77956006319
"Nelson, J.D., McKenzie, C.R.M., Cottrell, G.W., Sejnowski, T.J.","Experience matters: Information acquisition optimizes probability gain",2010,"Psychological Science","21","7",,"960","969",,36,10.1177/0956797610372637,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954833732&doi=10.1177%2f0956797610372637&partnerID=40&md5=bbfe84d30156487c8da346cdfcf89a23",Article,Scopus,2-s2.0-77954833732
"Palmeri, T.J., Cottrell, G.W.","Modeling Perceptual Expertise",2010,"Perceptual Expertise: Bridging Brain and Behavior",,,,"","",,1,10.1093/acprof:oso/9780195309607.003.0008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920557874&doi=10.1093%2facprof%3aoso%2f9780195309607.003.0008&partnerID=40&md5=223d675fede3a230367356c6d7cc9fa4",Book Chapter,Scopus,2-s2.0-84920557874
"Kanan, C., Tong, M.H., Zhang, L., Cottrell, G.W.","SUN: Top-down saliency using natural statistics",2009,"Visual Cognition","17","6-7",,"979","1003",,130,10.1080/13506280902771138,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70549092787&doi=10.1080%2f13506280902771138&partnerID=40&md5=77c070846b2a60bf4663543b74c9d5c1",Article,Scopus,2-s2.0-70549092787
"Hsiao, J.H., Cottrell, G.W.","Not all visual expertise is holistic, but it may be leftist: The case of Chinese character recognition: Research Article",2009,"Psychological Science","20","4",,"455","463",,46,10.1111/j.1467-9280.2009.02315.x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-64249128770&doi=10.1111%2fj.1467-9280.2009.02315.x&partnerID=40&md5=1bf86d4528b116f139eaebe8621db6da",Article,Scopus,2-s2.0-64249128770
"Marks, T.K., Howard, A., Bajracharya, M., Cottrell, G.W., Matthies, L.H.","Gamma-SLAM: Visual SLAM in unstructured environments using variance grid maps",2009,"Journal of Field Robotics","26","1",,"26","51",,9,10.1002/rob.20273,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-62449305394&doi=10.1002%2frob.20273&partnerID=40&md5=256ae68e17e7d4ba6a6eaad3be1583d2",Article,Scopus,2-s2.0-62449305394
"Zhang, L., Tong, M.H., Marks, T.K., Shan, H., Cottrell, G.W.","SUN: A Bayesian framework for saliency using natural statistics",2008,"Journal of Vision","8","7", 32,"","",,592,10.1167/8.7.32,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149506125&doi=10.1167%2f8.7.32&partnerID=40&md5=0e201c2998483c08337a3c309dafd5df",Article,Scopus,2-s2.0-58149506125
"Hsiao, J.H.-W., Shieh, D.X., Cottrell, G.W.","Convergence of the visual field split: Hemispheric modeling of face and object recognition",2008,"Journal of Cognitive Neuroscience","20","12",,"2298","2307",,19,10.1162/jocn.2008.20162,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-56649085326&doi=10.1162%2fjocn.2008.20162&partnerID=40&md5=6e611a91046cc12df8c813c9b8b71d95",Article,Scopus,2-s2.0-56649085326
"Barrington, L., Marks, T.K., Hsiao, J.H.-W., Cottrell, G.W.","Nimble: A kernel density model of saccade-based visual memory",2008,"Journal of Vision","8","14", 17,"","",,10,10.1167/8.14.17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-56349100680&doi=10.1167%2f8.14.17&partnerID=40&md5=6c7e34efb03512c81186ac322db5b828",Article,Scopus,2-s2.0-56349100680
"Hsiao, J.H.-W., Cottrell, G.","Two fixations suffice in face recognition",2008,"Psychological Science","19","10",,"998","1006",,141,10.1111/j.1467-9280.2008.02191.x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-55449136434&doi=10.1111%2fj.1467-9280.2008.02191.x&partnerID=40&md5=ab311a0ebeee5d0c22c467f5978b581a",Article,Scopus,2-s2.0-55449136434
"Shan, H., Cottrell, G.W.","Looking around the backyard helps to recognize faces and digits",2008,"26th IEEE Conference on Computer Vision and Pattern Recognition, CVPR",,, 4587631,"","",,18,10.1109/CVPR.2008.4587631,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-51949094985&doi=10.1109%2fCVPR.2008.4587631&partnerID=40&md5=aa6a5b619f4a83f35b53e2ffa32bb329",Conference Paper,Scopus,2-s2.0-51949094985
"Butko, N.J., Zhang, L., Cottrell, G.W., Movellan, J.R.","Visual saliency model for robot cameras",2008,"Proceedings - IEEE International Conference on Robotics and Automation",,, 4543572,"2398","2403",,55,10.1109/ROBOT.2008.4543572,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-51649111508&doi=10.1109%2fROBOT.2008.4543572&partnerID=40&md5=4b4c47183b1ace49c06277968e636eff",Conference Paper,Scopus,2-s2.0-51649111508
"Marks, T.K., Howard, A., Bajracharya, M., Cottrell, G.W., Matthies, L.","Gamma-SLAM: Using stereo vision and variance grid maps for SLAM in unstructured environments",2008,"Proceedings - IEEE International Conference on Robotics and Automation",,, 4543781,"3717","3724",,17,10.1109/ROBOT.2008.4543781,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-51649092347&doi=10.1109%2fROBOT.2008.4543781&partnerID=40&md5=1c3f7fce73ce91cf769fa5f5d163b12f",Conference Paper,Scopus,2-s2.0-51649092347
"Tong, M.H., Joyce, C.A., Cottrell, G.W.","Why is the fusiform face area recruited for novel categories of expertise? A neurocomputational investigation",2008,"Brain Research","1202",,,"14","24",,13,10.1016/j.brainres.2007.06.079,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-40749124855&doi=10.1016%2fj.brainres.2007.06.079&partnerID=40&md5=f26cc90626130b5dceb61d7ea507b888",Article,Scopus,2-s2.0-40749124855
"McCleery, J.P., Zhang, L., Ge, L., Wang, Z., Christiansen, E.M., Lee, K., Cottrell, G.W.","The roles of visual expertise and visual input in the face inversion effect: Behavioral and neurocomputational evidence",2008,"Vision Research","48","5",,"703","715",,12,10.1016/j.visres.2007.11.025,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-39149089640&doi=10.1016%2fj.visres.2007.11.025&partnerID=40&md5=98c2513d4531ecc1af67bc1b0eb89fb1",Article,Scopus,2-s2.0-39149089640
"Shan, H., Zhang, L., Cottrell, G.W.","Recursive ICA",2007,"Advances in Neural Information Processing Systems",,,,"1273","1280",,11,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-51949095779&partnerID=40&md5=08b06b26468187a1dfa5a6af9c495ac9",Conference Paper,Scopus,2-s2.0-51949095779
"Nelson, J.D., Cottrell, G.W.","A probabilistic model of eye movements in concept formation",2007,"Neurocomputing","70","13-15",,"2256","2272",,18,10.1016/j.neucom.2006.02.026,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249701214&doi=10.1016%2fj.neucom.2006.02.026&partnerID=40&md5=e495c4697d27e5558d7d1f7b167eb800",Article,Scopus,2-s2.0-34249701214
"Tong, M.H., Bickett, A.D., Christiansen, E.M., Cottrell, G.W.","Learning grammatical structure with Echo State Networks",2007,"Neural Networks","20","3",,"424","432",,79,10.1016/j.neunet.2007.04.013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249874927&doi=10.1016%2fj.neunet.2007.04.013&partnerID=40&md5=cfe738a7e7284a3ca577c321c515e48a",Article,Scopus,2-s2.0-34249874927
"Inazawa, H., Cottrell, G.W.","Phase space learning in an autonomous dynamical neural network",2006,"Neurocomputing","69","16-18",,"2340","2345",,1,10.1016/j.neucom.2006.04.006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748591597&doi=10.1016%2fj.neucom.2006.04.006&partnerID=40&md5=e1d99de163ee68ccffd09b8f54ff923f",Article,Scopus,2-s2.0-33748591597
"Cottrell, G.W.","New life for neural networks",2006,"Science","313","5786",,"454","455",,19,10.1126/science.1129813,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746586913&doi=10.1126%2fscience.1129813&partnerID=40&md5=5c53cdcb15831b7812c538b5783dcf2f",Review,Scopus,2-s2.0-33746586913
"Joyce, C.A., Schyns, P.G., Gosselin, F., Cottrell, G.W., Rossion, B.","Early selection of diagnostic facial information in the human visual cortex",2006,"Vision Research","46","6-7",,"800","813",,20,10.1016/j.visres.2005.09.016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-29544447976&doi=10.1016%2fj.visres.2005.09.016&partnerID=40&md5=8b486a3f055c9456c34fdf44bdae0613",Article,Scopus,2-s2.0-29544447976
"Zhang, L., Cottrell, G.W.","A computational model which learns to selectively attend in category learning",2005,"Proceedings of 2005 4th IEEE International Conference on Development and Learning","2005",, 1490981,"195","200",,,10.1109/DEVLRN.2005.1490981,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745441259&doi=10.1109%2fDEVLRN.2005.1490981&partnerID=40&md5=206f912105666d604dbb78bd216cfaba",Conference Paper,Scopus,2-s2.0-33745441259
"Dollár, P., Rabaud, V., Cottrell, G., Belongie, S.","Behavior recognition via sparse spatio-temporal features",2005,"Proceedings - 2nd Joint IEEE International Workshop on Visual Surveillance and Performance Evaluation of Tracking and Surveillance, VS-PETS","2005",, 1570899,"65","72",,1360,10.1109/VSPETS.2005.1570899,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846622081&doi=10.1109%2fVSPETS.2005.1570899&partnerID=40&md5=f8478a7555b53b99c82d53d562faa92e",Conference Paper,Scopus,2-s2.0-33846622081
"Smith, M.L., Cottrell, G.W., Gosselin, F., Schyns, P.G.","Transmitting and decoding facial expressions",2005,"Psychological Science","16","3",,"184","189",,309,10.1111/j.0956-7976.2005.00801.x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-15944420938&doi=10.1111%2fj.0956-7976.2005.00801.x&partnerID=40&md5=1200a2f6dadad96b82e87c4f19db23d1",Article,Scopus,2-s2.0-15944420938
"Laakso, A., Cottrell, G.W.","Churchland on connectionism",2005,"Paul Churchland",,,,"113","153",,,10.1017/CBO9781139165280.006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925591525&doi=10.1017%2fCBO9781139165280.006&partnerID=40&md5=c4139880f739a29ba7d3279c025d40f1",Book Chapter,Scopus,2-s2.0-84925591525
"Van Everbroeck, E., Polinsky, M., Cottrell, G.W.","Does English need its pronouns? Simulating the effect of pro-drop on SVO languages",2004,"AAAI Spring Symposium - Technical Report","5",,,"69","72",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-22344447475&partnerID=40&md5=6891f3591b5997b412255a2e942611d0",Conference Paper,Scopus,2-s2.0-22344447475
"Taylor, A.L., Cottrell, G.W., Kleinfeld, D., Kristan Jr., W.B.","Imaging Reveals Synaptic Targets of a Swim-Terminating Neuron in the Leech CNS",2003,"Journal of Neuroscience","23","36",,"11402","11410",,40,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346218109&partnerID=40&md5=7e515a578820fa51e6c6a82431b686b6",Article,Scopus,2-s2.0-0346218109
"Wiewiora, E., Cottrell, G., Elkan, C.","Principled Methods for Advising Reinforcement Learning Agents",2003,"Proceedings, Twentieth International Conference on Machine Learning","2",,,"792","799",,41,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1942484477&partnerID=40&md5=c3d6f7f2cfcbad84bf1610aad6105497",Conference Paper,Scopus,2-s2.0-1942484477
