Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Burstein, A., Cravino, J.","Measured aggregate gains from international trade",2015,"American Economic Journal: Macroeconomics","7","2",,"181","218",,9,10.1257/mac.20120008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928404480&doi=10.1257%2fmac.20120008&partnerID=40&md5=034e0fbb41b67e91d5eb73003990d6b7",Article,Scopus,2-s2.0-84928404480
"Burstein, A., Gopinath, G.","International Prices and Exchange Rates",2015,"Handbook of International Economics","4",,,"391","451",,31,10.1016/B978-0-444-54314-1.00007-0,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894258950&doi=10.1016%2fB978-0-444-54314-1.00007-0&partnerID=40&md5=08d1e98b789c6ae17a9d8670bbaf4004",Article,Scopus,2-s2.0-84894258950
"Burstein, A., Cravino, J., Vogel, J.","Importing skill-biased technology",2013,"American Economic Journal: Macroeconomics","5","2",,"32","71",,15,10.1257/mac.5.2.32,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878957847&doi=10.1257%2fmac.5.2.32&partnerID=40&md5=700c986e7c8d0cd62d1397f0c22d6e70",Article,Scopus,2-s2.0-84878957847
"Burstein, A., Melitz, M.J.","Trade liberalization and firm dynamics",2011,"Advances in Economics and Econometrics: Tenth World Congress, Volume II: Applied Economics",,,,"283","328",,1,10.1017/CBO9781139060028.008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924180972&doi=10.1017%2fCBO9781139060028.008&partnerID=40&md5=ddabd166529e4c4893c7c3e6d91eb099",Book Chapter,Scopus,2-s2.0-84924180972
"Atkeson, A., Burstein, A.T.","Innovation, firm dynamics, and international trade",2010,"Journal of Political Economy","118","3",,"433","484",,101,10.1086/653690,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953851114&doi=10.1086%2f653690&partnerID=40&md5=ef4ce93f3000d82b8833d4c2febe08dd",Article,Scopus,2-s2.0-77953851114
"Burstein, A.T., Monge-Naranjo, A.","Foreign know-how, firm control, and the income of developing countries",2009,"Quarterly Journal of Economics","124","1",,"149","195",,36,10.1162/qjec.2009.124.1.149,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-62949174235&doi=10.1162%2fqjec.2009.124.1.149&partnerID=40&md5=7bd24d7c7dc3640d9a1f38c5bfd551e0",Article,Scopus,2-s2.0-62949174235
"Atkeson, A., Burstein, A.","Pricing-to-market, trade costs, and international relative prices",2008,"American Economic Review","98","5",,"1998","2031",,113,10.1257/aer.98.5.1998,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149215537&doi=10.1257%2faer.98.5.1998&partnerID=40&md5=2a3dae9055d0820a3c88414a4fd59c56",Article,Scopus,2-s2.0-58149215537
"Burstein, A., Hellwig, C.","Welfare costs of inflation in a menu cost model",2008,"American Economic Review","98","2",,"438","443",,12,10.1257/aer.98.2.438,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-44949201111&doi=10.1257%2faer.98.2.438&partnerID=40&md5=feb4b0e3b7462a3f6ad7be0a133205e4",Conference Paper,Scopus,2-s2.0-44949201111
"Burstein, A., Kurz, C., Tesar, L.","Trade, production sharing, and the international transmission of business cycles",2008,"Journal of Monetary Economics","55","4",,"775","795",,53,10.1016/j.jmoneco.2008.03.004,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-46949105126&doi=10.1016%2fj.jmoneco.2008.03.004&partnerID=40&md5=74356ac29026b4f1edebbd938ba9bc9d",Article,Scopus,2-s2.0-46949105126
"Atkeson, A., Burstein, A.","Pricing-to-market in a Ricardian model of international trade",2007,"American Economic Review","97","2",,"362","367",,10,10.1257/aer.97.2.362,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547267080&doi=10.1257%2faer.97.2.362&partnerID=40&md5=98cc6a6f0bd2a5cd2da205e781e7aa7f",Conference Paper,Scopus,2-s2.0-34547267080
"Burstein, A., Eichenbaum, M., Rebelo, S.","Modeling exchange rate passthrough after large devaluations",2007,"Journal of Monetary Economics","54","2",,"346","368",,36,10.1016/j.jmoneco.2005.08.013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847724777&doi=10.1016%2fj.jmoneco.2005.08.013&partnerID=40&md5=e8c6610f3c3e1bf623f85163bc841d1b",Article,Scopus,2-s2.0-33847724777
"Burstein, A.T.","Inflation and output dynamics with state-dependent pricing decisions",2006,"Journal of Monetary Economics","53","7",,"1235","1257",,38,10.1016/j.jmoneco.2005.05.006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745864382&doi=10.1016%2fj.jmoneco.2005.05.006&partnerID=40&md5=d2b67e2ff6ca806a91c3759a3ff8c7db",Article,Scopus,2-s2.0-33745864382
"Burstein, A., Eichenbaum, M., Rebelo, S.","The importance of nontradable goods' prices in cyclical real exchange rate fluctuations",2006,"Japan and the World Economy","18","3",,"247","253",,25,10.1016/j.japwor.2006.02.003,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33744902370&doi=10.1016%2fj.japwor.2006.02.003&partnerID=40&md5=db5ab0da1c5dddcb978c2ebe0f1a985d",Article,Scopus,2-s2.0-33744902370
"Burstein, A., Eichenbaum, M., Rebelo, S.","Large devaluations and the real exchange rate",2005,"Journal of Political Economy","113","4",,"742","784",,113,10.1086/431254,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-24944473784&doi=10.1086%2f431254&partnerID=40&md5=794398c82f4bbc0793665fa91f34da40",Article,Scopus,2-s2.0-24944473784
"Burstein, A.T., Rebelo, S., Neves, J.C.","Investment prices and exchange rates: Some basic facts",2004,"Journal of the European Economic Association","2","2-3",,"302","309",,14,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-24944565744&partnerID=40&md5=ada4802e069f2f9705f5724a8f94959d",Article,Scopus,2-s2.0-24944565744
