Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Rossi, E., Granzow-de la Cerda, I., Oliver, C.D., Kulakowski, D.","Wind effects and regeneration in broadleaf and pine stands after hurricane Felix (2007) in Northern Nicaragua",2017,"Forest Ecology and Management","400",,,"199","207",,,10.1016/j.foreco.2017.05.034,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020376882&doi=10.1016%2fj.foreco.2017.05.034&partnerID=40&md5=12dee82fb177af3885607be16b299e2d",Article,Scopus,2-s2.0-85020376882
"Kulakowski, D., Svoboda, M., Bebi, P.","The central role of disturbances in mountain forests of Europe",2017,"Forest Ecology and Management","388",,,"1","2",,,10.1016/j.foreco.2016.07.034,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84998885644&doi=10.1016%2fj.foreco.2016.07.034&partnerID=40&md5=dc3d441487a008d897bbe9abf14dd211",Editorial,Scopus,2-s2.0-84998885644
"Panayotov, M., Gogushev, G., Tsavkov, E., Vasileva, P., Tsvetanov, N., Kulakowski, D., Bebi, P.","Abiotic disturbances in Bulgarian mountain coniferous forests – An overview",2017,"Forest Ecology and Management","388",,,"13","28",,1,10.1016/j.foreco.2016.10.034,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008238680&doi=10.1016%2fj.foreco.2016.10.034&partnerID=40&md5=c0214c460d37b4f2a8b0d5b2a52d40b0",Article,Scopus,2-s2.0-85008238680
"Bebi, P., Seidl, R., Motta, R., Fuhr, M., Firm, D., Krumm, F., Conedera, M., Ginzler, C., Wohlgemuth, T., Kulakowski, D.","Changes of forest cover and disturbance regimes in the mountain forests of the Alps",2017,"Forest Ecology and Management","388",,,"43","56",,6,10.1016/j.foreco.2016.10.028,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994103523&doi=10.1016%2fj.foreco.2016.10.028&partnerID=40&md5=82163789fda5393b45fea9e966ee64dc",Article,Scopus,2-s2.0-84994103523
"Kulakowski, D., Seidl, R., Holeksa, J., Kuuluvainen, T., Nagel, T.A., Panayotov, M., Svoboda, M., Thorn, S., Vacchiano, G., Whitlock, C., Wohlgemuth, T., Bebi, P.","A walk on the wild side: Disturbance dynamics and the conservation and management of European mountain forest ecosystems",2017,"Forest Ecology and Management","388",,,"120","131",,2,10.1016/j.foreco.2016.07.037,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015670203&doi=10.1016%2fj.foreco.2016.07.037&partnerID=40&md5=5cea210d4139d77ce669bedf51e4ea43",Article,Scopus,2-s2.0-85015670203
"Mietkiewicz, N., Kulakowski, D.","Relative importance of climate and mountain pine beetle outbreaks on the occurrence of large wildfires in the western USA",2016,"Ecological Applications","26","8",,"2523","2535",,,10.1002/eap.1400,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995810494&doi=10.1002%2feap.1400&partnerID=40&md5=0458e86bde07b961f8764c469b15c4c5",Article,Scopus,2-s2.0-84995810494
"Bakaj, F., Mietkiewicz, N., Veblen, T.T., Kulakowski, D.","The relative importance of tree and stand properties in susceptibility to spruce beetle outbreak in the mid-20th century",2016,"Ecosphere","7","10", e01485,"","",,,10.1002/ecs2.1485,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994037073&doi=10.1002%2fecs2.1485&partnerID=40&md5=a73be9042186be008bbcc319a86189dc",Article,Scopus,2-s2.0-84994037073
"Kulakowski, D., Veblen, T.T., Beb, P.","Fire severity controlled susceptibility to a 1940s spruce beetle outbreak in Colorado, USA",2016,"PLoS ONE","11","7", e0158138,"","",,,10.1371/journal.pone.0158138,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978938018&doi=10.1371%2fjournal.pone.0158138&partnerID=40&md5=74b3e4c46ff5e513e50c1e5db35e905e",Article,Scopus,2-s2.0-84978938018
"Panayotov, M., Kulakowski, D., Tsvetanov, N., Krumm, F., Berbeito, I., Bebi, P.","Climate extremes during high competition contribute to mortality in unmanaged self-thinning Norway spruce stands in Bulgaria",2016,"Forest Ecology and Management","369",,,"74","88",,2,10.1016/j.foreco.2016.02.033,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961266998&doi=10.1016%2fj.foreco.2016.02.033&partnerID=40&md5=f09b0ce1d128d55ae1a8cd4aa56df7bc",Article,Scopus,2-s2.0-84961266998
"Kulakowski, D., Barbeito, I., Casteller, A., Kaczka, R.J., Bebi, P.","Not only climate: Interacting drivers of treeline change in Europe",2016,"Geographia Polonica","89","1",,"7","15",,1,10.7163/GPol.0042,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962034547&doi=10.7163%2fGPol.0042&partnerID=40&md5=26b00330fecab96705185c7d2927e821",Article,Scopus,2-s2.0-84962034547
