Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Altaf, M.B., Freedman, M.A.","Effect of Drying Rate on Aerosol Particle Morphology",2017,"Journal of Physical Chemistry Letters","8","15",,"3613","3618",,,10.1021/acs.jpclett.7b01327,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026844197&doi=10.1021%2facs.jpclett.7b01327&partnerID=40&md5=e9fb6d2d347c2f05cb1fc07bc39e8f59",Article,Scopus,2-s2.0-85026844197
"Primm, K.M., Schill, G.P., Veghte, D.P., Freedman, M.A., Tolbert, M.A.","Depositional ice nucleation on NX illite and mixtures of NX illite with organic acids",2017,"Journal of Atmospheric Chemistry","74","1",,"55","69",,,10.1007/s10874-016-9340-x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970989992&doi=10.1007%2fs10874-016-9340-x&partnerID=40&md5=a09b928dbb2a230c68f26ec96e4fec7a",Article,Scopus,2-s2.0-84970989992
"Veghte, D.P., Altaf, M.B., Haines, J.D., Freedman, M.A.","Optical properties of non-absorbing mineral dust components and mixtures",2016,"Aerosol Science and Technology","50","11",,"1239","1252",,,10.1080/02786826.2016.1225153,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987638607&doi=10.1080%2f02786826.2016.1225153&partnerID=40&md5=dc9f946b5b3e325468be02ccb92c25c2",Article,Scopus,2-s2.0-84987638607
"Alstadt, V.J., Kubicki, J.D., Freedman, M.A.","Competitive Adsorption of Acetic Acid and Water on Kaolinite",2016,"Journal of Physical Chemistry A","120","42",,"8339","8346",,,10.1021/acs.jpca.6b06968,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994047701&doi=10.1021%2facs.jpca.6b06968&partnerID=40&md5=adfa984d2702254c6cb2532718eb4357",Article,Scopus,2-s2.0-84994047701
"Losey, D.J., Parker, R.G., Freedman, M.A.","PH Dependence of Liquid-Liquid Phase Separation in Organic Aerosol",2016,"Journal of Physical Chemistry Letters","7","19",,"3861","3865",,2,10.1021/acs.jpclett.6b01621,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990061992&doi=10.1021%2facs.jpclett.6b01621&partnerID=40&md5=3baa6f510508190e565cdae785cebac3",Article,Scopus,2-s2.0-84990061992
"Hasenkopf, C.A., Veghte, D.P., Schill, G.P., Lodoysamba, S., Freedman, M.A., Tolbert, M.A.","Ice nucleation, shape, and composition of aerosol particles in one of the most polluted cities in the world: Ulaanbaatar, Mongolia",2016,"Atmospheric Environment","139",,,"222","229",,,10.1016/j.atmosenv.2016.05.037,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971422897&doi=10.1016%2fj.atmosenv.2016.05.037&partnerID=40&md5=d2d89ee0b77c5781948c48cbc8a69841",Article,Scopus,2-s2.0-84971422897
"Altaf, M.B., Zuend, A., Freedman, M.A.","Role of nucleation mechanism on the size dependent morphology of organic aerosol",2016,"Chemical Communications","52","59",,"9220","9223",,3,10.1039/c6cc03826c,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978640771&doi=10.1039%2fc6cc03826c&partnerID=40&md5=c4ff68b976c2c6f7e47eb383b7d77f08",Article,Scopus,2-s2.0-84978640771
"Freedman, M.A.","Potential Sites for Ice Nucleation on Aluminosilicate Clay Minerals and Related Materials",2015,"Journal of Physical Chemistry Letters","6","19",,"3850","3858",,11,10.1021/acs.jpclett.5b01326,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942752503&doi=10.1021%2facs.jpclett.5b01326&partnerID=40&md5=434c43d858c914da999eaa3f0cf65c54",Review,Scopus,2-s2.0-84942752503
"Veghte, D.P., Moore, J.E., Jensen, L., Freedman, M.A.","Influence of shape on the optical properties of hematite aerosol",2015,"Journal of Geophysical Research Atmospheres","120","14",,"7025","7039",,3,10.1002/2015JD023160,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939255553&doi=10.1002%2f2015JD023160&partnerID=40&md5=2adbc0cfc55e6b6cb2c720f18e25f875",Article,Scopus,2-s2.0-84939255553
"Sihvonen, S.K., Schill, G.P., Lyktey, N.A., Veghte, D.P., Tolbert, M.A., Freedman, M.A.","Chemical and physical transformations of aluminosilicate clay minerals due to acid treatment and consequences for heterogeneous ice nucleation",2014,"Journal of Physical Chemistry A","118","38",,"8787","8796",,8,10.1021/jp504846g,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907478542&doi=10.1021%2fjp504846g&partnerID=40&md5=662c3283f4f7231b543440889a4181f5",Article,Scopus,2-s2.0-84907478542
