Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Ide, N., Suderman, K., Pustejovsky, J.","Demonstration: The language application grid as a platform for digital humanities research",2017,"CEUR Workshop Proceedings","1786",,,"71","76",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016197108&partnerID=40&md5=f6e36bb12a257ecaf7f94695dba9a4f5",Conference Paper,Scopus,2-s2.0-85016197108
"Pustejovsky, J., Verhagen, M., Ide, N., Suderman, K.","Enhancing access to media collections and archives using computational linguistic tools",2017,"CEUR Workshop Proceedings","1786",,,"19","28",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016215511&partnerID=40&md5=500f9e2049ad521f787a36d1016ef16a",Conference Paper,Scopus,2-s2.0-85016215511
"Ide, N., Calzolari, N.","Editors’ introduction to the special issue: papers from LREC 2014",2016,"Language Resources and Evaluation","50","2",,"163","164",,,10.1007/s10579-016-9358-3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975686215&doi=10.1007%2fs10579-016-9358-3&partnerID=40&md5=46965ecec755e3ed7a50e433b281f1bb",Editorial,Scopus,2-s2.0-84975686215
"Ide, N.","Annotations as linked data – interoperability (Invited tutorial)",2016,"Communications in Computer and Information Science","588",,,"XVII","XVIII",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964053076&partnerID=40&md5=74680de0ee792fbfba39187bbf2fb86e",Conference Paper,Scopus,2-s2.0-84964053076
"Ide, N., Suderman, K., Verhagen, M., Pustejovsky, J.","The language application grid web service exchange vocabulary",2016,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","9442",,,"18","32",,1,10.1007/978-3-319-31468-6_2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961696328&doi=10.1007%2f978-3-319-31468-6_2&partnerID=40&md5=af541f688e05dda67df270e915772d87",Conference Paper,Scopus,2-s2.0-84961696328
"Verhagen, M., Suderman, K., Wang, D., Ide, N., Shi, C., Wright, J., Pustejovsky, J.","The LAPPS interchange format",2016,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","9442",,,"33","47",,3,10.1007/978-3-319-31468-6_3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961700378&doi=10.1007%2f978-3-319-31468-6_3&partnerID=40&md5=2034b6e99f0c6bf9a1666548be35cf0f",Conference Paper,Scopus,2-s2.0-84961700378
"Ide, N., Pustejovsky, J., Cieri, C., Nyberg, E., Dipersio, D., Shi, C., Suderman, K., Verhagen, M., Wang, D., Wright, J.","The language application grid",2016,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","9442",,,"51","70",,2,10.1007/978-3-319-31468-6_4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961683146&doi=10.1007%2f978-3-319-31468-6_4&partnerID=40&md5=4a32d9c862735829c9d7eb25e93e6bef",Conference Paper,Scopus,2-s2.0-84961683146
"Ide, N., Suderman, K.","The Linguistic Annotation Framework: a standard for annotation interchange and merging",2014,"Language Resources and Evaluation","48","3",,"395","418",,6,10.1007/s10579-014-9268-1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958056979&doi=10.1007%2fs10579-014-9268-1&partnerID=40&md5=ef94804780790df63f1793f2bc785fff",Article,Scopus,2-s2.0-84958056979
"Ide, N., Calzolari, N.","Preface to the special issue: LREC 2012: state of the art in resource development and evaluation",2014,"Language Resources and Evaluation","48","4",,"539","540",,,10.1007/s10579-014-9289-9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84914153726&doi=10.1007%2fs10579-014-9289-9&partnerID=40&md5=70edd2e030e88fedf4d00d0a7f230c1c",Editorial,Scopus,2-s2.0-84914153726
"Passonneau, R.J., Ide, N., Su, S., Stuart, J.","Biber redux: Reconsidering dimensions of variation in American english",2014,"COLING 2014 - 25th International Conference on Computational Linguistics, Proceedings of COLING 2014: Technical Papers",,,,"565","576",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959872741&partnerID=40&md5=8a40b414f8a55352b5e774050b243312",Conference Paper,Scopus,2-s2.0-84959872741
"Suttles, J., Ide, N.","Distant supervision for emotion classification with discrete binary values",2013,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","7817 LNCS","PART 2",,"121","136",,34,10.1007/978-3-642-37256-8_11,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875487468&doi=10.1007%2f978-3-642-37256-8_11&partnerID=40&md5=51c35a8ac9bb2d9dd5f2debc009d9d37",Conference Paper,Scopus,2-s2.0-84875487468
"Ide, N., Suderman, K.","A model for Linguistic resource description",2012,"LAW 2012 - 6th Linguistic Annotation Workshop, In Conjunction with ACL 2012 - Proceedings",,,,"57","66",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880348462&partnerID=40&md5=a013dc82b07efd85a4f958e8388e40b4",Conference Paper,Scopus,2-s2.0-84880348462
"Ide, N., Calzolari, N.","Editors' Note",2012,"Language Resources and Evaluation","46","2",,"153","154",,,10.1007/s10579-012-9190-3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866641652&doi=10.1007%2fs10579-012-9190-3&partnerID=40&md5=c20aeaeb424a8267894fe2b502922f50",Editorial,Scopus,2-s2.0-84866641652
"Ide, N., Fang, A.C., Webster, J.","Global Interoperability for Language Resources: Introduction to the Special Section",2012,"Language Resources and Evaluation","46","2",,"265","267",,,10.1007/s10579-012-9184-1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866743115&doi=10.1007%2fs10579-012-9184-1&partnerID=40&md5=767164300356dd3d22d0b9186ada82dc",Editorial,Scopus,2-s2.0-84866743115
"Passonneau, R.J., Bhardwaj, V., Salleb-Aouissi, A., Ide, N.","Multiplicity and word sense: Evaluating and learning from multiply labeled word sense annotations",2012,"Language Resources and Evaluation","46","2",,"219","252",,4,10.1007/s10579-012-9188-x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866733052&doi=10.1007%2fs10579-012-9188-x&partnerID=40&md5=87b3cceeb854a6670fc7742a4c9bc493",Article,Scopus,2-s2.0-84866733052
"Ide, N., Suderman, K.","Bridging the gaps: Interoperability for language engineering architectures using GrAF",2012,"Language Resources and Evaluation","46","1",,"75","89",,3,10.1007/s10579-011-9175-7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859075240&doi=10.1007%2fs10579-011-9175-7&partnerID=40&md5=2603b2e018b3741fa08ca942c8050a92",Article,Scopus,2-s2.0-84859075240
"Ide, N., Bunt, H.","Anatomy of annotation schemes: Mapping to GrAF",2010,"ACL 2010 - LAW 2010: 4th Linguistic Annotation Workshop, Proceedings",,,,"247","255",,5,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880361636&partnerID=40&md5=342045bbb3cdd054857ec2839ab27053",Conference Paper,Scopus,2-s2.0-84880361636
"Bhardwaj, V., Passonneau, R.J., Salleb-Aouissi, A., Ide, N.","Anveshan: A framework for analysis of multiple annotators' labeling behavior",2010,"ACL 2010 - LAW 2010: 4th Linguistic Annotation Workshop, Proceedings",,,,"47","55",,9,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880373129&partnerID=40&md5=752295abc2a5583ae06aff0b2f5e4cda",Conference Paper,Scopus,2-s2.0-84880373129
