Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Hoffman, A.J., Kurtz-Costes, B., Rowley, S.J., Adams, E.A.","Bidirectional influence between African American mothers' and children's racial centrality from elementary through high school",2017,"Developmental Psychology","53","6",,"1130","1141",,,10.1037/dev0000307,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016822994&doi=10.1037%2fdev0000307&partnerID=40&md5=70779aa58292db8a298cbdea57400c17",Article,Scopus,2-s2.0-85016822994
"Banerjee, M., Meyer, R.M.L., Rowley, S.J.","Experiences With Discrimination and Depression: Predictors of Academic Efficacy in African Americans",2016,"Journal of Family Issues","37","6",,"833","854",,,10.1177/0192513X14555765,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960361936&doi=10.1177%2f0192513X14555765&partnerID=40&md5=b0b3a740b424749ea6f48d0203173e82",Article,Scopus,2-s2.0-84960361936
"Nasir, N.S., Rowley, S.J., Perez, W.","Cultural, racial/ethnic, and linguistic diversity and identity",2015,"Handbook of Educational Psychology: Third Edition",,,,"186","198",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941670329&partnerID=40&md5=c20a84b12861042f187f5b26960602c5",Book Chapter,Scopus,2-s2.0-84941670329
"Rowley, S.J., Camacho, T.C.","Increasing Diversity in Cognitive Developmental Research: Issues and Solutions",2015,"Journal of Cognition and Development","16","5",,"683","692",,5,10.1080/15248372.2014.976224,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946849942&doi=10.1080%2f15248372.2014.976224&partnerID=40&md5=f8a6cd9f4c71e1f282e03a59603d3a69",Article,Scopus,2-s2.0-84946849942
"Banerjee, M., Rowley, S.J., Johnson, D.J.","Community Violence and Racial Socialization: Their Influence on the Psychosocial Well-Being of African American College Students",2015,"Journal of Black Psychology","41","4",,"358","383",,2,10.1177/0095798414539174,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84936933470&doi=10.1177%2f0095798414539174&partnerID=40&md5=510971709f000bf2935fc264200a952a",Article,Scopus,2-s2.0-84936933470
"Kurtz-Costes, B., Copping, K.E., Rowley, S.J., Kinlaw, C.R.","Gender and age differences in awareness and endorsement of gender stereotypes about academic abilities",2014,"European Journal of Psychology of Education","29","4",,"603","618",,7,10.1007/s10212-014-0216-7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911968298&doi=10.1007%2fs10212-014-0216-7&partnerID=40&md5=4fde81a2d8cb7ab361cc693cc05ba6e0",Article,Scopus,2-s2.0-84911968298
"Rowley, S.J., Ross, L., Lozada, F.T., Williams, A., Gale, A., Kurtz-Costes, B.","Framing Black Boys. Parent, Teacher, and Student Narratives of the Academic Lives of Black Boys",2014,"Advances in Child Development and Behavior","47",,,"301","332",,6,10.1016/bs.acdb.2014.05.003,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908454414&doi=10.1016%2fbs.acdb.2014.05.003&partnerID=40&md5=dd8ccb09141e9c93d9675f1cc8e93ff5",Article,Scopus,2-s2.0-84908454414
"Hurd, N.M., Varner, F.A., Rowley, S.J.","Involved-Vigilant Parenting and Socio-Emotional Well-being Among Black Youth: The Moderating Influence of Natural Mentoring Relationships",2013,"Journal of Youth and Adolescence","42","10",,"1583","1595",,6,10.1007/s10964-012-9819-y,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884349797&doi=10.1007%2fs10964-012-9819-y&partnerID=40&md5=aa5f6c5800acb756efe4cb1c051120de",Article,Scopus,2-s2.0-84884349797
"Kizzie Rouland, K., Johnson Rowley, S., Kurtz-Costes, B.","Self-views of African-American Youth are Related to the Gender Stereotypes and Ability Attributions of Their Parents",2013,"Self and Identity","12","4",,"382","399",,6,10.1080/15298868.2012.682360,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879175649&doi=10.1080%2f15298868.2012.682360&partnerID=40&md5=d57caed8a49faedb8a8004ae0a1c23d6",Article,Scopus,2-s2.0-84879175649
"Copping, K.E., Kurtz-Costes, B., Rowley, S.J., Wood, D.","Age and race differences in racial stereotype awareness and endorsement",2013,"Journal of Applied Social Psychology","43","5",,"971","980",,6,10.1111/jasp.12061,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877907951&doi=10.1111%2fjasp.12061&partnerID=40&md5=6e490e9d355648b0e2973edbad964c72",Article,Scopus,2-s2.0-84877907951
"Kurtz-Costes, B., Rowley, S.J.","School transitions and African American youth",2012,"Advances in Motivation and Achievement","17",,,"27","54",,4,10.1108/S0749-7423(2012)0000017005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881549859&doi=10.1108%2fS0749-7423%282012%290000017005&partnerID=40&md5=83d0f8654da832a8fe98c298248bab99",Article,Scopus,2-s2.0-84881549859
