Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Yan, B., Li, Z., Chen, Y., Li, H.","RAM and TCAM designs by using STT-MRAM",2016,"2016 16th Non-Volatile Memory Technology Symposium, NVMTS 2016",,, 7781514,"18","22",,,10.1109/NVMTS.2016.7781514,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010790054&doi=10.1109%2fNVMTS.2016.7781514&partnerID=40&md5=3888599bf120630956cd3fa07bc1cddb",Conference Paper,Scopus,2-s2.0-85010790054
"Song, C., Liu, B., Liu, C., Li, H., Chen, Y.","Design techniques of eNVM-enabled neuromorphic computing systems",2016,"Proceedings of the 34th IEEE International Conference on Computer Design, ICCD 2016",,, 7753356,"674","677",,,10.1109/ICCD.2016.7753356,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006815960&doi=10.1109%2fICCD.2016.7753356&partnerID=40&md5=7123723d86b5279929a0a8b780e18b35",Conference Paper,Scopus,2-s2.0-85006815960
"Guo, J., Min, C., Cai, T., Chen, Y.","A design to reduce write amplification in object-based NAND flash devices",2016,"2016 International Conference on Hardware/Software Codesign and System Synthesis, CODES+ISSS 2016",,, 7750962,"","",,1,10.1145/2968456.2968465,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006893048&doi=10.1145%2f2968456.2968465&partnerID=40&md5=de5d8a1c1b90c5a371f884ca49b899ca",Conference Paper,Scopus,2-s2.0-85006893048
"Liu, C., Chen, Y., Li, H.","Neural processor design enabled by memristor technology",2016,"2016 IEEE International Conference on Rebooting Computing, ICRC 2016 - Conference Proceedings",,, 7738693,"","",,1,10.1109/ICRC.2016.7738693,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85005999227&doi=10.1109%2fICRC.2016.7738693&partnerID=40&md5=9406fed0c532ece53e6903b0fd2e271f",Conference Paper,Scopus,2-s2.0-85005999227
"Li, S., Wang, Y., Wen, W., Wang, Y., Chen, Y., Li, H.","A data locality-aware design framework for reconfigurable sparse matrix-vector multiplication kernel",2016,"IEEE/ACM International Conference on Computer-Aided Design, Digest of Technical Papers, ICCAD","07-10-November-2016",, 2966987,"","",,,10.1145/2966986.2966987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85001094028&doi=10.1145%2f2966986.2966987&partnerID=40&md5=27f5e967e6cd22511301f771bdb55e5c",Conference Paper,Scopus,2-s2.0-85001094028
"Yang, C., Wu, C., Li, H., Chen, Y., Barnell, M., Wu, Q.","Security challenges in smart surveillance systems and the solutions based on emerging nano-devices",2016,"IEEE/ACM International Conference on Computer-Aided Design, Digest of Technical Papers, ICCAD","07-10-November-2016",, 2980092,"","",,,10.1145/2966986.2980092,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000983840&doi=10.1145%2f2966986.2980092&partnerID=40&md5=999a6b42f15d40fe576f606e755fb124",Conference Paper,Scopus,2-s2.0-85000983840
"Yang, C., Liu, B., Li, H., Chen, Y., Wen, W., Barnell, M., Wu, Q., Rajendran, J.","Security of neuromorphic computing: Thwarting learning attacks using memristor's obsolescence effect",2016,"IEEE/ACM International Conference on Computer-Aided Design, Digest of Technical Papers, ICCAD","07-10-November-2016",, 2967074,"","",,1,10.1145/2966986.2967074,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000982109&doi=10.1145%2f2966986.2967074&partnerID=40&md5=01cd260a8980cb20fd97a2dab31297dd",Conference Paper,Scopus,2-s2.0-85000982109
"Sun, G., Zhang, C., Li, P., Wang, T., Chen, Y.","Statistical Cache Bypassing for Non-Volatile Memory",2016,"IEEE Transactions on Computers","65","11", 7406736,"3427","3440",,2,10.1109/TC.2016.2529621,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994527524&doi=10.1109%2fTC.2016.2529621&partnerID=40&md5=226a8f6108f8066d5125d61300117702",Article,Scopus,2-s2.0-84994527524
"Guo, J., Min, C., Cai, T., Chen, Y.","A design to reduce write amplification in object-based NAND flash devices",2016,"Proceedings of the 11th IEEE/ACM/IFIP International Conference on Hardware/Software Codesign and System Synthesis, CODES 2016",,, a5,"","",,1,10.1145/2968456.2968465,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995467149&doi=10.1145%2f2968456.2968465&partnerID=40&md5=d1cc0efefff50f9ec2d85c9931bc0133",Conference Paper,Scopus,2-s2.0-84995467149
"Wu, C., Cheng, H.-P., Li, S., Li, H.H., Chen, Y.","ApesNet: A pixel-wise efficient segmentation network",2016,"Proceedings of the 14th ACM/IEEE Symposium on Embedded Systems for Real-Time Multimedia, ESTIMedia 2016",,,,"2","8",,,10.1145/2993452.2994306,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995920150&doi=10.1145%2f2993452.2994306&partnerID=40&md5=a2a1d3ff9732993140da67450e7caee5",Conference Paper,Scopus,2-s2.0-84995920150
