Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Garland, J., Bradley, E., Meiss, J.D.","Exploring the topology of dynamical reconstructions",2016,"Physica D: Nonlinear Phenomena","334",,,"49","59",,3,10.1016/j.physd.2016.03.006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962700819&doi=10.1016%2fj.physd.2016.03.006&partnerID=40&md5=2b8052b4bcafff96ddf71a605786ff50",Article,Scopus,2-s2.0-84962700819
"Alus, O., Fishman, S., Meiss, J.D.","Probing the statistics of transport in the Hénon Map",2016,"European Physical Journal: Special Topics","225","6-7",,"1181","1186",,,10.1140/epjst/e2016-02663-2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990829376&doi=10.1140%2fepjst%2fe2016-02663-2&partnerID=40&md5=6e9772daa86ba7c846738ebcb83aceaa",Article,Scopus,2-s2.0-84990829376
"Lerman, L.M., Meiss, J.D.","Mixed dynamics in a parabolic standard map",2016,"Physica D: Nonlinear Phenomena","315",,,"58","71",,1,10.1016/j.physd.2015.09.003,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946761282&doi=10.1016%2fj.physd.2015.09.003&partnerID=40&md5=3f60b04144a0f4eb7e021befe6c84065",Article,Scopus,2-s2.0-84946761282
"Fox, A.M., Meiss, J.D.","Computing the conjugacy of invariant tori for volume-preserving maps",2016,"SIAM Journal on Applied Dynamical Systems","15","1",,"557","579",,,10.1137/15M1022859,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964066722&doi=10.1137%2f15M1022859&partnerID=40&md5=57e538825e34ccd962ee36ffe92c2673",Article,Scopus,2-s2.0-84964066722
"Virkar, Y.S., Restrepo, J.G., Meiss, J.D.","Hamiltonian mean field model: Effect of network structure on synchronization dynamics",2015,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics","92","5", 052802,"","",,1,10.1103/PhysRevE.92.052802,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947263661&doi=10.1103%2fPhysRevE.92.052802&partnerID=40&md5=63ffd0c7714de407e858b61cb623886d",Article,Scopus,2-s2.0-84947263661
"Meiss, J.D.","Thirty years of turnstiles and transport",2015,"Chaos","25","9", 1.4915831,"","",,3,10.1063/1.4915831,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925438626&doi=10.1063%2f1.4915831&partnerID=40&md5=86f840ddf775ddfe671aff0e8f9e02bb",Article,Scopus,2-s2.0-84925438626
"Pratt, K.R., Meiss, J.D., Crimaldi, J.P.","Reaction enhancement of initially distant scalars by Lagrangian coherent structures",2015,"Physics of Fluids","27","3", 035106,"","",,4,10.1063/1.4914467,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924955960&doi=10.1063%2f1.4914467&partnerID=40&md5=29e9a1a98ac3dfd741e5609f4e3f56d9",Article,Scopus,2-s2.0-84924955960
"Alexander, Z., Bradley, E., Meiss, J.D., Sanderson, N.F.","Simplicial multivalued maps and the witness complex for dynamical analysis of time series",2015,"SIAM Journal on Applied Dynamical Systems","14","3",,"1278","1307",,1,10.1137/140971415,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943329304&doi=10.1137%2f140971415&partnerID=40&md5=3c4f8ce801e22d26cc90c220e3c5eec0",Article,Scopus,2-s2.0-84943329304
"Alus, O., Fishman, S., Meiss, J.D.","Statistics of the island-around-island hierarchy in Hamiltonian phase space",2014,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics","90","6", 062923,"","",,4,10.1103/PhysRevE.90.062923,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925398620&doi=10.1103%2fPhysRevE.90.062923&partnerID=40&md5=b3963afc19fccebab2e0be817e6a122f",Article,Scopus,2-s2.0-84925398620
"Restrepo, J.G., Meiss, J.D.","Onset of synchronization in the disordered Hamiltonian mean-field model",2014,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics","89","5", 052125,"","",,1,10.1103/PhysRevE.89.052125,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901344617&doi=10.1103%2fPhysRevE.89.052125&partnerID=40&md5=384951fd7fa444660b58d563ba468739",Article,Scopus,2-s2.0-84901344617
