Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Lin, W., Paterson, G.A., Zhu, Q., Wang, Y., Kopylova, E., Li, Y., Knight, R., Bazylinski, D.A., Zhu, R., Kirschvink, J.L., Pan, Y.","An ancient origin of magnetotactic bacteria",2017,"Proceedings of the National Academy of Sciences of the United States of America","114","26",,"E5019","E5020",,,10.1073/pnas.1707301114,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021345074&doi=10.1073%2fpnas.1707301114&partnerID=40&md5=d6353d28b0949bffcae8c0e608bbd736",Letter,Scopus,2-s2.0-85021345074
"Milanese, F.N., Olivero, E.B., Kirschvink, J.L., Rapalini, A.E.","Magnetostratigraphy of the Rabot Formation, Upper Cretaceous, James Ross Basin, Antarctic Peninsula",2017,"Cretaceous Research","72",,,"172","187",,,10.1016/j.cretres.2016.12.016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009228751&doi=10.1016%2fj.cretres.2016.12.016&partnerID=40&md5=125e41e048f8ed46dc1540ab4fb7c189",Article,Scopus,2-s2.0-85009228751
"Lin, W., Paterson, G.A., Zhu, Q., Wang, Y., Kopylova, E., Li, Y., Knight, R., Bazylinski, D.A., Zhu, R., Kirschvink, J.L., Pan, Y.","Origin of microbial biomineralization and magnetotaxis during the Archean",2017,"Proceedings of the National Academy of Sciences of the United States of America","114","9",,"2171","2176",,3,10.1073/pnas.1614654114,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014095128&doi=10.1073%2fpnas.1614654114&partnerID=40&md5=202fa7e231befd101c50bd2559ddffee",Conference Paper,Scopus,2-s2.0-85014095128
"Grappone, J.M., Chaffee, T., Isozaki, Y., Bauert, H., Kirschvink, J.L.","Investigating the duration and termination of the Early Paleozoic Moyero Reversed Polarity Superchron: Middle Ordovician paleomagnetism from Estonia",2017,"Palaeogeography, Palaeoclimatology, Palaeoecology",,,,"","",,,10.1016/j.palaeo.2017.07.024,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026386266&doi=10.1016%2fj.palaeo.2017.07.024&partnerID=40&md5=3478dfaada90ca146abd95f1655b2b59",Article in Press,Scopus,2-s2.0-85026386266
"Weiss, B.P., Maloof, A.C., Harrison, T.M., Swanson-Hysell, N.L., Fu, R.R., Kirschvink, J.L., Bruce Watson, E., Coe, R.S., Tikoo, S.M., Ramezani, J.","Reply to Comment on “Pervasive remagnetization of detrital zircon host rocks in the Jack Hills, Western Australia and implications for records of the early dynamo”",2016,"Earth and Planetary Science Letters","450",,,"409","412",,1,10.1016/j.epsl.2016.07.001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978945683&doi=10.1016%2fj.epsl.2016.07.001&partnerID=40&md5=67a617d1b0bbdd1eead9f6b0b4e1c377",Letter,Scopus,2-s2.0-84978945683
"Kobayashi, A., Golash, H.N., Kirschvink, J.L.","A first test of the hypothesis of biogenic magnetite-based heterogeneous ice-crystal nucleation in cryopreservation",2016,"Cryobiology","72","3",,"216","224",,,10.1016/j.cryobiol.2016.04.003,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964645075&doi=10.1016%2fj.cryobiol.2016.04.003&partnerID=40&md5=5dc14798a9958d5740ad911333179497",Article,Scopus,2-s2.0-84964645075
"Ward, L.M., Kirschvink, J.L., Fischer, W.W.","Timescales of Oxygenation Following the Evolution of Oxygenic Photosynthesis",2016,"Origins of Life and Evolution of Biospheres","46","1",,"51","65",,4,10.1007/s11084-015-9460-3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951568386&doi=10.1007%2fs11084-015-9460-3&partnerID=40&md5=e08d00a396ddfae42ebcddbdedbf97cc",Article,Scopus,2-s2.0-84951568386
"Slotznick, S.P., Winston, D., Webb, S.M., Kirschvink, J.L., Fischer, W.W.","Iron mineralogy and redox conditions during deposition of the mid-Proterozoic Appekunny Formation, Belt Supergroup, Glacier National Park",2016,"Special Paper of the Geological Society of America","522",,,"221","242",,1,10.1130/2016.2522(09),"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009505590&doi=10.1130%2f2016.2522%2809%29&partnerID=40&md5=e05e432078170d9b5f18ec430525268d",Article,Scopus,2-s2.0-85009505590
"Mitchell, R.N., Raub, T.D., Silva, S.C., Kirschvink, J.L.","Was the Cambrian explosion both an effect And an artifact of true polar wander?",2015,"American Journal of Science","315","10",,"945","957",,,10.2475/10.2015.02,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959499561&doi=10.2475%2f10.2015.02&partnerID=40&md5=95fc11562a059a8035cbd350c3dabf5f",Article,Scopus,2-s2.0-84959499561
"Weiss, B.P., Maloof, A.C., Tailby, N., Ramezani, J., Fu, R.R., Hanus, V., Trail, D., Bruce Watson, E., Harrison, T.M., Bowring, S.A., Kirschvink, J.L., Swanson-Hysell, N.L., Coe, R.S.","Pervasive remagnetization of detrital zircon host rocks in the Jack Hills, Western Australia and implications for records of the early geodynamo",2015,"Earth and Planetary Science Letters","430",,,"115","128",,10,10.1016/j.epsl.2015.07.067,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940047784&doi=10.1016%2fj.epsl.2015.07.067&partnerID=40&md5=190f34031bd65afee51ba741e984974b",Article,Scopus,2-s2.0-84940047784
