Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Liu, H., Pryporov, M.","Error estimates for Gaussian beam methods applied to symmetric strictly hyperbolic systems",2017,"Wave Motion","73",,,"57","75",,,10.1016/j.wavemoti.2017.05.004,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020894825&doi=10.1016%2fj.wavemoti.2017.05.004&partnerID=40&md5=e6d45277946b7498255b19f45c0fc26b",Article,Scopus,2-s2.0-85020894825
"Cai, W., Liu, H.","A finite volume method for nonlocal competition-mutation equations with a gradient flow structure",2017,"ESAIM: Mathematical Modelling and Numerical Analysis","51","4",,"1223","1243",,,10.1051/m2an/2016058,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021309663&doi=10.1051%2fm2an%2f2016058&partnerID=40&md5=89cec366446bd7c0dc93015b2426c3aa",Article,Scopus,2-s2.0-85021309663
"Liu, H., Wang, Z.","A free energy satisfying discontinuous Galerkin method for one-dimensional Poisson–Nernst–Planck systems",2017,"Journal of Computational Physics","328",,,"413","437",,,10.1016/j.jcp.2016.10.008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84993946896&doi=10.1016%2fj.jcp.2016.10.008&partnerID=40&md5=f389dca870ee54bde0222c3684ec4ca0",Article,Scopus,2-s2.0-84993946896
"Cao, W., Liu, H., Zhang, Z.","Superconvergence of the direct discontinuous Galerkin method for convection-diffusion equations",2017,"Numerical Methods for Partial Differential Equations","33","1",,"290","317",,,10.1002/num.22087,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996910291&doi=10.1002%2fnum.22087&partnerID=40&md5=6326b9e1e0e56409e884385209d55eae",Article,Scopus,2-s2.0-84996910291
"Li, T., Liu, H., Wang, L.","Oscillatory traveling wave solutions to an attractive chemotaxis system",2016,"Journal of Differential Equations","261","12",,"7080","7098",,,10.1016/j.jde.2016.09.012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992497308&doi=10.1016%2fj.jde.2016.09.012&partnerID=40&md5=92a119b4b3a1abe27d5920ea5c101507",Article,Scopus,2-s2.0-84992497308
"Liu, H., Yi, N.","A Hamiltonian preserving discontinuous Galerkin method for the generalized Korteweg-de Vries equation",2016,"Journal of Computational Physics","321",,,"776","796",,,10.1016/j.jcp.2016.06.010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974530564&doi=10.1016%2fj.jcp.2016.06.010&partnerID=40&md5=9301a7f478f49b180166d3a62231464f",Article,Scopus,2-s2.0-84974530564
"Liu, H., Wang, Z.","An Entropy Satisfying Discontinuous Galerkin Method for Nonlinear Fokker–Planck Equations",2016,"Journal of Scientific Computing","68","3",,"1217","1240",,3,10.1007/s10915-016-0174-0,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957663838&doi=10.1007%2fs10915-016-0174-0&partnerID=40&md5=7a5a32f383fc7561908a6d66a3270657",Article,Scopus,2-s2.0-84957663838
"Liu, H., Pendleton, T.","On invariant-preserving finite difference schemes for the camassa-holm equation and the two-component camassa-holm system",2016,"Communications in Computational Physics","19","4",,"1015","1041",,1,10.4208/cicp.130115.110915a,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963799541&doi=10.4208%2fcicp.130115.110915a&partnerID=40&md5=7cc0e33bb502c8a6d6d465d0ed5bf6c9",Article,Scopus,2-s2.0-84963799541
"Liu, H., Pollack, M.","Alternating evolution discontinuous Galerkin methods for convection-diffusion equations",2016,"Journal of Computational Physics","307",,,"574","592",,1,10.1016/j.jcp.2015.12.017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951036049&doi=10.1016%2fj.jcp.2015.12.017&partnerID=40&md5=a7c756740f3f30974f411026169587d8",Article,Scopus,2-s2.0-84951036049
"Liu, H., Xing, Y.","An invariant preserving discontinuous galerkin method for the camassa-holm equation",2016,"SIAM Journal on Scientific Computing","38","4",,"A1919","A1934",,,10.1137/15M102705X,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990945311&doi=10.1137%2f15M102705X&partnerID=40&md5=b9f26fa5378da06a1d6a767ee30326e6",Article,Scopus,2-s2.0-84990945311
"Levermore, C.D., Liu, H., Pego, R.L.","Global dynamics of Bose-Einstein condensation for a model of the Kompaneets equation",2016,"SIAM Journal on Mathematical Analysis","48","4",,"2454","2494",,1,10.1137/15M1054377,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84985023377&doi=10.1137%2f15M1054377&partnerID=40&md5=717548ad42520b1e2126174e5fbb035e",Article,Scopus,2-s2.0-84985023377
"Liu, H., Runborg, O., Tanushev, N.M.","Sobolev and max norm error estimates for Gaussian beam superpositions",2016,"Communications in Mathematical Sciences","14","7",,"2037","2072",,,10.4310/CMS.2016.v14.n7.a12,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990954990&doi=10.4310%2fCMS.2016.v14.n7.a12&partnerID=40&md5=9b2e363dd86e31e29734cd8f9d54e754",Article,Scopus,2-s2.0-84990954990
