Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Raelin, J.A., Bailey, M.B., Hamann, J.C., Reisberg, R., Whitman, D.L., Pendleton, L.K.","The effect of cooperative education, contextual support, and self-efficacy on male and female student retention",2014,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905168798&partnerID=40&md5=597d109744fcaaff1341c5f3ee56b78f",Conference Paper,Scopus,2-s2.0-84905168798
"Raelin, J.A., Bailey, M.B., Hamann, J.C., Whitman, D.L., Reisberg, R., Pendleton, L.K.","The effect of cooperative education and contextual support on the retention of undergraduate engineering students",2014,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905186765&partnerID=40&md5=350afafb750b31fe800695388eb8320e",Conference Paper,Scopus,2-s2.0-84905186765
"Raelin, J.A., Bailey, M.B., Hamann, J., Pendleton, L.K., Reisberg, R., Whitman, D.L.","the gendered effect of cooperative education, contextual support, and self-efficacy on undergraduate retention",2014,"Journal of Engineering Education","103","4",,"599","624",,13,10.1002/jee.20060,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911942186&doi=10.1002%2fjee.20060&partnerID=40&md5=96c368a24ecf428c4e881ca9e77c85c5",Article,Scopus,2-s2.0-84911942186
"Raelin, J.A., Bailey, M.B., Hamann, J.C., Whitman, D.L., Reisberg, R., Pendleton, L.K.","The effect of cooperative education and contextual support on the retention of undergraduate engineering students",2013,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",18,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884333387&partnerID=40&md5=4ca371f09790ee97a98c204bf1d509ca",Conference Paper,Scopus,2-s2.0-84884333387
"Reisberg, R., Raelin, J.A., Bailey, M.B., Whitman, D.L., Hamann, J.C., Pendleton, L.K.","The effect of cooperative education on the self-efficacy of students in undergraduate engineering",2012,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",19,6,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864988008&partnerID=40&md5=70ac0c8774a77a1ad8a3d66874f49b20",Conference Paper,Scopus,2-s2.0-84864988008
"Reisberg, R., Raelin, J.A., Bailey, M.B., Hamann, J.C., Whitman, D.L., Pendleton, L.K.","The effect of contextual support in the first year on self-efficacy in undergraduate engineering programs",2011,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",14,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051897345&partnerID=40&md5=8387ede7d4aeb8f363178cd3e7b4a636",Conference Paper,Scopus,2-s2.0-80051897345
"McCarthy, D.D., Wright, C.H.G., Barrett, S.F., Hamann, J.C.","Student-created laboratory exercises for the digital systems design course using HDL and PLDS",2011,"Computers in Education Journal","21","2",,"75","88",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957496928&partnerID=40&md5=69c0f1742e89102c924fa53b07f057eb",Article,Scopus,2-s2.0-79957496928
"Hager, C., Barrett, S., Wright, C., Hamann, J.","HDL based design problems for computer architecture",2010,"Computers in Education Journal","20","4",,"54","69",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251577106&partnerID=40&md5=0fe9bc22629e3cd78ad99169ea7f0b14",Article,Scopus,2-s2.0-79251577106
"Hager, C., Barrett, S., Wright, C., Hamann, J.","HDL based design problems for computer architecture",2010,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",20,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955951421&partnerID=40&md5=23bdde1d2cf6d98a33941f9bb8f1e4af",Conference Paper,Scopus,2-s2.0-77955951421
"McCarthy, D., Wright, C., Barrett, S., Hamann, J.","Student-created laboratory exercises for a digital systems design course using HDL and PLDs",2010,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",19,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955936927&partnerID=40&md5=f6bd255b6e73fb82166fd24bef7849c3",Conference Paper,Scopus,2-s2.0-77955936927
