Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Widmann, J.M., Schuster, P.","All active all the time? What are the implications of teaching a traditional content-rich machine components/mechanical systems design course using active learning?",2016,"ASEE Annual Conference and Exposition, Conference Proceedings","2016-June",,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983349466&partnerID=40&md5=236123a68d8683816e466e5f24859abe",Conference Paper,Scopus,2-s2.0-84983349466
"Self, B.P., Widmann, J.M., Adam, G.C.","Increasing conceptual understanding and student motivation in undergraduate dynamics using inquiry-based learning activities",2016,"ASEE Annual Conference and Exposition, Conference Proceedings","2016-June",,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983246856&partnerID=40&md5=d9e120dcbd11b5bcce1ae10baac44e3c",Conference Paper,Scopus,2-s2.0-84983246856
"Adam, G.C., Self, B.P., Widmann, J.M., George, M., Kraw, B.K., Chase, L.","Misconceptions in rolling dynamics: A case study of an inquiry-based learning activity",2016,"ASEE Annual Conference and Exposition, Conference Proceedings","2016-June",,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983371950&partnerID=40&md5=df6ccc07ffdd1148677a9b3894eca352",Conference Paper,Scopus,2-s2.0-84983371950
"Harding, T.S., Chen, K., Vanasupa, L., Domingo, L., Colvin, K., Pande, A., Kawahara, T., Slivovsky, L., Peuker, S., Widmann, J., Schuster, P.","The role of collaborative inquiry in transforming faculty perspectives on use of reflection in engineering education",2015,"Proceedings - Frontiers in Education Conference, FIE","2014",, 7344183,"","",,,10.1109/FIE.2015.7344183,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960385965&doi=10.1109%2fFIE.2015.7344183&partnerID=40&md5=e13dc1d8ee98adb9cd0860d1528ba852",Conference Paper,Scopus,2-s2.0-84960385965
"Self, B.P., Widmann, J.","Learning fundamental mechanics relationships using inquiry-based learning activities",2015,"Proceedings - Frontiers in Education Conference, FIE","2015-February","February", 7044276,"","",,1,10.1109/FIE.2014.7044276,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938099343&doi=10.1109%2fFIE.2014.7044276&partnerID=40&md5=b933c48eeb49945e283498dced93683e",Conference Paper,Scopus,2-s2.0-84938099343
"Widmann, J.M., Self, B.P., Prince, M.J.","Mini-workshop - Inquiry based learning activities: Hands on activities to improve conceptual understanding",2015,"Proceedings - Frontiers in Education Conference, FIE","2015-February","February", 7044165,"","",,,10.1109/FIE.2014.7044165,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938152456&doi=10.1109%2fFIE.2014.7044165&partnerID=40&md5=db3f1b2571b6f9d6890af2166e8e1d85",Conference Paper,Scopus,2-s2.0-84938152456
"Widmann, J.M., Self, B.P., Schuster, P.","Development and implementation of a long-term freshmen service project: The design and deployment of an engineering outreach experience for un-derserved populations",2015,"ASEE Annual Conference and Exposition, Conference Proceedings","122nd ASEE Annual Conference and Exposition: Making Value for Society","122nd ASEE Annual Conference and Exposition: Making Value for Society",,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941992831&partnerID=40&md5=107f041825c0c75831306f17848def8e",Conference Paper,Scopus,2-s2.0-84941992831
"Adam, G.C., Self, B.P., Widmann, J.M., Coburn, A., Saoud, B.N.","How misconceptions might be repaired through inquiry based activities",2015,"ASEE Annual Conference and Exposition, Conference Proceedings","122nd ASEE Annual Conference and Exposition: Making Value for Society","122nd ASEE Annual Conference and Exposition: Making Value for Society",,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941993282&partnerID=40&md5=cea2f7dced8f39deb5f2aa826f70dadf",Conference Paper,Scopus,2-s2.0-84941993282
"Chen, J.C., McGaughey, K.J., Janzen, D.S., Pedrotti, J.T., Widmann, J.M.","Grit and its role in achievement among engineering students",2015,"6th Research in Engineering Education Symposium: Translating Research into Practice, REES 2015",,,,"","",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962659651&partnerID=40&md5=c0c5991404c10f80f88a0d95381ce39d",Conference Paper,Scopus,2-s2.0-84962659651
"Self, B.P., Widmann, J., Coburn, A., Saoud, B., Adam, G.C.","Developing an inquiry-based learning activity using variation theory",2015,"6th Research in Engineering Education Symposium: Translating Research into Practice, REES 2015",,,,"","",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962780066&partnerID=40&md5=6d27a0ff15915bfde7851e3d5a9f8224",Conference Paper,Scopus,2-s2.0-84962780066
"Widmann, J.M., Self, B.P., Prince, M.J.","Development and assessment of an inquiry-based learning activity in dynamics: A case study in identifying sources and repairing student misconceptions",2014,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905197523&partnerID=40&md5=d8a35ff67011d81c5217982416e7a38c",Conference Paper,Scopus,2-s2.0-84905197523
"Self, B.P., Widmann, J., Prince, M.J.","Effectiveness of two inquiry-based learning activities in dynamics",2013,"Research in Engineering Education Symposium, REES 2013",,,,"291","297",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894185249&partnerID=40&md5=2125602e46278587c85033766dd4453f",Conference Paper,Scopus,2-s2.0-84894185249
"Widmann, J.M., Binaya, K.C.","Active learning in nepal: A case study of effectiveness, cultural considerations and student attitudes at a south asian university",2013,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",8,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884323954&partnerID=40&md5=d1a5318badf78fdd7d8e05670cf53b2e",Conference Paper,Scopus,2-s2.0-84884323954
"Self, B.P., Widmann, J.M., Prince, M.J., Georgette, J.","Inquiry-based learning activities in dynamics",2013,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",16,6,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884302601&partnerID=40&md5=a125e19f3be1b55ddbc7fe6f9fa73616",Conference Paper,Scopus,2-s2.0-84884302601
"Self, B.P., Widmann, J.M., Slivovsky, L.A., Taylor, J.K., Hey, D.W.","Adapted physical activity design projects: A collaboration between kinesiology and engineering",2013,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",13,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884305103&partnerID=40&md5=64dfa897b55c7507999c1f21b7aaee4d",Conference Paper,Scopus,2-s2.0-84884305103
"Maurer, C., Widmann, J.","Conceptual design theory in education versus practice in industry: A comparison between Germany and the united states",2012,"Proceedings of the ASME Design Engineering Technical Conference","7",,,"277","283",,4,10.1115/DETC2012-70079,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884662942&doi=10.1115%2fDETC2012-70079&partnerID=40&md5=ea6da79d8c8175ad3fa221cd6a4f7ad5",Conference Paper,Scopus,2-s2.0-84884662942
"Slivovsky, L.A., Widmann, J.M., Self, B.P., Taylor, J.K., Hey, D.W.","Why the human connections formed through service-learning matter",2012,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",8,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865026348&partnerID=40&md5=415e0a086946c728a19de577279e38ab",Conference Paper,Scopus,2-s2.0-84865026348
"Hey, D.W., McCarey, B.J., Slivovsky, L.A., Taylor, J.K., Self, B., Widmann, J.","Capstone experiences: Effects of adapted physical activity design projects on attitudes and learning",2011,"Proceedings - Frontiers in Education Conference, FIE",,, 6143023,"","",,3,10.1109/FIE.2011.6143023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858244887&doi=10.1109%2fFIE.2011.6143023&partnerID=40&md5=3579ba8f1d56fb141745ddb166ce9437",Conference Paper,Scopus,2-s2.0-84858244887
"Slivovsky, L.A., Widmann, J.M., Self, B.P., Taylor, J.K.","Integrating adapted physical activity projects into a computer engineering capstone class",2011,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",10,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051889769&partnerID=40&md5=f7ad8cb75cb3ef8a45e9ef4c2df61d3b",Conference Paper,Scopus,2-s2.0-80051889769
