Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Zhang, D., Zhou, L., Uchidiuno, J.O., Kilic, I.Y.","Personalized assistive web for improving mobile web browsing and accessibility for visually impaired users",2017,"ACM Transactions on Accessible Computing","10","2", 6,"","",,,10.1145/3053733,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017622456&doi=10.1145%2f3053733&partnerID=40&md5=40c5771396d64661e27ca3b1faa18d8f",Article,Scopus,2-s2.0-85017622456
"Kang, Y., Zhou, L.","RubE: Rule-based methods for extracting product features from online consumer reviews",2017,"Information and Management","54","2",,"166","176",,2,10.1016/j.im.2016.05.007,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006508323&doi=10.1016%2fj.im.2016.05.007&partnerID=40&md5=276627e37e7aaef106f5623119c4b74c",Article,Scopus,2-s2.0-85006508323
"Zhou, L., Kang, Y., Zhang, D., Lai, J.","Harmonized authentication based on ThumbStroke dynamics on touch screen mobile phones",2016,"Decision Support Systems","92",,,"14","24",,1,10.1016/j.dss.2016.09.007,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992217947&doi=10.1016%2fj.dss.2016.09.007&partnerID=40&md5=227410e939729933de1c5d40dc53f216",Article,Scopus,2-s2.0-84992217947
"Zhang, D., Zhou, L., Kehoe, J.L., Kilic, I.Y.","What Online Reviewer Behaviors Really Matter? Effects of Verbal and Nonverbal Behaviors on Detection of Fake Online Reviews",2016,"Journal of Management Information Systems","33","2",,"456","481",,1,10.1080/07421222.2016.1205907,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990985759&doi=10.1080%2f07421222.2016.1205907&partnerID=40&md5=3a3243b6fbf5e856e638c7f0df3559e1",Article,Scopus,2-s2.0-84990985759
"Zhang, S., Zhou, L., Jian, L., Wang, X.","Preparation and corrosion resistance of PANI/TIO<inf>2</inf>/ epoxy coatings",2016,"Journal of the Chinese Society of Corrosion and Protection","36","1",,"59","66",,,10.11902/1005.4537.2015.023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961242719&doi=10.11902%2f1005.4537.2015.023&partnerID=40&md5=718b2b9a5f66fc75a17a72d9aa58c276",Article,Scopus,2-s2.0-84961242719
"Iyer, L., Paul, S., Zhou, L.","Introduction to the data science for collaboration minitrack",2016,"Proceedings of the Annual Hawaii International Conference on System Sciences","2016-March",, 7427223,"337","",,,10.1109/HICSS.2016.48,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975459656&doi=10.1109%2fHICSS.2016.48&partnerID=40&md5=2b3f890f45931ef6b3fadf1f88345c2f",Editorial,Scopus,2-s2.0-84975459656
"Kang, Y., Zhou, L.","Longer is better? A case study of product review helpfulness prediction",2016,"AMCIS 2016: Surfing the IT Innovation Wave - 22nd Americas Conference on Information Systems",,,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987623180&partnerID=40&md5=7f1eed458cabad470b9407c1e8d5e223",Conference Paper,Scopus,2-s2.0-84987623180
"Chen, X., Zhou, L., Wan, D.","Group social capital and lending outcomes in the financial credit market: An empirical study of online peer-to-peer lending",2016,"Electronic Commerce Research and Applications","15",,,"1","13",,5,10.1016/j.elerap.2015.11.003,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958547251&doi=10.1016%2fj.elerap.2015.11.003&partnerID=40&md5=fae321f3d54405ea91647bfb52d6763f",Article,Scopus,2-s2.0-84958547251
"Alasmari, A., Zhou, L., Zhang, D.","Improving mobile web search by clustering and visualizing search engine results",2015,"MobileHCI 2015 - Proceedings of the 17th International Conference on Human-Computer Interaction with Mobile Devices and Services Adjunct",,,,"680","687",,,10.1145/2786567.2793688,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962850137&doi=10.1145%2f2786567.2793688&partnerID=40&md5=470bdb1257d9aa2e5229e6b6ecd09195",Conference Paper,Scopus,2-s2.0-84962850137
"Cheng, L., Zhang, D., Zhou, L., Zhao, J., Chen, B.","Association between SLC30A8 rs13266634 polymorphism and type 2 diabetes risk: A meta-analysis",2015,"Medical Science Monitor","21",,,"2178","2189",,4,10.12659/MSM.894052,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938572038&doi=10.12659%2fMSM.894052&partnerID=40&md5=205a4654cde3a79c1c08f6442686214a",Article,Scopus,2-s2.0-84938572038
