Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Zou, R.S., Tomasi, C.","Deformable Graph Model for Tracking Epithelial Cell Sheets in Fluorescence Microscopy",2016,"IEEE Transactions on Medical Imaging","35","7", 7390271,"1625","1635",,,10.1109/TMI.2016.2521653,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977136907&doi=10.1109%2fTMI.2016.2521653&partnerID=40&md5=ee86d3a22efaf2280f21948b4fc98db5",Article,Scopus,2-s2.0-84977136907
"Burchfiel, B., Tomasi, C., Parr, R.","Distance minimization for reward learning from scored trajectories",2016,"30th AAAI Conference on Artificial Intelligence, AAAI 2016",,,,"3330","3336",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007154301&partnerID=40&md5=a657d43d1d7ad24d8f805586d8477c7a",Conference Paper,Scopus,2-s2.0-85007154301
"Ristani, E., Solera, F., Zou, R., Cucchiara, R., Tomasi, C.","Performance measures and a data set for multi-target, multi-camera tracking",2016,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","9914 LNCS",,,"17","35",,,10.1007/978-3-319-48881-3_2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997047741&doi=10.1007%2f978-3-319-48881-3_2&partnerID=40&md5=4e1779e0d38bee166ec55b362c0823d1",Conference Paper,Scopus,2-s2.0-84997047741
"Solera, F., Calderara, S., Ristani, E., Tomasi, C., Cucchiara, R.","Tracking social groups within and across cameras",2016,"IEEE Transactions on Circuits and Systems for Video Technology","PP","99", 7563393,"","",,,10.1109/TCSVT.2016.2607378,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988644248&doi=10.1109%2fTCSVT.2016.2607378&partnerID=40&md5=06bc90c5a6486faf59f53b9afbba2736",Article,Scopus,2-s2.0-84988644248
"Estrada, R., Allingham, M.J., Mettu, P.S., Cousins, S.W., Tomasi, C., Farsiu, S.","Retinal Artery-Vein Classification via Topology Estimation",2015,"IEEE Transactions on Medical Imaging","34","12", 7120990,"2518","2534",,11,10.1109/TMI.2015.2443117,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960193234&doi=10.1109%2fTMI.2015.2443117&partnerID=40&md5=a6ace1a616a807dbaaea74ed572177e2",Article,Scopus,2-s2.0-84960193234
"Estrada, R., Tomasi, C., Schmidler, S.C., Farsiu, S.","Tree topology estimation",2015,"IEEE Transactions on Pattern Analysis and Machine Intelligence","37","8", 2382116,"1688","1701",,6,10.1109/TPAMI.2014.2382116,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947800662&doi=10.1109%2fTPAMI.2014.2382116&partnerID=40&md5=74bfb4546b923f290eb9d0ef5ff5df55",Article,Scopus,2-s2.0-84947800662
"Carley, C., Tomasi, C.","Single-Frame Indexing for 3D Hand Pose Estimation",2015,"Proceedings of the IEEE International Conference on Computer Vision","2015-February",, 7406420,"493","501",,,10.1109/ICCVW.2015.71,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962018813&doi=10.1109%2fICCVW.2015.71&partnerID=40&md5=35eb4a1165d2c0c836fe2d344ef3da16",Conference Paper,Scopus,2-s2.0-84962018813
"Ristani, E., Tomasi, C.","Tracking multiple people online and in real time",2015,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","9007",,,"444","459",,3,10.1007/978-3-319-16814-2_29,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929650333&doi=10.1007%2f978-3-319-16814-2_29&partnerID=40&md5=1f082e6d14168eeeb70a819c411d7760",Conference Paper,Scopus,2-s2.0-84929650333
"Salas, J., Tomasi, C.","A linear system form solution to compute the local space average color",2013,"Machine Vision and Applications","24","7",,"1555","1560",,,10.1007/s00138-013-0494-0,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885303341&doi=10.1007%2fs00138-013-0494-0&partnerID=40&md5=cdf268d3904ce5bddf947107cc879903",Article,Scopus,2-s2.0-84885303341
"Ricco, S., Tomasi, C.","Video motion for every visible point",2013,"Proceedings of the IEEE International Conference on Computer Vision",,, 6751417,"2464","2471",,5,10.1109/ICCV.2013.306,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898780537&doi=10.1109%2fICCV.2013.306&partnerID=40&md5=75dfe50f386720b4b7e747ecc8e58879",Conference Paper,Scopus,2-s2.0-84898780537
