Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Tierney, J.E., Sinninghe Damsté, J.S., Pancost, R.D., Sluijs, A., Zachos, J.C.","Eocene temperature gradients",2017,"Nature Geoscience","10","8",,"538","539",,,10.1038/ngeo2997,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026651545&doi=10.1038%2fngeo2997&partnerID=40&md5=293614fd080fbdde448a843f29d1c82e",Letter,Scopus,2-s2.0-85026651545
"Ummenhofer, C.C., Kulüke, M., Tierney, J.E.","Extremes in East African hydroclimate and links to Indo-Pacific variability on interannual to decadal timescales",2017,"Climate Dynamics",,,,"1","21",,,10.1007/s00382-017-3786-7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023168163&doi=10.1007%2fs00382-017-3786-7&partnerID=40&md5=08203209359a8fb0b589a0fc97a5939d",Article in Press,Scopus,2-s2.0-85023168163
"Emile-Geay, J., McKay, N.P., Kaufman, D.S., Von Gunten, L., Wang, J., Anchukaitis, K.J., Abram, N.J., Addison, J.A., Curran, M.A.J., Evans, M.N., Henley, B.J., Hao, Z., Martrat, B., McGregor, H.V., Neukom, R., Pederson, G.T., Stenni, B., Thirumalai, K., Werner, J.P., Xu, C., Divine, D.V., Dixon, B.C., Gergis, J., Mundo, I.A., Nakatsuka, T., Phipps, S.J., Routson, C.C., Steig, E.J., Tierney, J.E., Tyler, J.J., Allen, K.J., Bertler, N.A.N., Björklund, J., Chase, B.M., Chen, M.-T., Cook, E., De Jong, R., DeLong, K.L., Dixon, D.A., Ekaykin, A.A., Ersek, V., Filipsson, H.L., Francus, P., Freund, M.B., Frezzotti, M., Gaire, N.P., Gajewski, K., Ge, Q., Goosse, H., Gornostaeva, A., Grosjean, M., Horiuchi, K., Hormes, A., Husum, K., Isaksson, E., Kandasamy, S., Kawamura, K., Kilbourne, K.H., Koç, N., Leduc, G., Linderholm, H.W., Lorrey, A.M., Mikhalenko, V., Mortyn, P.G., Motoyama, H., Moy, A.D., Mulvaney, R., Munz, P.M., Nash, D.J., Oerter, H., Opel, T., Orsi, A.J., Ovchinnikov, D.V., Porter, T.J., Roop, H.A., Saenger, C., Sano, M., Sauchyn, D., Saunders, K.M., Seidenkrantz, M.-S., Severi, M., Shao, X., Sicre, M.-A., Sigl, M., Sinclair, K., St George, S., St Jacques, J.-M., Thamban, M., Thapa, U.K., Thomas, E.R., Turney, C., Uemura, R., Viau, A.E., Vladimirova, D.O., Wahl, E.R., White, J.W.C., Yu, Z., Zinke, J.","A global multiproxy database for temperature reconstructions of the Common Era",2017,"Scientific Data","4",, 170088,"","",,1,10.1038/sdata.2017.88,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020476894&doi=10.1038%2fsdata.2017.88&partnerID=40&md5=2271b306d88a1c330b33f3ba635d64bb",Article,Scopus,2-s2.0-85020476894
"Bhattacharya, T., Tierney, J.E., DiNezio, P.","Glacial reduction of the North American Monsoon via surface cooling and atmospheric ventilation",2017,"Geophysical Research Letters","44","10",,"5113","5122",,,10.1002/2017GL073632,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021246601&doi=10.1002%2f2017GL073632&partnerID=40&md5=97eac608b277a2e21848d7a3747027ce",Article,Scopus,2-s2.0-85021246601
"Lunt, D.J., Huber, M., Anagnostou, E., Baatsen, M.L.J., Caballero, R., DeConto, R., Dijkstra, H.A., Donnadieu, Y., Evans, D., Feng, R., Foster, G.L., Gasson, E., Von Der Heydt, A.S., Hollis, C.J., Inglis, G.N., Jones, S.M., Kiehl, J., Turner, S.K., Korty, R.L., Kozdon, R., Krishnan, S., Ladant, J.-B., Langebroek, P., Lear, C.H., LeGrande, A.N., Littler, K., Markwick, P., Otto-Bliesner, B., Pearson, P., Poulsen, C.J., Salzmann, U., Shields, C., Snell, K., Stärz, M., Super, J., Tabor, C., Tierney, J.E., Tourte, G.J.L., Tripati, A., Upchurch, G.R., Wade, B.S., Wing, S.L., Winguth, A.M.E., Wright, N.M., Zachos, J.C., Zeebe, R.E.","The DeepMIP contribution to PMIP4: Experimental design for model simulations of the EECO, PETM, and pre-PETM (version 1.0)",2017,"Geoscientific Model Development","10","2",,"889","901",,1,10.5194/gmd-10-889-2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014008833&doi=10.5194%2fgmd-10-889-2017&partnerID=40&md5=cbd9d9cdcfd8c1da55cbe2cda6eb84ea",Article,Scopus,2-s2.0-85014008833
"Richey, J.N., Tierney, J.E.","GDGT and alkenone flux in the northern Gulf of Mexico: Implications for the TEX<inf>86</inf> and UK'<inf>37</inf> paleothermometers",2016,"Paleoceanography","31","12",,"1547","1561",,3,10.1002/2016PA003032,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006985852&doi=10.1002%2f2016PA003032&partnerID=40&md5=09df1284132cb010db45d1c44af8cc74",Article,Scopus,2-s2.0-85006985852
"Liddy, H.M., Feakins, S.J., Tierney, J.E.","Cooling and drying in northeast Africa across the Pliocene",2016,"Earth and Planetary Science Letters","449",,,"430","438",,2,10.1016/j.epsl.2016.05.005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977156746&doi=10.1016%2fj.epsl.2016.05.005&partnerID=40&md5=e3dfff1b57aac0406255852267623363",Article,Scopus,2-s2.0-84977156746
"Abram, N.J., McGregor, H.V., Tierney, J.E., Evans, M.N., McKay, N.P., Kaufman, D.S., Thirumalai, K., Martrat, B., Goosse, H., Phipps, S.J., Steig, E.J., Kilbourne, K.H., Saenger, C.P., Zinke, J., Leduc, G., Addison, J.A., Mortyn, P.G., Seidenkrantz, M.-S., Sicre, M.-A., Selvaraj, K., Filipsson, H.L., Neukom, R., Gergis, J., Curran, M.A.J., Von Gunten, L.","Early onset of industrial-era warming across the oceans and continents",2016,"Nature","536","7617",,"411","418",,11,10.1038/nature19082,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984905560&doi=10.1038%2fnature19082&partnerID=40&md5=e0f10d69c0d14511dd5f9e46868485f9",Article,Scopus,2-s2.0-84984905560
"Rose, C., Polissar, P.J., Tierney, J.E., Filley, T., de Menocal, P.B.","Changes in northeast African hydrology and vegetation associated with pliocene-pleistocene sapropel cycles",2016,"Philosophical Transactions of the Royal Society B: Biological Sciences","371","1698", 20150243,"","",15,3,10.1098/rstb.2015.0243,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974730996&doi=10.1098%2frstb.2015.0243&partnerID=40&md5=87446a8a3080ed3795a1104cdb4b5217",Article,Scopus,2-s2.0-84974730996
"Di Nezio, P.N., Timmermann, A., Tierney, J.E., Jin, F.-F., Otto-Bliesner, B., Rosenbloom, N., Mapes, B., Neale, R., Ivanovic, R.F., Montenegro, A.","The climate response of the Indo-Pacific warm pool to glacial sea level",2016,"Paleoceanography","31","6",,"866","894",,3,10.1002/2015PA002890,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978069229&doi=10.1002%2f2015PA002890&partnerID=40&md5=30e2ba9c24b8969398161686431870f7",Article,Scopus,2-s2.0-84978069229
"Toomey, M.R., Donnelly, J.P., Tierney, J.E.","South Pacific hydrologic and cyclone variability during the last 3000 years",2016,"Paleoceanography","31","4",,"491","504",,1,10.1002/2015PA002870,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963938816&doi=10.1002%2f2015PA002870&partnerID=40&md5=0a13df77b130ac41817aafc55ae5f183",Article,Scopus,2-s2.0-84963938816
"Fleming, L.E., Tierney, J.E.","An automated method for the determination of the TEX<inf>86</inf> and U<inf>37</inf>K' paleotemperature indices",2016,"Organic Geochemistry","92",,,"84","91",,,10.1016/j.orggeochem.2015.12.011,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953792270&doi=10.1016%2fj.orggeochem.2015.12.011&partnerID=40&md5=bad233064563ccd26687a240b4e445a7",Article,Scopus,2-s2.0-84953792270
"Tierney, J.E., Pausata, F.S.R., Demenocal, P.","Deglacial Indian monsoon failure and North Atlantic stadials linked by Indian Ocean surface cooling",2016,"Nature Geoscience","9","1",,"46","50",,7,10.1038/ngeo2603,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951768894&doi=10.1038%2fngeo2603&partnerID=40&md5=53fd7823e13f327ba3a168b7611704d9",Article,Scopus,2-s2.0-84951768894
"Tierney, J.E., Tingley, M.P.","A TEX 86 surface sediment database and extended Bayesian calibration",2015,"Scientific Data","2",, 150029,"","",,14,10.1038/sdata.2015.29,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951821448&doi=10.1038%2fsdata.2015.29&partnerID=40&md5=c16a6196eac859bf4c8012e29d317c27",Article,Scopus,2-s2.0-84951821448
"Tierney, J.E., Abram, N.J., Anchukaitis, K.J., Evans, M.N., Giry, C., Kilbourne, K.H., Saenger, C.P., Wu, H.C., Zinke, J.","Tropical sea surface temperatures for the past four centuries reconstructed from coral archives",2015,"Paleoceanography","30","3",,"226","252",,30,10.1002/2014PA002717,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927646920&doi=10.1002%2f2014PA002717&partnerID=40&md5=c7255f63da7b539b5183a47f9b5e4852",Article,Scopus,2-s2.0-84927646920
"Tierney, J.E., Abram, N.J., Anchukaitis, K.J., Evans, M.N., Giry, C., Kilbourne, K.H., Saenger, C.P., Wu, H.C., Zinke, J.","Tropical sea surface temperatures for the past four centuries reconstructed from coral archives",2015,"Paleoceanography",,,,"","",,12,10.1002/2014PA002717,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973249955&doi=10.1002%2f2014PA002717&partnerID=40&md5=2cb0ec2d1598bf4806f684303d7776c1",Article in Press,Scopus,2-s2.0-84973249955
"Tierney, J.E., Tingley, M.P.","A Bayesian, spatially-varying calibration model for the TEX<inf>86</inf> proxy",2014,"Geochimica et Cosmochimica Acta","127",,,"83","106",,50,10.1016/j.gca.2013.11.026,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891358221&doi=10.1016%2fj.gca.2013.11.026&partnerID=40&md5=a7760ff2a38de054ef78783eb9021ffe",Article,Scopus,2-s2.0-84891358221
"Dubois, N., Oppo, D.W., Galy, V.V., Mohtadi, M., Van Der Kaars, S., Tierney, J.E., Rosenthal, Y., Eglinton, T.I., Lückge, A., Linsley, B.K.","Indonesian vegetation response to changes in rainfall seasonality over the past 25,000 years",2014,"Nature Geoscience","7","7",,"513","517",,17,10.1038/ngeo2182,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903544478&doi=10.1038%2fngeo2182&partnerID=40&md5=5a1a42d7c1b86f03987afa4094ce0acf",Article,Scopus,2-s2.0-84903544478
