Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Huston, L.Q., Kiran, M.S.R.N., Smillie, L.A., Williams, J.S., Bradby, J.E.","Cold nanoindentation of germanium",2017,"Applied Physics Letters","111","2", 021901,"","",,,10.1063/1.4993163,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023766348&doi=10.1063%2f1.4993163&partnerID=40&md5=75ed298ceca5ffd2857a3c796a45f79b",Article,Scopus,2-s2.0-85023766348
"Yang, W., Mathews, J., Williams, J.S.","Hyperdoping of Si by ion implantation and pulsed laser melting",2017,"Materials Science in Semiconductor Processing","62",,,"103","114",,,10.1016/j.mssp.2016.11.005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008145407&doi=10.1016%2fj.mssp.2016.11.005&partnerID=40&md5=c2d87339aa69424820828e1be6fae72f",Review,Scopus,2-s2.0-85008145407
"Tran, T.T., Gandhi, H.H., Pastor, D., Aziz, M.J., Williams, J.S.","Ion-beam synthesis and thermal stability of highly tin-concentrated germanium – tin alloys",2017,"Materials Science in Semiconductor Processing","62",,,"192","195",,,10.1016/j.mssp.2016.10.049,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006313105&doi=10.1016%2fj.mssp.2016.10.049&partnerID=40&md5=0109b3bdc712a92124477420aaee8eb4",Article,Scopus,2-s2.0-85006313105
"Alkhaldi, H.S., Tran, T.T., Kremer, F., Williams, J.S.","The influence of capping layers on pore formation in Ge during ion implantation",2016,"Journal of Applied Physics","120","21", 215706,"","",,1,10.1063/1.4969051,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000885466&doi=10.1063%2f1.4969051&partnerID=40&md5=a02a4ffd193139e1fa2d6578a6aa3784",Article,Scopus,2-s2.0-85000885466
"Wong, S., Haberl, B., Williams, J.S., Bradby, J.E.","Phase Transformation Dependence on Initial Plastic Deformation Mode in Si via Nanoindentation",2016,"Experimental Mechanics",,,,"1","7",,,10.1007/s11340-016-0213-7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989187874&doi=10.1007%2fs11340-016-0213-7&partnerID=40&md5=4b690d91767d88957dfd4f5b5f51346c",Article in Press,Scopus,2-s2.0-84989187874
"Tran, T.T., Alkhaldi, H.S., Gandhi, H.H., Pastor, D., Huston, L.Q., Wong-Leung, J., Aziz, M.J., Williams, J.S.","Suppression of ion-implantation induced porosity in germanium by a silicon dioxide capping layer",2016,"Applied Physics Letters","109","8", 082106,"","",,3,10.1063/1.4961620,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984596167&doi=10.1063%2f1.4961620&partnerID=40&md5=1a5a6843104eb4467555daa2e08c2252",Article,Scopus,2-s2.0-84984596167
"Wong, S., Haberl, B., Williams, J.S., Bradby, J.E.","The influence of hold time on the onset of plastic deformation in silicon",2015,"Journal of Applied Physics","118","24", 245904,"","",,3,10.1063/1.4938480,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952815603&doi=10.1063%2f1.4938480&partnerID=40&md5=781dbbbf0da04abe22632a3de807ceb2",Article,Scopus,2-s2.0-84952815603
"Verburg, P.C., Smillie, L.A., Römer, G.R.B.E., Haberl, B., Bradby, J.E., Williams, J.S., Huis in ’t Veld, A.J.","Crystal structure of laser-induced subsurface modifications in Si",2015,"Applied Physics A: Materials Science and Processing","120","2",,"683","691",,5,10.1007/s00339-015-9238-5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937977142&doi=10.1007%2fs00339-015-9238-5&partnerID=40&md5=f4e5691aa39c78361c9c2d620912cb63",Article,Scopus,2-s2.0-84937977142
"Akey, A.J., Recht, D., Williams, J.S., Aziz, M.J., Buonassisi, T.","Single-Phase Filamentary Cellular Breakdown Via Laser-Induced Solute Segregation",2015,"Advanced Functional Materials","25","29",,"4642","4649",,6,10.1002/adfm.201501450,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938420209&doi=10.1002%2fadfm.201501450&partnerID=40&md5=6b4d2d76411cf8955ce995f9060c4a97",Article,Scopus,2-s2.0-84938420209
"Rapp, L., Haberl, B., Pickard, C.J., Bradby, J.E., Gamaly, E.G., Williams, J.S., Rode, A.V.","Experimental evidence of new tetragonal polymorphs of silicon formed through ultrafast laser-induced confined microexplosion",2015,"Nature Communications","6",, 7555,"","",,27,10.1038/ncomms8555,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84934312523&doi=10.1038%2fncomms8555&partnerID=40&md5=c808b5076666a92f5f259f25a67a7313",Article,Scopus,2-s2.0-84934312523
