Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Shi, Y.","Creating Atomic Models of Brittle Glasses for In Silico Mechanical Tests",2016,"International Journal of Applied Glass Science","7","4",,"464","473",,,10.1111/ijag.12253,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85002970393&doi=10.1111%2fijag.12253&partnerID=40&md5=d3ef7acd80260513f5626713d9ad5a5e",Article,Scopus,2-s2.0-85002970393
"Shi, Y., Xiong, Z., Lu, X., Yan, X., Cai, X., Xue, W.","Novel carboxymethyl chitosan-graphene oxide hybrid particles for drug delivery",2016,"Journal of Materials Science: Materials in Medicine","27","11", 169,"","",,2,10.1007/s10856-016-5774-6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990866087&doi=10.1007%2fs10856-016-5774-6&partnerID=40&md5=eed1c94cbf20f2f5c7e4c01860fd150c",Article,Scopus,2-s2.0-84990866087
"Deng, B., Shi, Y.","A reactive coarse-grained model for polydisperse polymers",2016,"Polymer (United Kingdom)","98",,,"88","99",,1,10.1016/j.polymer.2016.06.018,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975166352&doi=10.1016%2fj.polymer.2016.06.018&partnerID=40&md5=906f8c0da9426ed60ceaee57c7926e05",Article,Scopus,2-s2.0-84975166352
"Xiao, Q., Chen, Y., Bereau, T., Shi, Y.","An in-silico walker",2016,"Chemical Physics Letters","659",,,"6","9",,1,10.1016/j.cplett.2016.06.019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974736293&doi=10.1016%2fj.cplett.2016.06.019&partnerID=40&md5=8f269795d4061233400596c7be82ba1f",Review,Scopus,2-s2.0-84974736293
"Yang, Y., Luo, J., Huang, L., Hu, G., Vargheese, K.D., Shi, Y., Mauro, J.C.","Crack initiation in metallic glasses under nanoindentation",2016,"Acta Materialia","115",,,"413","422",,2,10.1016/j.actamat.2016.06.001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975248790&doi=10.1016%2fj.actamat.2016.06.001&partnerID=40&md5=113260f56b8dbbc271ea2e3e94d5e51e",Article,Scopus,2-s2.0-84975248790
"Yang, Y., Huang, L., Shi, Y.","Adhesion suppresses atomic wear in single-asperity sliding",2016,"Wear","352-353",,,"31","41",,1,10.1016/j.wear.2016.02.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957866944&doi=10.1016%2fj.wear.2016.02.002&partnerID=40&md5=fb67330a6253c6ce7d6eb676c27666a2",Article,Scopus,2-s2.0-84957866944
"Ma, F.-J., Yu, C.-X., Feng, X., Hu, C.-F., Shi, Y.-F., He, M., Liu, L.-L.","Solvent Effect on the Assembly of Two Cadmium(II) Coordination Polymers Derived from 3,3′-(Diazenediyl)dibenzoic Acid: Syntheses, Structures, Stabilities, and Photocatalytic Properties",2016,"Zeitschrift fur Anorganische und Allgemeine Chemie","642","4",,"323","328",,3,10.1002/zaac.201500705,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958749399&doi=10.1002%2fzaac.201500705&partnerID=40&md5=a04f74111c6c882e8fde225d6b463f69",Article,Scopus,2-s2.0-84958749399
"Shi, Y., Wu, Z., Weng, X., Yang, X., Zhou, J., Wang, S., Ma, M., Zhao, J., Liu, L., Du, J.","Facile preparation of magnetic nanocrystals using amphiphilic hyperbranched polymers as unimolecular nanoreactors and magnetofection in vitro",2016,"Polymer Composites","37","2",,"429","434",,,10.1002/pc.23196,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956863915&doi=10.1002%2fpc.23196&partnerID=40&md5=605fc23e3f9292690fc65a4d310d3966",Article,Scopus,2-s2.0-84956863915
"Luo, J., Keblinski, P., Shi, Y.","A model metallic glass exhibits size-independent tensile ductility",2016,"Acta Materialia","103",,,"587","594",,5,10.1016/j.actamat.2015.10.029,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947997958&doi=10.1016%2fj.actamat.2015.10.029&partnerID=40&md5=dc74a33bf0942e69d09274ea9faaa463",Article,Scopus,2-s2.0-84947997958
"Shi, Y., Zhao, J., Zhou, L., Li, T., Liu, M., Liu, L.","Blue-emitting and amphibious metal (Cu, Ni, Pt, Pd) nanodots prepared within supramolecular polymeric micelles for cellular imaging applications",2016,"RSC Advances","6","64",,"59497","59501",,,10.1039/c6ra06116h,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976420382&doi=10.1039%2fc6ra06116h&partnerID=40&md5=d644edaa9f28bb6a89073cdce57ddf5f",Article,Scopus,2-s2.0-84976420382
"Liu, L.-L., Yu, C.-X., Zhou, W., Zhang, Q.-G., Liu, S.-M., Shi, Y.-F.","Construction of four Zn(II) coordination polymers used as catalysts for the photodegradation of organic dyes in water",2016,"Polymers","8","1", 3,"","",,3,10.3390/polym8010003,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956608905&doi=10.3390%2fpolym8010003&partnerID=40&md5=e2cd81c2ae216dcd02fce6366a3968a0",Article,Scopus,2-s2.0-84956608905
