Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Ravat, D., Kirkham, K., Hildenbrand, T.G.","A source-depth separation filter: Using the Euler method on the derivatives of total intensity magnetic anomaly data",2017,"The Leading Edge","21","4",,"360+362","365",,2,10.1190/1.1471597,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000291043&doi=10.1190%2f1.1471597&partnerID=40&md5=fe9a49d9b8936569bf93d5588b080c87",Article,Scopus,2-s2.0-85000291043
"Ravat, D., Hildenbrand, T.G., Roest, W.","New way of processing near-surface magnetic data: The utility of the comprehensive model of the magnetic field",2017,"The Leading Edge","22","8",,"784","785",,1,10.1190/1.1605082,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995300191&doi=10.1190%2f1.1605082&partnerID=40&md5=f56cc75208a545424e3499363b17e750",Article,Scopus,2-s2.0-84995300191
"Ravat, D., Whaler, K.A., Pilkington, M., Sabaka, T., Purucker, M.","Compatibility of high-altitude aeromagnetic and satellite-altitude magnetic anomalies over Canada",2017,"GEOPHYSICS","67","2",,"546","554",,5,10.1190/1.1468615,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000257624&doi=10.1190%2f1.1468615&partnerID=40&md5=05e65b22cf4cb53408f19c00b4a3567d",Article,Scopus,2-s2.0-85000257624
"Ravat, D., Morgan, P., Lowry, A.R.","Geotherms from the temperature-depth-constrained solutions of 1-D steady-state heat-flow equation",2016,"Geosphere","12","4",,"1187","1197",,1,10.1130/GES01235.1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982741517&doi=10.1130%2fGES01235.1&partnerID=40&md5=93132f7e28cc964f21fce1d8d3e92fb0",Article,Scopus,2-s2.0-84982741517
"Paine, J., De Ritis, R., Ventura, G., Longo, M., Ravat, D., Speranza, F., Chiappini, M.","Inverse modelling of the reversely magnetized, shallow plumbing system hosting oil reservoirs of the Auca Mahuida volcano (Payeina retroarc, Neuquén Basin, Argentina)",2016,"Geophysical Journal International","204","2",,"852","867",,,10.1093/gji/ggv487,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958620396&doi=10.1093%2fgji%2fggv487&partnerID=40&md5=16255cb0a687bdd635dfa35c35ea75bc",Article,Scopus,2-s2.0-84958620396
"Salem, A., Blakely, R., Green, C., Fairhead, D., Ravat, D.","Estimation of depth to top of magnetic sources using the local-wavenumber approach in an area of shallow Moho and Curie depth-The Red Sea",2014,"Interpretation","2","4",,"SJ1","SJ8",,4,10.1190/INT-2013-0196.1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941133325&doi=10.1190%2fINT-2013-0196.1&partnerID=40&md5=43cb0aa8d152a7381e688808f5f5a2f2",Article,Scopus,2-s2.0-84941133325
"Zhang, H.L., Ravat, D., Marangoni, Y.R., Hu, X.Y.","NAV-Edge: Edge detection of potential-field sources using normalized anisotropy variance",2014,"Geophysics","79","3",,"J43","J53",,10,10.1190/GEO2013-0218.1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923209146&doi=10.1190%2fGEO2013-0218.1&partnerID=40&md5=2a1653c0e1f0edcd3330ca20d2ed5073",Article,Scopus,2-s2.0-84923209146
"Guimarães, S.N.P., Ravat, D., Hamza, V.M.","Combined use of the centroid and matched filtering spectral magnetic methods in determining thermomagnetic characteristics of the crust in the structural provinces of Central Brazil",2014,"Tectonophysics","624-625",,,"87","99",,6,10.1016/j.tecto.2014.01.025,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901503972&doi=10.1016%2fj.tecto.2014.01.025&partnerID=40&md5=187b06c7831a619184d875fd099af000",Article,Scopus,2-s2.0-84901503972
"Salem, A., Green, C., Ravat, D., Singh, K.H., East, P., Fairhead, J.D., Mogren, S., Biegert, E.","Depth to Curie temperature across the central Red Sea from magnetic data using the de-fractal method",2014,"Tectonophysics","624-625",,,"75","86",,11,10.1016/j.tecto.2014.04.027,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901489651&doi=10.1016%2fj.tecto.2014.04.027&partnerID=40&md5=89cd057691a47e667864d7ce57b7588c",Article,Scopus,2-s2.0-84901489651
"de Ritis, R., Ravat, D., Ventura, G., Chiappini, M.","Curie isotherm depth from aeromagnetic data constraining shallow heat source depths in the central Aeolian Ridge (Southern Tyrrhenian Sea, Italy)",2013,"Bulletin of Volcanology","75","4",,"1","11",,10,10.1007/s00445-013-0710-9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875032847&doi=10.1007%2fs00445-013-0710-9&partnerID=40&md5=04ae7e5f73f6cae60cc5aa80c993a5e3",Article,Scopus,2-s2.0-84875032847
"Zhang, H.L., Ravat, D., Hu, X.Y.","An improved and stable downward continuation of potential field data: The truncated Taylor series iterative downward continuation method",2013,"Geophysics","78","5",,"J75","J86",,13,10.1190/GEO2012-0463.1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894590419&doi=10.1190%2fGEO2012-0463.1&partnerID=40&md5=6287cb54f5f2e67ba731eebf062a0c06",Article,Scopus,2-s2.0-84894590419
"Salem, A., Blakely, R., Green, C., Fairhead, D., Ravat, D.","Estimation of depth to top of magnetic sources using the local wavenumber approach in an area of shallow Moho and Curie depth - the Red Sea",2013,"SEG Technical Program Expanded Abstracts","32",,,"1116","1120",,,10.1190/segam2013-0050.1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018349648&doi=10.1190%2fsegam2013-0050.1&partnerID=40&md5=e05860fb8f5a4283b460673d4eb3a2cb",Conference Paper,Scopus,2-s2.0-85018349648
"Ravat, D., Salem, A., Abdelaziz, A.M.S., Elawadi, E., Morgan, P.","Probing magnetic bottom and crustal temperature variations along the Red Sea margin of Egypt",2011,"Tectonophysics","510","3-4",,"337","344",,10,10.1016/j.tecto.2011.08.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053234960&doi=10.1016%2fj.tecto.2011.08.002&partnerID=40&md5=07b6473ae49162b504cb53ffa080f2f0",Article,Scopus,2-s2.0-80053234960
"Ravat, D.","Interpretation of Mars southern highlands high amplitude magnetic field with total gradient and fractal source modeling: New insights into the magnetic mystery of Mars",2011,"Icarus","214","2",,"400","412",,6,10.1016/j.icarus.2011.05.004,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051469579&doi=10.1016%2fj.icarus.2011.05.004&partnerID=40&md5=ad7902546eccb4a5ea06b2a5c8bd27a8",Article,Scopus,2-s2.0-80051469579
"Salem, A., Williams, S., Samson, E., Fairhead, D., Ravat, D., Blakely, R.J.","Sedimentary basins reconnaissance using the magnetic Tilt-Depth method",2010,"Exploration Geophysics","41","3",,"198","209",,22,10.1071/EG10007,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956935701&doi=10.1071%2fEG10007&partnerID=40&md5=714fe8e366e9b7ef171311c805acf3c5",Article,Scopus,2-s2.0-77956935701
"Salem, A., Williams, S., Fairhead, D., Smith, R., Ravat, D.","Interpretation of magnetic data using tilt-angle derivatives",2008,"Geophysics","73","1",,"L1","L10",,83,10.1190/1.2799992,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-38149058968&doi=10.1190%2f1.2799992&partnerID=40&md5=434f4c52a8cde826fbcb19f9c7e34a1f",Article,Scopus,2-s2.0-38149058968
"Salem, A., Williams, S., Fairhead, J.D., Ravat, D., Smith, R.","Tilt-depth method: A simple depth estimation method using first-order magnetic derivatives",2007,"The Leading Edge","26","12",,"1502","1505",,93,10.1190/1.2821934,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-55349110639&doi=10.1190%2f1.2821934&partnerID=40&md5=41fc5c29fb3b63a12159a0793b519f7b",Article,Scopus,2-s2.0-55349110639
"Hemant, K., Thébault, E., Mandea, M., Ravat, D., Maus, S.","Magnetic anomaly map of the world: merging satellite, airborne, marine and ground-based magnetic data sets",2007,"Earth and Planetary Science Letters","260","1-2",,"56","71",,29,10.1016/j.epsl.2007.05.040,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34447307165&doi=10.1016%2fj.epsl.2007.05.040&partnerID=40&md5=038aa8ad584e220a00e14238a48fd077",Article,Scopus,2-s2.0-34447307165
"Maus, S., Sazonova, T., Hemant, K., Fairhead, J.D., Ravat, D.","National geophysical data center candidate for the world digital magnetic anomaly map",2007,"Geochemistry, Geophysics, Geosystems","8","6", Q06017,"","",,79,10.1029/2007GC001643,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-45249124082&doi=10.1029%2f2007GC001643&partnerID=40&md5=3b533fd38a4f54f8dde90c00d69a202a",Article,Scopus,2-s2.0-45249124082
"Ravat, D., Pignatelli, A., Nicolosi, I., Chiappini, M.","A study of spectral methods of estimating the depth to the bottom of magnetic sources from near-surface magnetic anomaly data",2007,"Geophysical Journal International","169","2",,"421","434",,65,10.1111/j.1365-246X.2007.03305.x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247255038&doi=10.1111%2fj.1365-246X.2007.03305.x&partnerID=40&md5=6cd52a8716ad4df9d30df9f4c949dfee",Article,Scopus,2-s2.0-34247255038
