Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Novak, J.H., Kasera, S.K.","Auto-tuning active queue management",2017,"2017 9th International Conference on Communication Systems and Networks, COMSNETS 2017",,, 7945369,"136","143",,,10.1109/COMSNETS.2017.7945369,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85022081991&doi=10.1109%2fCOMSNETS.2017.7945369&partnerID=40&md5=3c3c27b0ea355de113ca3a8e1db884bf",Conference Paper,Scopus,2-s2.0-85022081991
"Lundrigan, P., Khaledi, M., Kano, M., Subramanyam, N.D., Kasera, S.","Mobile live video upstreaming",2017,"Proceedings of the 28th International Teletraffic Congress, ITC 2016","1",, 7809641,"121","129",,,10.1109/ITC-28.2016.124,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013028974&doi=10.1109%2fITC-28.2016.124&partnerID=40&md5=d11560df97c0571ee358c031f22142ce",Conference Paper,Scopus,2-s2.0-85013028974
"Khaledi, M., Khaledi, M., Kasera, S.K.","Profitable task allocation in mobile cloud computing",2016,"Q2SWinet 2016 - Proceedings of the 12th ACM Symposium on QoS and Security for Wireless and Mobile Networks, co-located with MSWiM 2016",,,,"9","17",,,10.1145/2988272.2988281,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85003874982&doi=10.1145%2f2988272.2988281&partnerID=40&md5=c55146c84d75d6f552d1af7f1eb95252",Conference Paper,Scopus,2-s2.0-85003874982
"Khaledi, M., Khaledi, M., Kasera, S.K., Patwari, N.","Preserving location privacy in radio networks using a stackelberg game framework",2016,"Q2SWinet 2016 - Proceedings of the 12th ACM Symposium on QoS and Security for Wireless and Mobile Networks, co-located with MSWiM 2016",,,,"29","37",,,10.1145/2988272.2988277,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85003899076&doi=10.1145%2f2988272.2988277&partnerID=40&md5=17d0fe92391507404f81e13bf04ea57e",Conference Paper,Scopus,2-s2.0-85003899076
"Kunz, J., Becker, C., Jamshidy, M., Kasera, S., Ricci, R., Van Der Merwe, J.","OpenEdge: A dynamic and secure open service edge network",2016,"Proceedings of the NOMS 2016 - 2016 IEEE/IFIP Network Operations and Management Symposium",,, 7502820,"257","264",,,10.1109/NOMS.2016.7502820,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979792037&doi=10.1109%2fNOMS.2016.7502820&partnerID=40&md5=0f2f5a5fce85c58101d3450f9f6200e8",Conference Paper,Scopus,2-s2.0-84979792037
"Quinn, R., Kunz, J., Syed, A., Breen, J., Kasera, S., Ricci, R., Van Der Merwe, J.","KnowNet: Towards a knowledge plane for enterprise network management",2016,"Proceedings of the NOMS 2016 - 2016 IEEE/IFIP Network Operations and Management Symposium",,, 7502819,"249","256",,,10.1109/NOMS.2016.7502819,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979740873&doi=10.1109%2fNOMS.2016.7502819&partnerID=40&md5=b42ed0b04eca5e5d78ff58ff162d14e1",Conference Paper,Scopus,2-s2.0-84979740873
"Banerjee, A., Mahindra, R., Sundaresan, K., Kasera, S., Van Der Merwe, K., Rangarajan, S.","Scaling the LTE control-plane for future mobile access",2015,"Proceedings of the 11th ACM Conference on Emerging Networking Experiments and Technologies, CoNEXT 2015",,, 2836104,"","",,5,10.1145/2716281.2836104,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994188264&doi=10.1145%2f2716281.2836104&partnerID=40&md5=96280ce8101ca173d8de284c720a7cd9",Conference Paper,Scopus,2-s2.0-84994188264
"Banerjee, A., Nguyen, B., Gopalakrishnan, V., Kasera, S., Lee, S., Van Der Merwe, J.","Efficient, adaptive and scalable device activation for M2M communications",2015,"2015 12th Annual IEEE International Conference on Sensing, Communication, and Networking, SECON 2015",,, 7338340,"399","407",,,10.1109/SAHCN.2015.7338340,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960916603&doi=10.1109%2fSAHCN.2015.7338340&partnerID=40&md5=9af0142516f37892d224dbfa7b6b53e8",Conference Paper,Scopus,2-s2.0-84960916603
"Zheng, H., Kasera, S.K.","Technical program committee chairs' message",2015,"Proceedings of the Annual International Conference on Mobile Computing and Networking, MOBICOM","2015-September",,,"v","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954285972&partnerID=40&md5=ff00d7cd0e0d74dbe90e570b01b93cdd",Editorial,Scopus,2-s2.0-84954285972
"Premnath, S.N., Croft, J., Patwari, N., Kasera, S.K.","Efficient high-rate secret key extraction in wireless sensor networks using collaboration",2014,"ACM Transactions on Sensor Networks","11","1", 2,"","",,7,10.1145/2541289,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907192932&doi=10.1145%2f2541289&partnerID=40&md5=b250aef71f0b26a2040f34ad1a0b7877",Article,Scopus,2-s2.0-84907192932
"Probst, M.J., Park, J.C., Kasera, S.K.","Exploiting altruism in social networks for friend-to-friend malware detection",2014,"2014 IEEE Conference on Communications and Network Security, CNS 2014",,, 6997495,"274","282",,1,10.1109/CNS.2014.6997495,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921493851&doi=10.1109%2fCNS.2014.6997495&partnerID=40&md5=860923b5e072e592c13c84f4cd446363",Conference Paper,Scopus,2-s2.0-84921493851
"Khaledi, M., Kasera, S.K., Patwari, N., Bocca, M.","Energy efficient radio tomographic imaging",2014,"2014 11th Annual IEEE International Conference on Sensing, Communication, and Networking, SECON 2014",,, 6990401,"609","617",,3,10.1109/SAHCN.2014.6990401,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921019127&doi=10.1109%2fSAHCN.2014.6990401&partnerID=40&md5=d09cf1fa52bc420dcdcf175b48e197fe",Conference Paper,Scopus,2-s2.0-84921019127
"Patwari, N., Wilson, J., Ananthanarayanan, S., Kasera, S.K., Westenskow, D.R.","Monitoring breathing via signal strength in wireless networks",2014,"IEEE Transactions on Mobile Computing","13","8", 6587032,"1774","1786",,21,10.1109/TMC.2013.117,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904176202&doi=10.1109%2fTMC.2013.117&partnerID=40&md5=c42a874fc63545fbcf1240d77856d00a",Article,Scopus,2-s2.0-84904176202
"Premnath, S.N., Gowda, P.L., Kasera, S.K., Patwari, N., Ricci, R.","Secret key extraction using Bluetooth wireless signal strength measurements",2014,"2014 11th Annual IEEE International Conference on Sensing, Communication, and Networking, SECON 2014",,, 6990365,"293","301",,7,10.1109/SAHCN.2014.6990365,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921027083&doi=10.1109%2fSAHCN.2014.6990365&partnerID=40&md5=183823f4c74ceaa1639c844cb50014a3",Conference Paper,Scopus,2-s2.0-84921027083
