Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Dvorak, J.S., Zhang, N.","Optimal design of velocity sensor for open channel flow using CFD",2017,"International Journal of Agricultural and Biological Engineering","10","3",,"130","142",,,10.3965/j.ijabe.20171003.2147,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020193139&doi=10.3965%2fj.ijabe.20171003.2147&partnerID=40&md5=fd1ac6e5046580c7886c10e1b893a9c3",Article,Scopus,2-s2.0-85020193139
"Crain, J.L., Wei, Y., Barker, J., Thompson, S.M., Alderman, P.D., Reynolds, M., Zhang, N., Poland, J.","Development and deployment of a portable field phenotyping platform",2016,"Crop Science","56","3",,"965","975",,6,10.2135/cropsci2015.05.0290,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964839920&doi=10.2135%2fcropsci2015.05.0290&partnerID=40&md5=79b6412c3864a82debc1d60a78ddd85e",Article,Scopus,2-s2.0-84964839920
"Barker, J., Zhang, N., Sharon, J., Steeves, R., Wang, X., Wei, Y., Poland, J.","Development of a field-based high-throughput mobile phenotyping platform",2016,"Computers and Electronics in Agriculture","122",,,"74","85",,8,10.1016/j.compag.2016.01.017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956658523&doi=10.1016%2fj.compag.2016.01.017&partnerID=40&md5=03f3ce1a1333e9c383b71f1baae4fd81",Article,Scopus,2-s2.0-84956658523
"Zhang, Y.L., Zhang, N.Q.","Air-blast anti-fouling cleaning for aquatic optical sensors",2015,"International Journal of Agricultural and Biological Engineering","8","6",,"128","135",,1,10.3965/j.ijabe.20150806.1853,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962030734&doi=10.3965%2fj.ijabe.20150806.1853&partnerID=40&md5=784c6d4a33e45b5d02dc793fd8d3dcbe",Article,Scopus,2-s2.0-84962030734
"Mangus, D.L., Sharda, A., Zhang, N.","Deploying a thermal infrared imaging system (TIRIS) for high spatial and temporal resolution crop water stress monitoring of corn within a greenhouse",2015,"American Society of Agricultural and Biological Engineers Annual International Meeting 2015","4",,,"3012","3026",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951939117&partnerID=40&md5=fd403c561c62e96f97362df7bc977317",Conference Paper,Scopus,2-s2.0-84951939117
"Zhang, N., Dvorak, J.S., Zhang, Y.","A correlation-based optical flowmeter for enclosed flows",2013,"Transactions of the ASABE","56","6",,"1511","1522",,2,10.13031/trans.56.10052,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891413727&doi=10.13031%2ftrans.56.10052&partnerID=40&md5=9a179df8f8554f309c8a20a03cd5c699",Article,Scopus,2-s2.0-84891413727
"Bean, N.H., Neilsen, M.L., Singh, G., Spears, J.D., Zhang, N.","Infusing system design and sensors in education",2013,"Proceedings - Frontiers in Education Conference, FIE",,, 6685141,"1765","1770",,,10.1109/FIE.2013.6685141,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893287161&doi=10.1109%2fFIE.2013.6685141&partnerID=40&md5=ce56dcd190c577c4fdffdd0ca955c728",Conference Paper,Scopus,2-s2.0-84893287161
"Xi, X., Zhang, N., He, D.","Detection of sylvine concentration in water based on permittivity",2012,"Nongye Gongcheng Xuebao/Transactions of the Chinese Society of Agricultural Engineering","28","7",,"124","129",,3,10.3969/j.issn.1002-6819.2012.07.021,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860603445&doi=10.3969%2fj.issn.1002-6819.2012.07.021&partnerID=40&md5=53ffa6fe56a13811412de421c4c431df",Article,Scopus,2-s2.0-84860603445
"Zhang, Y., Zhang, N., Oard, D.","An optical sediment sensor integrated with flow velocity measurement",2012,"American Society of Agricultural and Biological Engineers Annual International Meeting 2012, ASABE 2012","7",,,"5777","5793",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871753872&partnerID=40&md5=bea822f0c17ba312962f8fe737414489",Conference Paper,Scopus,2-s2.0-84871753872
"Utley, B.C., Wynn, T.M., Zhang, N., Teany, L.E.","Evaluation of a permittivity sensor for continuous monitoring of suspended sediment concentration",2011,"Transactions of the ASABE","54","4",,"1299","1309",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052432578&partnerID=40&md5=200fb23d86e05ee88675920efd08a1b3",Article,Scopus,2-s2.0-80052432578
"Xi, X., Zhang, N.","Measuring ethanol/gasoline mixing ratio based on the dielectric properties",2011,"Sensor Letters","9","3",,"1115","1119",,,10.1166/sl.2011.1365,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857028126&doi=10.1166%2fsl.2011.1365&partnerID=40&md5=322c560c59f7d890c13dd81516dc5ab8",Article,Scopus,2-s2.0-84857028126
"Zhang, H., Zhang, N., Wang, N., Yang, Q., Hu, J.","A general agricultural information management architecture for distributed wireless sensor network",2011,"American Society of Agricultural and Biological Engineers Annual International Meeting 2011, ASABE 2011","1",,,"236","245",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-81255129613&partnerID=40&md5=188612e8d25a3f6b2bdf58e327353ad7",Conference Paper,Scopus,2-s2.0-81255129613
"Zhang, F., Zhang, N.","Applying joint transform correlator in tomato recognition",2008,"American Society of Agricultural and Biological Engineers Annual International Meeting 2008, ASABE 2008","10",,,"5938","5944",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-63149129794&partnerID=40&md5=e005109711e13bd4df986c82ccf70952",Conference Paper,Scopus,2-s2.0-63149129794
"Han, W., Zhang, N., Zhang, Y.","A two-layer wireless sensor network for remote sediment monitoring",2008,"American Society of Agricultural and Biological Engineers Annual International Meeting 2008, ASABE 2008","9",,,"5401","5418",,7,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-63049099770&partnerID=40&md5=a082c97434fdc2cf651a3b6c7d746a8f",Conference Paper,Scopus,2-s2.0-63049099770
