Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Tront, J.G., McMartin, F.","Developing and evaluating active learning classroom experiences with tablet PCs and slate devices: Half-day tutorial",2015,"Proceedings - Frontiers in Education Conference, FIE","2015-February","February", 7043987,"","",,,10.1109/FIE.2014.7043987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938153601&doi=10.1109%2fFIE.2014.7043987&partnerID=40&md5=64de2983ce953b57ec069fe72bd72459",Conference Paper,Scopus,2-s2.0-84938153601
"McMartin, F., Giersch, S., Tront, J., Morrill, J.","Learning from the Best: How award-winning courseware has impacted engineering education",2015,"Proceedings - Frontiers in Education Conference, FIE","2015-February","February", 7044057,"","",,,10.1109/FIE.2014.7044057,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938153485&doi=10.1109%2fFIE.2014.7044057&partnerID=40&md5=82506c44cff401ffe1de15861515e61b",Conference Paper,Scopus,2-s2.0-84938153485
"El Shamy, U., Abdoun, T., McMartin, F., Pando, M.","Integration of major research instrumentation in geotechnical engineering education at remote campuses",2014,"Geotechnical Special Publication",,"234 GSP",,"3930","3938",,,10.1061/9780784413272.381,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906822347&doi=10.1061%2f9780784413272.381&partnerID=40&md5=a8b7dc8e3c84e230b941e9604f48118b",Conference Paper,Scopus,2-s2.0-84906822347
"McMartin, F.P., Holsted, S., Morrill, J., Tront, J.G.","Conducting virtual focus groups to identify how rewards have affected the valuation of technology in engineering education",2014,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905189030&partnerID=40&md5=5ac163152cff499a7d5d5ec2c081b528",Conference Paper,Scopus,2-s2.0-84905189030
"Giersch, S., McMartin, F.P., Nilsen, E., Sheppard, S., Weilerstein, P.","Supporting change in entrepreneurship education: Creating a faculty development program grounded in results from a literature review",2014,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905171046&partnerID=40&md5=c2459641856a8cb90320d5da1ea78cbe",Conference Paper,Scopus,2-s2.0-84905171046
"El Shamy, U., Abdoun, T., Mcmartin, F., Pando, M.","Integration of remote major research instrumentation in undergraduate civil engineering education",2013,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",12,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884306918&partnerID=40&md5=c6384c66d6896d85f269f4982ce72771",Conference Paper,Scopus,2-s2.0-84884306918
"Giersch, S., Mcmartin, F.","A retrospective review on a decade of building a national science digital library to transform STEM education",2013,"Proceedings of the ACM/IEEE Joint Conference on Digital Libraries",,,,"373","374",,,10.1145/2467696.2467759,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882286141&doi=10.1145%2f2467696.2467759&partnerID=40&md5=3e96ec20abe4e2be41ed6bbdea96cb0e",Conference Paper,Scopus,2-s2.0-84882286141
"El Shamy, U., Abdoun, T., McMartin, F., Pando, M.A.","Integration of centrifuge testing in undergraduate geotechnical engineering education at remote campuses",2013,"European Journal of Engineering Education","38","3",,"268","280",,1,10.1080/03043797.2013.794199,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879039416&doi=10.1080%2f03043797.2013.794199&partnerID=40&md5=c055b48716ae2e82b6b79259377b7876",Article,Scopus,2-s2.0-84879039416
"Mardis, M.A., Hoffman, E.S., McMartin, F.P.","Toward broader impacts: Making sense of NSF's merit review criteria in the context of the National Science Digital Library",2012,"Journal of the American Society for Information Science and Technology","63","9",,"1758","1772",,3,10.1002/asi.22693,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865253951&doi=10.1002%2fasi.22693&partnerID=40&md5=a19573388c9e2b09bc384f796d4bb688",Article,Scopus,2-s2.0-84865253951
"McMartin, F.P., Tront, J.G., Giersch, S.","How award winning courseware is impacting engineering education",2012,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",16,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889939797&partnerID=40&md5=e00ae8b533b81154cb23e1b7cb07d8fe",Conference Paper,Scopus,2-s2.0-84889939797
"McMartin, F., Giersch, S., Tront, J., Shumar, W.","A tale of two studies: Is dissemination working?",2012,"Proceedings of the ACM/IEEE Joint Conference on Digital Libraries",,,,"47","50",,2,10.1145/2232817.2232829,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863549152&doi=10.1145%2f2232817.2232829&partnerID=40&md5=91ab957e0df18699ffd583aacc70451c",Conference Paper,Scopus,2-s2.0-84863549152
"Tront, J.G., McMartin, F.P., Agogino, A.M.","Mini workshop - How to improve teaching and learning: Selecting, implementing and evaluating digital resources in the Engineering Pathway",2011,"Proceedings - Frontiers in Education Conference, FIE",,, 6143097,"","",,,10.1109/FIE.2011.6143097,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858229527&doi=10.1109%2fFIE.2011.6143097&partnerID=40&md5=0396abc6bc3ccfff6545320c181ed15f",Conference Paper,Scopus,2-s2.0-84858229527
