Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Zhu, Y., Cai, Z., Chen, P., Zhang, Q., Highland, M.J., Jung, I.W., Walko, D.A., Dufresne, E.M., Jeong, J., Samant, M.G., Parkin, S.S.P., Freeland, J.W., Evans, P.G., Wen, H.","Structural phase progression in photo-excited VO<inf>2</inf>",2016,"2016 Conference on Lasers and Electro-Optics, CLEO 2016",,, 7787804,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010693149&partnerID=40&md5=49efafb14a6d2639e1f50cacfdb87288",Conference Paper,Scopus,2-s2.0-85010693149
"Tilka, J.A., Park, J., Sampson, K.C., Cai, Z., Evans, P.G.","Fabrication and convergent X-ray nanobeam diffraction characterization of submicron-thickness SrTiO<inf>3</inf> crystalline sheets",2016,"APL Materials","4","12", 126108,"","",,,10.1063/1.4972528,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006965798&doi=10.1063%2f1.4972528&partnerID=40&md5=d74086d83b96e83f2c6eb059c7500da7",Article,Scopus,2-s2.0-85006965798
"Chen, F., Zhu, Y., Liu, S., Qi, Y., Hwang, H.Y., Brandt, N.C., Lu, J., Quirin, F., Enquist, H., Zalden, P., Hu, T., Goodfellow, J., Sher, M.-J., Hoffmann, M.C., Zhu, D., Lemke, H., Glownia, J., Chollet, M., Damodaran, A.R., Park, J., Cai, Z., Jung, I.W., Highland, M.J., Walko, D.A., Freeland, J.W., Evans, P.G., Vailionis, A., Larsson, J., Nelson, K.A., Rappe, A.M., Sokolowski-Tinten, K., Martin, L.W., Wen, H., Lindenberg, A.M.","Ultrafast terahertz-field-driven ionic response in ferroelectric BaTiO3",2016,"Physical Review B","94","18", 180104,"","",,5,10.1103/PhysRevB.94.180104,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999018288&doi=10.1103%2fPhysRevB.94.180104&partnerID=40&md5=5bbe52b29dd082bb6828b41c44591ae9",Article,Scopus,2-s2.0-84999018288
"Hruszkewycz, S.O., Zhang, Q., Holt, M.V., Highland, M.J., Evans, P.G., Fuoss, P.H.","Structural sensitivity of x-ray Bragg projection ptychography to domain patterns in epitaxial thin films",2016,"Physical Review A","94","4", 043803,"","",,1,10.1103/PhysRevA.94.043803,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991657481&doi=10.1103%2fPhysRevA.94.043803&partnerID=40&md5=07c362c725f8ae105e08ebf016c7b2df",Article,Scopus,2-s2.0-84991657481
"Herrera-Posada, S., Mora-Navarro, C., Ortiz-Bermudez, P., Torres-Lugo, M., McElhinny, K.M., Evans, P.G., Calcagno, B.O., Acevedo, A.","Magneto-responsive liquid crystalline elastomer nanocomposites as potential candidates for dynamic cell culture substrates",2016,"Materials Science and Engineering C","65",,,"369","378",,1,10.1016/j.msec.2016.04.063,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964743248&doi=10.1016%2fj.msec.2016.04.063&partnerID=40&md5=80eec52d122f203064dc40fc3fe0d565",Article,Scopus,2-s2.0-84964743248
"Tilka, J.A., Park, J., Ahn, Y., Pateras, A., Sampson, K.C., Savage, D.E., Prance, J.R., Simmons, C.B., Coppersmith, S.N., Eriksson, M.A., Lagally, M.G., Holt, M.V., Evans, P.G.","Combining experiment and optical simulation in coherent X-ray nanobeam characterization of Si/SiGe semiconductor heterostructures",2016,"Journal of Applied Physics","120","1", 015304,"","",,1,10.1063/1.4955043,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978900609&doi=10.1063%2f1.4955043&partnerID=40&md5=40a4a70c62fe489174d8ac3ae0e64011",Article,Scopus,2-s2.0-84978900609
"Park, J., Ahn, Y., Tilka, J.A., Sampson, K.C., Savage, D.E., Prance, J.R., Simmons, C.B., Lagally, M.G., Coppersmith, S.N., Eriksson, M.A., Holt, M.V., Evans, P.G.","Electrode-stress-induced nanoscale disorder in Si quantum electronic devices",2016,"APL Materials","4","6", 066102,"","",,,10.1063/1.4954054,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975527495&doi=10.1063%2f1.4954054&partnerID=40&md5=650fec51458a8b49ed4d34c9e18622b9",Article,Scopus,2-s2.0-84975527495
"Zhu, Y., Cai, Z., Chen, P., Zhang, Q., Highland, M.J., Jung, I.W., Walko, D.A., Dufresne, E.M., Jeong, J., Samant, M.G., Parkin, S.S.P., Freeland, J.W., Evans, P.G., Wen, H.","Mesoscopic structural phase progression in photo-excited VO<inf>2</inf> revealed by time-resolved x-ray diffraction microscopy",2016,"Scientific Reports","6",, 21999,"","",,1,10.1038/srep21999,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959386719&doi=10.1038%2fsrep21999&partnerID=40&md5=f8067d2f47470b9c0fd161fc963d4781",Article,Scopus,2-s2.0-84959386719
"Cosgriff, M.P., Chen, P., Lee, S.S., Lee, H.J., Kuna, L., Pitike, K.C., Louis, L., Parker, W.D., Tajiri, H., Nakhmanson, S.M., Jo, J.Y., Chen, Z., Chen, L., Evans, P.G.","Nanosecond Phase Transition Dynamics in Compressively Strained Epitaxial BiFeO<inf>3</inf>",2016,"Advanced Electronic Materials","2","1", 1500204,"","",,,10.1002/aelm.201500204,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010297521&doi=10.1002%2faelm.201500204&partnerID=40&md5=49f0a72745547206b9f972082da01296",Article,Scopus,2-s2.0-85010297521
"Li, Y., Adamo, C., Chen, P., Evans, P.G., Nakhmanson, S.M., Parker, W., Rowland, C.E., Schaller, R.D., Schlom, D.G., Walko, D.A., Wen, H., Zhang, Q.","Giant optical enhancement of strain gradient in ferroelectric BiFeO<inf>3</inf> thin films and its physical origin",2015,"Scientific Reports","5",, 16650,"","",,8,10.1038/srep16650,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947750529&doi=10.1038%2fsrep16650&partnerID=40&md5=3165cb97a0834d3c1143d118e3629cb4",Article,Scopus,2-s2.0-84947750529
