Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Du, C., Sar, T.V.D., Zhou, T.X., Upadhyaya, P., Casola, F., Zhang, H., Onbasli, M.C., Ross, C.A., Walsworth, R.L., Tserkovnyak, Y., Yacoby, A.","Control and local measurement of the spin chemical potential in a magnetic insulator",2017,"Science","357","6347",,"195","198",,,10.1126/science.aak9611,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025702138&doi=10.1126%2fscience.aak9611&partnerID=40&md5=fcf4b91586f7e7c9afe3a0204dd79f49",Article,Scopus,2-s2.0-85025702138
"Wang, J.-P., Sapatnekar, S.S., Kim, C.H., Crowell, P., Koester, S., Datta, S., Roy, K., Raghunathan, A., Hu, X.S., Niemier, M., Naeemi, A., Chien, C.-L., Ross, C., Kawakami, R.","A Pathway to Enable Exponential Scaling for the Beyond-CMOS Era: Invited",2017,"Proceedings - Design Automation Conference","Part 128280",, 16,"","",,,10.1145/3061639.3072942,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023639883&doi=10.1145%2f3061639.3072942&partnerID=40&md5=b4bc59a3c597f6aff0490c495428297b",Conference Paper,Scopus,2-s2.0-85023639883
"Ryu, I.H., Kim, Y.J., Jung, Y.S., Lim, J.S., Ross, C.A., Son, J.G.","Interfacial Energy-Controlled Top Coats for Gyroid/Cylinder Phase Transitions of Polystyrene-block-polydimethylsiloxane Block Copolymer Thin Films",2017,"ACS Applied Materials and Interfaces","9","20",,"17427","17434",,,10.1021/acsami.7b02910,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019752968&doi=10.1021%2facsami.7b02910&partnerID=40&md5=003bb0befc87c5220a23a62dfaf89623",Article,Scopus,2-s2.0-85019752968
"Kim, D.H., Kim, T.C., Lee, S.H., Han, S.H., Han, K.-S., Ross, C.A.","Self-assembled growth of Sr(Ti,Fe)O<inf>3</inf>-CoFe<inf>2</inf>O<inf>4</inf> magnetic nanocomposite thin films",2017,"Journal of Applied Physics","121","16", 163902,"","",,,10.1063/1.4982162,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018303785&doi=10.1063%2f1.4982162&partnerID=40&md5=22f26610b77b81e9f9ecac18a9e8df41",Article,Scopus,2-s2.0-85018303785
"Sani, S.R., Liu, F., Ross, C.A.","Magnetization reversal in ferromagnetic wires patterned with antiferromagnetic gratings",2017,"Applied Physics Letters","110","16", 162403,"","",,,10.1063/1.4981389,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018629598&doi=10.1063%2f1.4981389&partnerID=40&md5=6a5f4a0784ada16f2bc51f9e39cb97eb",Article,Scopus,2-s2.0-85018629598
"Avci, C.O., Quindeau, A., Mann, M., Pai, C.-F., Ross, C.A., Beach, G.S.D.","Spin transport in as-grown and annealed thulium iron garnet/platinum bilayers with perpendicular magnetic anisotropy",2017,"Physical Review B","95","11", 115428,"","",,,10.1103/PhysRevB.95.115428,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016233298&doi=10.1103%2fPhysRevB.95.115428&partnerID=40&md5=ba9df379df2a8320d965add58b23c73e",Article,Scopus,2-s2.0-85016233298
"Cheng, L.-C., Bai, W., Fernandez Martin, E., Tu, K.-H., Ntetsikas, K., Liontos, G., Avgeropoulos, A., Ross, C.A.","Morphology, directed self-assembly and pattern transfer from a high molecular weight polystyrene-block-poly(dimethylsiloxane) block copolymer film",2017,"Nanotechnology","28","14", 145301,"","",,,10.1088/1361-6528/aa61c9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015723636&doi=10.1088%2f1361-6528%2faa61c9&partnerID=40&md5=43f368e29143711bf82eacbbbdfa49b2",Article,Scopus,2-s2.0-85015723636
"Avci, C.O., Quindeau, A., Pai, C.-F., Mann, M., Caretta, L., Tang, A.S., Onbasli, M.C., Ross, C.A., Beach, G.S.D.","Current-induced switching in a magnetic insulator",2017,"Nature Materials","16","3",,"309","314",,4,10.1038/nmat4812,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996605315&doi=10.1038%2fnmat4812&partnerID=40&md5=619f6e43fd1b87f31e56dc7fabfdbde4",Article,Scopus,2-s2.0-84996605315
"Goto, T., Kim, D.H., Sun, X., Onbasli, M.C., Florez, J.M., Ong, S.P., Vargas, P., Ackland, K., Stamenov, P., Aimon, N.M., Inoue, M., Tuller, H.L., Dionne, G.F., Coey, J.M.D., Ross, C.A.","Magnetism and Faraday Rotation in Oxygen-Deficient Polycrystalline and Single-Crystal Iron-Substituted Strontium Titanate",2017,"Physical Review Applied","7","2", 024006,"","",,,10.1103/PhysRevApplied.7.024006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014628534&doi=10.1103%2fPhysRevApplied.7.024006&partnerID=40&md5=bdd22b487e76f0203d6f8f19197574ab",Article,Scopus,2-s2.0-85014628534
"Lauer, V., Schneider, M., Meyer, T., Brächer, T., Pirro, P., Heinz, B., Heussner, F., Lägel, B., Onbasli, M.C., Ross, C.A., Hillebrands, B., Chumak, A.V.","Temporal Evolution of Auto-Oscillations in an Yttrium-Iron-Garnet/Platinum Microdisk Driven by Pulsed Spin Hall Effect-Induced Spin-Transfer Torque",2017,"IEEE Magnetics Letters","8",, 7836335,"","",,1,10.1109/LMAG.2017.2661243,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017361773&doi=10.1109%2fLMAG.2017.2661243&partnerID=40&md5=050dfadfaa0e1f5d192316e383b7876c",Article,Scopus,2-s2.0-85017361773
