Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"McGee, S., McGee-Tekula, R., Duck, J., Greenberg, R.I., Dettori, L., Reed, D.F., Wilkerson, B., Yanek, D., Rasmussen, A.M., Chapman, G.","Does a Taste of Computing Increase Computer Science Enrollment?",2017,"Computing in Science and Engineering","19","3", 7914599,"8","18",,,10.1109/MCSE.2017.50,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018244255&doi=10.1109%2fMCSE.2017.50&partnerID=40&md5=f1bd5c2f21ff25b7f9e370db08bb65f1",Article,Scopus,2-s2.0-85018244255
"McGee, S., McGee-Tekula, R., Duck, J., White, T., Greenberg, R.I., Dettori, L., Reed, D.F., Wilkerson, B., Yanek, D., Rasmussen, A., Chapman, G.","Does a taste of computing increase Computer Science enrollment?",2017,"2016 Research on Equity and Sustained Participation in Engineering, Computing, and Technology, RESPECT 2016 and 2nd Annual Conference of the IEEE Computer Society's Special Technical Community on Broadening Participation, STCBP 2016 - Co-located with the STARS Celebration Annual Conference of STARSComputingCorps.org",,, 7836165,"","",,,10.1109/RESPECT.2016.7836165,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015021501&doi=10.1109%2fRESPECT.2016.7836165&partnerID=40&md5=4866019d3b6c5dfe8f88502cfdb6e46b",Conference Paper,Scopus,2-s2.0-85015021501
"Dettori, L., Greenberg, R.I., McGee, S., Reed, D.","The impact of the exploring computer science instructional model in Chicago Public Schools",2016,"Computing in Science and Engineering","18","2", 7426288,"10","17",,3,10.1109/MCSE.2016.39,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963804493&doi=10.1109%2fMCSE.2016.39&partnerID=40&md5=2bb5344f91cced7b438c26068bcff3fa",Article,Scopus,2-s2.0-84963804493
"Dettori, L., Greenberg, R.I., McGee, S., Reed, D.","The impact of meaningful high school computer science experiences in the Chicago Public Schools",2015,"2015 Research on Equity and Sustained Participation in Engineering, Computing, and Technology, RESPECT 2015",,, 7296505,"","",,1,10.1109/RESPECT.2015.7296505,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959919824&doi=10.1109%2fRESPECT.2015.7296505&partnerID=40&md5=3c6e7c2e1e461bb1d2d8e8fc9e86b6cb",Conference Paper,Scopus,2-s2.0-84959919824
"Greenberg, R.I., Reed, D.","Tools for outreach presentations",2015,"Annual Conference on Innovation and Technology in Computer Science Education, ITiCSE","2015-June",,,"331","",,,10.1145/2729094.2754866,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951994686&doi=10.1145%2f2729094.2754866&partnerID=40&md5=c2471218f2fcd22a513fbeff0de8df19",Conference Paper,Scopus,2-s2.0-84951994686
"Greenberg, R.I.","Fast and space-efficient location of heavy or dense segments in run-length encoded sequences (extended abstract)",2003,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","2697",,,"528","536",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-21144435033&partnerID=40&md5=107a7efe16a14b7032c7e38e1eb7c3a0",Article,Scopus,2-s2.0-21144435033
"Greenberg, R.I., Guan, L.","On the area of hypercube layouts",2002,"Information Processing Letters","84","1",,"41","46",,10,10.1016/S0020-0190(02)00218-1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037120702&doi=10.1016%2fS0020-0190%2802%2900218-1&partnerID=40&md5=99ac963bf4df1b6505bafef2c0e7938c",Article,Scopus,2-s2.0-0037120702
"Greenberg, R.I.","Parallel algorithms for single-layer channel routing",1997,"Parallel Processing Letters","7","3",,"267","277",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-28144456306&partnerID=40&md5=111c72ab75c799dc3708d8168812508b",Article,Scopus,2-s2.0-28144456306
"Greenberg, R.I., Oh, H.-C.","Universal wormhole routing",1997,"IEEE Transactions on Parallel and Distributed Systems","8","3",,"254","262",,15,10.1109/71.584091,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031099512&doi=10.1109%2f71.584091&partnerID=40&md5=de7f091df1817151e1c8db65c3a8966d",Article,Scopus,2-s2.0-0031099512
"Greenberg, R.I., Shih, J.-D.","Minimizing Channel Density with Movable Terminals",1997,"Algorithmica (New York)","17","2",,"89","99",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347767437&partnerID=40&md5=fb22ae70a2fe391e816b36e7fb2e763b",Article,Scopus,2-s2.0-0347767437
