Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Druga, S., Breazeal, C., Williams, R., Resnick, M.","""Hey Google is it ok if I eat you?"" Initial explorations in child-agent interaction",2017,"IDC 2017 - Proceedings of the 2017 ACM Conference on Interaction Design and Children",,,,"595","600",,,10.1145/3078072.3084330,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026315491&doi=10.1145%2f3078072.3084330&partnerID=40&md5=f11d19d74d5ac0e33d53fbce28cc7ccc",Conference Paper,Scopus,2-s2.0-85026315491
"Tseng, T., Resnick, M.","Spin: Examining the role of engagement, integration, and modularity in supporting youth creating documentation",2016,"DIS 2016 - Proceedings of the 2016 ACM Conference on Designing Interactive Systems: Fuse",,,,"996","1007",,,10.1145/2901790.2901868,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978670293&doi=10.1145%2f2901790.2901868&partnerID=40&md5=467e0769dd5969305c80f6472e1faff8",Conference Paper,Scopus,2-s2.0-84978670293
"Mellisy, D.A., Buechley, L., Resnick, M., Hartmann, B.","Engaging amateurs in the design, fabrication, and assembly of electronic devices",2016,"DIS 2016 - Proceedings of the 2016 ACM Conference on Designing Interactive Systems: Fuse",,,,"1270","1281",,4,10.1145/2901790.2901833,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978646280&doi=10.1145%2f2901790.2901833&partnerID=40&md5=0553d079207dd7928cd73b4f7071ff63",Conference Paper,Scopus,2-s2.0-84978646280
"Dasgupta, S., Clements, S.M., Idlbi, A.Y., Willis-Ford, C., Resnick, M.","Extending Scratch: New pathways into programming",2015,"Proceedings of IEEE Symposium on Visual Languages and Human-Centric Computing, VL/HCC","2015-December",, 7357212,"165","169",,2,10.1109/VLHCC.2015.7357212,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959882814&doi=10.1109%2fVLHCC.2015.7357212&partnerID=40&md5=52479c77b60410599f3414b8d953fff6",Conference Paper,Scopus,2-s2.0-84959882814
"Tseng, T., Resnick, M.","Product versus process: Representing and appropriating DIY projects online",2014,"Proceedings of the Conference on Designing Interactive Systems: Processes, Practices, Methods, and Techniques, DIS",,,,"425","428",,10,10.1145/2598510.2598540,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904463235&doi=10.1145%2f2598510.2598540&partnerID=40&md5=1168d028550a9ca42b1e5d8a113a9ac4",Conference Paper,Scopus,2-s2.0-84904463235
"Dasgupta, S., Resnick, M.","Engaging novices in programming, experimenting, and learning with data",2014,"ACM Inroads","5","4",,"72","75",,5,10.1145/2684721.2684737,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84917741119&doi=10.1145%2f2684721.2684737&partnerID=40&md5=6b6e6b1f51bf6fb9c378044c0215a49e",Article,Scopus,2-s2.0-84917741119
"Cress, U., Barron, B., Fischer, G., Halatchliyski, I., Oeberst, A., Forte, A., Resnick, M.","Mass collaboration - An emerging field for CSCL research",2013,"Computer-Supported Collaborative Learning Conference, CSCL","1",,,"557","563",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886565167&partnerID=40&md5=91268f117a60181d1af74305c7694205",Conference Paper,Scopus,2-s2.0-84886565167
"Flannery, L.P., Kazakoff, E.R., Bontá, P., Silverman, B., Bers, M.U., Resnick, M.","Designing ScratchJr: Support for early childhood learning through computer programming",2013,"ACM International Conference Proceeding Series",,,,"1","10",,6,10.1145/2485760.2485785,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880531995&doi=10.1145%2f2485760.2485785&partnerID=40&md5=3ec34d91af65babe938665757560c785",Conference Paper,Scopus,2-s2.0-84880531995
"Brennan, K., Resnick, M.","Stories from the scratch community: Connecting with ideas, interests, and people",2013,"SIGCSE 2013 - Proceedings of the 44th ACM Technical Symposium on Computer Science Education",,,,"463","464",,6,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876275244&partnerID=40&md5=9f413e3910441a499eef6977bd7ebdc8",Conference Paper,Scopus,2-s2.0-84876275244
"Resnick, M., Rosenbaum, E.","Designing for tinkerability",2013,"Design, Make, Play: Growing the Next Generation of STEM Innovators",,,,"163","181",,49,10.4324/9780203108352,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901294916&doi=10.4324%2f9780203108352&partnerID=40&md5=14d1ce63dd6ad0a3132c31c3ea1162fb",Book Chapter,Scopus,2-s2.0-84901294916
