Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Polese, M., Giordani, M., Mezzavilla, M., Rangan, S., Zorzi, M.","Improved Handover Through Dual Connectivity in 5G mmWave Mobile Networks",2017,"IEEE Journal on Selected Areas in Communications",,,,"","",,,10.1109/JSAC.2017.2720338,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023759080&doi=10.1109%2fJSAC.2017.2720338&partnerID=40&md5=0658e437e38d49d4eca99148249f406e",Article in Press,Scopus,2-s2.0-85023759080
"Zhang, M., Polese, M., Mezzavilla, M., Rangan, S., Zorzi, M.","Ns-3 implementation of the 3GPP MIMO channel model for frequency spectrum above 6 GHz",2017,"ACM International Conference Proceeding Series","Part F128360",,,"71","78",,,10.1145/3067665.3067678,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025118188&doi=10.1145%2f3067665.3067678&partnerID=40&md5=39203d170044edc6a7b7cd6cb46bc11a",Conference Paper,Scopus,2-s2.0-85025118188
"Goyal, S., Mezzavilla, M., Rangan, S., Panwar, S., Zorzi, M.","User association in 5G mmWave networks",2017,"IEEE Wireless Communications and Networking Conference, WCNC",,, 7925883,"","",,,10.1109/WCNC.2017.7925883,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019763749&doi=10.1109%2fWCNC.2017.7925883&partnerID=40&md5=43c70a9ab26f7b539f7b6b08d3231efb",Conference Paper,Scopus,2-s2.0-85019763749
"Ford, R., Rangan, S., Mellios, E., Kong, D., Nix, A.","Markov channel-based performance analysis for millimeter wave mobile networks",2017,"IEEE Wireless Communications and Networking Conference, WCNC",,, 7925768,"","",,,10.1109/WCNC.2017.7925768,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019751735&doi=10.1109%2fWCNC.2017.7925768&partnerID=40&md5=c4a505b360009a2e4cd184a49352ae78",Conference Paper,Scopus,2-s2.0-85019751735
"Schniter, P., Rangan, S., Fletcher, A.K.","Vector approximate message passing for the generalized linear model",2017,"Conference Record - Asilomar Conference on Signals, Systems and Computers",,, 7869633,"1525","1529",,,10.1109/ACSSC.2016.7869633,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016260654&doi=10.1109%2fACSSC.2016.7869633&partnerID=40&md5=0ddaa050028c7e5d2f935ce1a499222d",Conference Paper,Scopus,2-s2.0-85016260654
"Ford, R., Zhang, M., Mezzavilla, M., Dutta, S., Rangan, S., Zorzi, M.","Achieving Ultra-Low Latency in 5G Millimeter Wave Cellular Networks",2017,"IEEE Communications Magazine","55","3", 7876982,"196","203",,,10.1109/MCOM.2017.1600407CM,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017605739&doi=10.1109%2fMCOM.2017.1600407CM&partnerID=40&md5=98bcd58865fa9889142ec1d5a169967f",Article,Scopus,2-s2.0-85017605739
"Dutta, S., Mezzavilla, M., Ford, R., Zhang, M., Rangan, S., Zorzi, M.","Frame Structure Design and Analysis for Millimeter Wave Cellular Systems",2017,"IEEE Transactions on Wireless Communications","16","3", 7805314,"1508","1522",,,10.1109/TWC.2017.2647803,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015284918&doi=10.1109%2fTWC.2017.2647803&partnerID=40&md5=82f1a6922128e1900736c9dcea2a7865",Conference Paper,Scopus,2-s2.0-85015284918
"Fund, F., Shahsavari, S., Panwar, S.S., Erkip, E., Rangan, S.","Do open resources encourage entry into the millimeter wave cellular service market?",2017,"37th IEEE Sarnoff Symposium, Sarnoff 2016",,, 7846726,"","",,,10.1109/SARNOF.2016.7846726,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015256147&doi=10.1109%2fSARNOF.2016.7846726&partnerID=40&md5=2d12a526ef5b8850036ff22af1fb7bc4",Conference Paper,Scopus,2-s2.0-85015256147
"Rangan, S., Fletcher, A.K., Schniter, P., Kamilov, U.S.","Inference for generalized linear models via alternating directions and bethe free energy minimization",2017,"IEEE Transactions on Information Theory","63","1", 7600459,"676","697",,,10.1109/TIT.2016.2619373,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008450538&doi=10.1109%2fTIT.2016.2619373&partnerID=40&md5=5350ae55d03b9733e8b2152af62ca1f2",Conference Paper,Scopus,2-s2.0-85008450538
"Rangan, S., Schniter, P., Riegler, E., Fletcher, A.K., Cevher, V.","Fixed points of generalized approximate message passing with arbitrary matrices",2016,"IEEE Transactions on Information Theory","62","12", 7600404,"7464","7474",,1,10.1109/TIT.2016.2619365,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000796404&doi=10.1109%2fTIT.2016.2619365&partnerID=40&md5=20383d9fa89b08434ed988dc0b0f5e8a",Conference Paper,Scopus,2-s2.0-85000796404
"Barati, C.N., Hosseini, S.A., Mezzavilla, M., Korakis, T., Panwar, S.S., Rangan, S., Zorzi, M.","Initial Access in Millimeter Wave Cellular Systems",2016,"IEEE Transactions on Wireless Communications","15","12", 7567506,"7926","7940",,2,10.1109/TWC.2016.2609384,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006786202&doi=10.1109%2fTWC.2016.2609384&partnerID=40&md5=b38885909371eed395142fc4f1f47527",Article,Scopus,2-s2.0-85006786202
"Soldani, D., Chatzimisios, P., Jamalipour, A., Barani, B., Redana, S., Rangan, S.","5G Radio Access Architecture and Technologies",2016,"IEEE Communications Magazine","54","11", 7744803,"14","15",,,10.1109/MCOM.2016.7744803,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999287075&doi=10.1109%2fMCOM.2016.7744803&partnerID=40&md5=dcd3676352d861ba0a8e489e58339b6c",Editorial,Scopus,2-s2.0-84999287075
"Fund, F., Shahsavari, S., Panwar, S.S., Erkip, E., Rangan, S.","Do open resources encourage entry into the millimeter wave cellular service market?",2016,"Proceedings of the Annual International Conference on Mobile Computing and Networking, MOBICOM","03-07-October-2016",, 2987357,"12","14",,,10.1145/2987354.2987357,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994106433&doi=10.1145%2f2987354.2987357&partnerID=40&md5=746ae9ade462f51b1f11c5b1bc0c43ca",Conference Paper,Scopus,2-s2.0-84994106433
"Fund, F., Shahsavari, S., Panwar, S.S., Erkip, E., Rangan, S.","Poster: Do open resources encourage entry into the millimeter wave cellular service market?",2016,"Proceedings of the Annual International Conference on Mobile Computing and Networking, MOBICOM",,"CONFCODENUMBER",,"450","451",,,10.1145/2973750.2985272,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994165719&doi=10.1145%2f2973750.2985272&partnerID=40&md5=36f89f150538127143d6d1b02f82dce7",Conference Paper,Scopus,2-s2.0-84994165719
"Rebato, M., Mezzavilla, M., Rangan, S., Zorzi, M.","Resource sharing in 5G mmWave cellular networks",2016,"Proceedings - IEEE INFOCOM","2016-September",, 7562085,"271","276",,6,10.1109/INFCOMW.2016.7562085,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988904913&doi=10.1109%2fINFCOMW.2016.7562085&partnerID=40&md5=52382168dd3f39c216ac663c5bcba8ea",Conference Paper,Scopus,2-s2.0-84988904913
"Mezzavilla, M., Goyal, S., Panwar, S., Rangan, S., Zorzi, M.","An MDP model for optimal handover decisions in mmWave cellular networks",2016,"EUCNC 2016 - European Conference on Networks and Communications",,, 7561013,"100","105",,1,10.1109/EuCNC.2016.7561013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988946104&doi=10.1109%2fEuCNC.2016.7561013&partnerID=40&md5=305635ed683cb0ce0a204a44020f0b2e",Conference Paper,Scopus,2-s2.0-84988946104
