Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Kolb, C., Blondin, J., Slane, P., Temim, T.","Evolution of a Pulsar Wind Nebula within a Composite Supernova Remnant",2017,"Astrophysical Journal","844","1", 1,"","",,,10.3847/1538-4357/aa75ce,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026409936&doi=10.3847%2f1538-4357%2faa75ce&partnerID=40&md5=aa033b318f6eddb4d746c625a1147435",Article,Scopus,2-s2.0-85026409936
"Williams, B.J., Coyle, N.M., Yamaguchi, H., Depasquale, J., Seitenzahl, I.R., Hewitt, J.W., Blondin, J.M., Borkowski, K.J., Ghavamian, P., Petre, R., Reynolds, S.P.","The Three-dimensional Expansion of the Ejecta from Tycho's Supernova Remnant",2017,"Astrophysical Journal","842","1", 28,"","",,,10.3847/1538-4357/aa7384,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021118400&doi=10.3847%2f1538-4357%2faa7384&partnerID=40&md5=19c5eae52629405ec1146dc6a04e42b1",Article,Scopus,2-s2.0-85021118400
"Blondin, J.M., Gipson, E., Harris, S., Mezzacappa, A.","The Standing Accretion Shock Instability: Enhanced Growth in Rotating Progenitors",2017,"Astrophysical Journal","835","2", 170,"","",,,10.3847/1538-4357/835/2/170,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011994923&doi=10.3847%2f1538-4357%2f835%2f2%2f170&partnerID=40&md5=8264910c3ded57b4fdff0507f5aa70fd",Article,Scopus,2-s2.0-85011994923
"Williams, B.J., Chomiuk, L., Hewitt, J.W., Blondin, J.M., Borkowski, K.J., Ghavamian, P., Petre, R., Reynolds, S.P.","AN X-RAY and RADIO STUDY of the VARYING EXPANSION VELOCITIES in TYCHO'S SUPERNOVA REMNANT",2016,"Astrophysical Journal Letters","823","2", L32,"","",,1,10.3847/2041-8205/823/2/L32,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975070505&doi=10.3847%2f2041-8205%2f823%2f2%2fL32&partnerID=40&md5=ef647811ced02033d95b634abbf9c1c3",Article,Scopus,2-s2.0-84975070505
"Hix, W.R., Lentz, E.J., Bruenn, S.W., Mezzacappa, A., Messer, O.E.B., Endeve, E., Blondin, J.M., Harris, J.A., Marronetti, P., Yakunin, K.N.","The multi-dimensional character of core-collapse supernovae",2016,"Acta Physica Polonica B","47","3",,"645","657",,2,10.5506/APhysPolB.47.645,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962905638&doi=10.5506%2fAPhysPolB.47.645&partnerID=40&md5=5affbafa96f53dd7a3ab569031b66ea7",Conference Paper,Scopus,2-s2.0-84962905638
"Bruenn, S.W., Lentz, E.J., Hix, W.R., Mezzacappa, A., Harris, J.A., Messer, O.E.B., Endeve, E., Blondin, J.M., Chertkow, M.A., Lingerfelt, E.J., Marronetti, P., Yakunin, K.N.","THE DEVELOPMENT of EXPLOSIONS in AXISYMMETRIC AB INITIO CORE-COLLAPSE SUPERNOVA SIMULATIONS of 12-25 M<inf>⊙</inf> STARS",2016,"Astrophysical Journal","818","2", 123,"","",,23,10.3847/0004-637X/818/2/123,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960193243&doi=10.3847%2f0004-637X%2f818%2f2%2f123&partnerID=40&md5=c99cc919cd8398cf751ebba8b55b332a",Article,Scopus,2-s2.0-84960193243
"Kallman, T., Dorodnitsyn, A., Blondin, J.","X-RAY POLARIZATION from HIGH-MASS X-RAY BINARIES",2015,"Astrophysical Journal","815","1", 53,"","",,,10.1088/0004-637X/815/1/53,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951287623&doi=10.1088%2f0004-637X%2f815%2f1%2f53&partnerID=40&md5=7cbf8bd61a870bc4f588f9aa3615eaf9",Article,Scopus,2-s2.0-84951287623
"Yakunin, K.N., Mezzacappa, A., Marronetti, P., Yoshida, S., Bruenn, S.W., Hix, W.R., Lentz, E.J., Bronson Messer, O.E., Harris, J.A., Endeve, E., Blondin, J.M., Lingerfelt, E.J.","Gravitational wave signatures of ab initio two-dimensional core collapse supernova explosion models for 12-25 M stars GRAVITATIONAL WAVE SIGNATURES of KONSTANTIN N. YAKUNIN et al.",2015,"Physical Review D - Particles, Fields, Gravitation and Cosmology","92","8", 084040,"","",,9,10.1103/PhysRevD.92.084040,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945895252&doi=10.1103%2fPhysRevD.92.084040&partnerID=40&md5=2a9bbd2f2f95ee16b8e4c1d0d9454e98",Article,Scopus,2-s2.0-84945895252
"Temim, T., Slane, P., Kolb, C., Blondin, J., Hughes, J.P., Bucciantini, N.","LATE-TIME EVOLUTION OF COMPOSITE SUPERNOVA REMNANTS: DEEP CHANDRA OBSERVATIONS AND HYDRODYNAMICAL MODELING OF A CRUSHED PULSAR WIND NEBULA IN SNR G327.1-1.1",2015,"Astrophysical Journal","808","1", 100,"","",,5,10.1088/0004-637X/808/1/100,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937842525&doi=10.1088%2f0004-637X%2f808%2f1%2f100&partnerID=40&md5=8c47f33d8ab1637e0a180fbebc0eabdb",Article,Scopus,2-s2.0-84937842525
"Lentz, E.J., Bruenn, S.W., Hix, W.R., Mezzacappa, A., Messer, O.E.B., Endeve, E., Blondin, J.M., Harris, J.A., Marronetti, P., Yakunin, K.N.","THREE-DIMENSIONAL CORE-COLLAPSE SUPERNOVA SIMULATED USING A 15 M&lt;inf&gt;⊙&lt;/inf&gt; PROGENITOR",2015,"Astrophysical Journal Letters","807","2", L31,"","",,33,10.1088/2041-8205/807/2/L31,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937218350&doi=10.1088%2f2041-8205%2f807%2f2%2fL31&partnerID=40&md5=dd08bc5ad7e7a19bd755f4e29063af36",Article,Scopus,2-s2.0-84937218350
