Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Peng, C., Turiv, T., Zhang, R., Guo, Y., Shiyanovskii, S.V., Wei, Q.-H., De Pablo, J., Lavrentovich, O.D.","Controlling placement of nonspherical (boomerang) colloids in nematic cells with photopatterned director",2017,"Journal of Physics Condensed Matter","29","1", 014005,"","",,1,10.1088/0953-8984/29/1/014005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000702965&doi=10.1088%2f0953-8984%2f29%2f1%2f014005&partnerID=40&md5=c12c31e661801e1a36d89c73b0bcc96f",Article,Scopus,2-s2.0-85000702965
"Zou, Y., Qazvini, N.T., Zane, K., Sadati, M., Wei, Q., Liao, J., Fan, J., Song, D., Liu, J., Ma, C., Qu, X., Chen, L., Yu, X., Zhang, Z., Zhao, C., Zeng, Z., Zhang, R., Yan, S., Wu, T., Wu, X., Shu, Y., Li, Y., Zhang, W., Reid, R.R., Lee, M.J., Wolf, J.M., Tirrell, M., He, T.-C., De Pablo, J.J., Deng, Z.-L.","Gelatin-Derived Graphene-Silicate Hybrid Materials Are Biocompatible and Synergistically Promote BMP9-Induced Osteogenic Differentiation of Mesenchymal Stem Cells",2017,"ACS Applied Materials and Interfaces","9","19",,"15922","15932",,,10.1021/acsami.7b00272,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019581743&doi=10.1021%2facsami.7b00272&partnerID=40&md5=772587c24f96585ad188b77fabe4b5d2",Article,Scopus,2-s2.0-85019581743
"Córdoba, A., Hinckley, D.M., Lequieu, J., de Pablo, J.J.","A Molecular View of the Dynamics of dsDNA Packing Inside Viral Capsids in the Presence of Ions",2017,"Biophysical Journal","112","7",,"1302","1315",,,10.1016/j.bpj.2017.02.015,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017302504&doi=10.1016%2fj.bpj.2017.02.015&partnerID=40&md5=695a5cf0da05c366fe7020b1420224c8",Article,Scopus,2-s2.0-85017302504
"Boelens, A.M.P., de Pablo, J.J., Lim, S., Francis, L., Ahn, B.Y., Lewis, J.A.","Visualization and simulation of the transfer process of index-matched silica microparticle inks for gravure printing",2017,"AIChE Journal","63","4",,"1419","1429",,,10.1002/aic.15392,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015624565&doi=10.1002%2faic.15392&partnerID=40&md5=dabb6634736b72507c632500e179903f",Article,Scopus,2-s2.0-85015624565
"Sadati, M., Ramezani-Dakhel, H., Bu, W., Sevgen, E., Liang, Z., Erol, C., Rahimi, M., Taheri Qazvini, N., Lin, B., Abbott, N.L., Roux, B., Schlossman, M.L., De Pablo, J.J.","Molecular Structure of Canonical Liquid Crystal Interfaces",2017,"Journal of the American Chemical Society","139","10",,"3841","3850",,1,10.1021/jacs.7b00167,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015221458&doi=10.1021%2fjacs.7b00167&partnerID=40&md5=9f646dd3b35e20be8c5db5e816741f84",Article,Scopus,2-s2.0-85015221458
"Segal-Peretz, T., Ren, J., Xiong, S., Khaira, G., Bowen, A., Ocola, L.E., Divan, R., Doxastakis, M., Ferrier, N.J., De Pablo, J., Nealey, P.F.","Quantitative Three-Dimensional Characterization of Block Copolymer Directed Self-Assembly on Combined Chemical and Topographical Prepatterned Templates",2017,"ACS Nano","11","2",,"1307","1319",,,10.1021/acsnano.6b05657,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014280127&doi=10.1021%2facsnano.6b05657&partnerID=40&md5=bc7795494a9f32d153b5666faa10f312",Article,Scopus,2-s2.0-85014280127
"Srivastava, S., Andreev, M., Levi, A.E., Goldfeld, D.J., Mao, J., Heller, W.T., Prabhu, V.M., De Pablo, J.J., Tirrell, M.V.","Gel phase formation in dilute triblock copolyelectrolyte complexes",2017,"Nature Communications","8",, 14131,"","",,1,10.1038/ncomms14131,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013775873&doi=10.1038%2fncomms14131&partnerID=40&md5=ed2f6c892ab990e63f07eccb091f74d1",Article,Scopus,2-s2.0-85013775873
"Jackson, N.E., Brettmann, B.K., Vishwanath, V., Tirrell, M., De Pablo, J.J.","Comparing Solvophobic and Multivalent Induced Collapse in Polyelectrolyte Brushes",2017,"ACS Macro Letters","6","2",,"155","160",,,10.1021/acsmacrolett.6b00837,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017542504&doi=10.1021%2facsmacrolett.6b00837&partnerID=40&md5=9a3dd9e020677a307ecb478c7c07852a",Article,Scopus,2-s2.0-85017542504
"Ramezani-Dakhel, H., Sadati, M., Rahimi, M., Ramirez-Hernandez, A., Roux, B., De Pablo, J.J.","Understanding atomic-scale behavior of liquid crystals at aqueous interfaces",2017,"Journal of Chemical Theory and Computation","13","1",,"237","244",,1,10.1021/acs.jctc.6b00844,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016308097&doi=10.1021%2facs.jctc.6b00844&partnerID=40&md5=908dc9b61f527e15b4c2f64551693c89",Article,Scopus,2-s2.0-85016308097
"Jaeger, H.M., De Pablo, J.J.","Perspective: Evolutionary design of granular media and block copolymer patterns",2016,"APL Materials","4","5", 053209,"","",,1,10.1063/1.4948270,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969722105&doi=10.1063%2f1.4948270&partnerID=40&md5=806f359b0c5929238fff54b8e4ec79ae",Article,Scopus,2-s2.0-84969722105
