Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Esmaeili, B., Parker, P.J., Hart, S.D., Mayer, B.K., Klosky, L., Penn, M.R.","Inclusion of an Introduction to Infrastructure Course in a Civil and Environmental Engineering Curriculum",2017,"Journal of Professional Issues in Engineering Education and Practice","143","2", 04016020,"","",,,10.1061/(ASCE)EI.1943-5541.0000310,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015888689&doi=10.1061%2f%28ASCE%29EI.1943-5541.0000310&partnerID=40&md5=3d13dc8506028a91780b1b74ee19faa4",Article,Scopus,2-s2.0-85015888689
"Parker, P.J., Penn, M.R., Roberts, M.W., Hart, S.D., Haden, C., Thompson, M.K.","Crowdsourcing an outline for a model introductory infrastructure course using a modified delphi process",2016,"ASEE Annual Conference and Exposition, Conference Proceedings","2016-June",,,"","",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983273859&partnerID=40&md5=699330cc33a99beacccdd12b8e4dfe79",Conference Paper,Scopus,2-s2.0-84983273859
"Haden, C., Parker, P.J., Thompson, M.K., Penn, M.R., Hart, S.D., Roberts, M.W.","Implementation of infrastructure education courses across multiple institutions",2016,"ASEE Annual Conference and Exposition, Conference Proceedings","2016-June",,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983364575&partnerID=40&md5=f9f3b89805ce730c46dc00b1861f7857",Conference Paper,Scopus,2-s2.0-84983364575
"Roberts, M.W., Haden, C., Thompson, M.K., Parker, P.J.","Assessment of systems learning in an undergraduate civil engineering course using concept maps",2014,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905181408&partnerID=40&md5=5b47f51440855cdb31b29c595ce54ef0",Conference Paper,Scopus,2-s2.0-84905181408
"Parker, P.J., Bocher, B., Polebitski, A.","Assessing student writing competencies in environmental engineering courses",2014,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905197668&partnerID=40&md5=7de0f2dbb3bcab5cc39a79ed7080a332",Conference Paper,Scopus,2-s2.0-84905197668
"Parker, P.J., Haden, C., Hart, S.D., Thompson, M.K., Roberts, M.W.","Creating an infrastructure education community of practice",2014,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905159541&partnerID=40&md5=470b09cfd4198f264f142cb0082dcc46",Conference Paper,Scopus,2-s2.0-84905159541
"Roberts, M.W., Thompson, M.K., Parker, P.J., Barnet, B.A.","Interdisciplinary teams through two companion courses on infrastructure",2012,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",18,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865020163&partnerID=40&md5=4e60497fb3d3c02cecbeb4aea40aae28",Conference Paper,Scopus,2-s2.0-84865020163
"Parker, P.J.","Using screencasts to enhance introductory environmental engineering education",2011,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",7,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051863611&partnerID=40&md5=16632365e6a89c8f1b5a6732166ec231",Conference Paper,Scopus,2-s2.0-80051863611
"Roberts, M.W., Parker, P.J., Thompson, M.K., Barnet, B.A.","Development of an Introduction to Infrastructure course",2011,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",8,5,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051894309&partnerID=40&md5=19aa02844c92d34d62a657f3cc32f1c7",Conference Paper,Scopus,2-s2.0-80051894309
"Parker, P.J., Roberts, M.W., Thompson, M.K.","Work in progress - Assessment and pilot delivery of an introduction to infrastructure course",2010,"Proceedings - Frontiers in Education Conference, FIE",,, 5673572,"T1D1","T1D2",,2,10.1109/FIE.2010.5673572,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78751528722&doi=10.1109%2fFIE.2010.5673572&partnerID=40&md5=b6d0998c8399ce01d85dc08ee74b00a9",Conference Paper,Scopus,2-s2.0-78751528722
"Parker, P.","Development and assessment of a revised introductory engineering course: Work in progress",2010,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",7,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955936971&partnerID=40&md5=12d5655625c2d7814ad705de479a4064",Conference Paper,Scopus,2-s2.0-77955936971
"Roberts, M., Parker, P., Thompson, M.","Work in progress: Development, implementation, and preliminary assessment of an Introduction to Infrastructure Engineering course",2010,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",22,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955934678&partnerID=40&md5=2bbcda1680b87bd2fab79097870c9899",Conference Paper,Scopus,2-s2.0-77955934678
