Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Lee, S.H., Jamison, A.C., Hoffman, D.M., Jacobson, A.J., Lee, T.R.","Preparation and characterization of polymeric thin films containing gold nanoshells via electrostatic layer-by-layer self-assembly",2014,"Thin Solid Films","558",,,"200","207",,3,10.1016/j.tsf.2014.02.021,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898820765&doi=10.1016%2fj.tsf.2014.02.021&partnerID=40&md5=bf325ac048447e2f5a9b75e562961192",Article,Scopus,2-s2.0-84898820765
"Lee, S.H., Hoffman, D.M., Jacobson, A.J., Lee, T.R.","Transparent, homogeneous tin oxide (SnO2) thin films containing SnO2-coated gold nanoparticles",2013,"Chemistry of Materials","25","23",,"4697","4702",,6,10.1021/cm402098n,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890384477&doi=10.1021%2fcm402098n&partnerID=40&md5=41a34a6b6ceaf4efd5018df5f395ecc8",Article,Scopus,2-s2.0-84890384477
"Lee, S.H., Rusakova, I., Hoffman, D.M., Jacobson, A.J., Lee, T.R.","Monodisperse SnO<inf>2</inf>-coated gold nanoparticles are markedly more stable than analogous SiO<inf>2</inf>-coated gold nanoparticles",2013,"ACS Applied Materials and Interfaces","5","7",,"2479","2484",,13,10.1021/am302740z,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876113960&doi=10.1021%2fam302740z&partnerID=40&md5=4e6bb59623d9058be34c3c4fe525ce88",Article,Scopus,2-s2.0-84876113960
"Soriaga, R.A.D., Nguyen, J.M., Albright, T.A., Hoffman, D.M.","Diamagnetic group 6 tetrakis(di-tert-butylketimido)metal(IV) complexes",2010,"Journal of the American Chemical Society","132","51",,"18014","18016",,10,10.1021/ja108265y,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650616747&doi=10.1021%2fja108265y&partnerID=40&md5=577791b04cee61c8608870624c1bbc31",Article,Scopus,2-s2.0-78650616747
"Javed, S., Hoffman, D.M.","Synthesis of zinc trisubstituted hydrazido complexes and ortho-metalation of 4-(dimethylamino)pyridine",2010,"Dalton Transactions","39","47",,"11439","11444",,5,10.1039/c0dt00847h,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649345817&doi=10.1039%2fc0dt00847h&partnerID=40&md5=8879ee35b38262db0411d2934b652b99",Article,Scopus,2-s2.0-78649345817
"Soriaga, R.A.D., Javed, S., Hoffman, D.M.","Synthesis of Copper(I) Complexes with Ketimide and Hydrazide Ligands",2010,"Journal of Cluster Science","21","3",,"567","575",,7,10.1007/s10876-010-0343-5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956434459&doi=10.1007%2fs10876-010-0343-5&partnerID=40&md5=48201286a30eeb07132087909c09322e",Article,Scopus,2-s2.0-77956434459
"Jiménez, E.d.L., Javed, S., Hoffman, D.M.","Synthesis and structure of a hafnium silylamide complex and the chemical vapor deposition of Hf<inf>x</inf>Si<inf>1-x</inf>O<inf>2</inf> films",2009,"Inorganica Chimica Acta","362","2",,"385","388",,8,10.1016/j.ica.2008.04.020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-57749096331&doi=10.1016%2fj.ica.2008.04.020&partnerID=40&md5=cb81c843633634cd8963344c4566ff01",Article,Scopus,2-s2.0-57749096331
"Javed, S., Hoffman, D.M.","Synthesis of zinc hydrazonide complexes",2008,"Inorganic Chemistry","47","24",,"11984","11992",,6,10.1021/ic801451v,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-60849124548&doi=10.1021%2fic801451v&partnerID=40&md5=905d7ff83d1a95e7374daefb2e3d9d08",Article,Scopus,2-s2.0-60849124548
"Javed, S., Hoffman, D.M.","Synthesis of (hydrazonido)aluminum complexes",2008,"European Journal of Inorganic Chemistry",,"33",,"5251","5256",,2,10.1002/ejic.200800793,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-56249125278&doi=10.1002%2fejic.200800793&partnerID=40&md5=475788e82d851405206290c84c632c1f",Article,Scopus,2-s2.0-56249125278
"Suh, S., Mîinea, L.A., Javed, S., Hoffman, D.M.","Synthesis of ethyl zinc fluoroalkoxide complexes and the crystal structure of [EtZn(py){μ-OCH(CF3)2}]2",2008,"Polyhedron","27","2",,"513","516",,7,10.1016/j.poly.2007.10.010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-38149072241&doi=10.1016%2fj.poly.2007.10.010&partnerID=40&md5=73f67bfbf4325db50017bead6c1316b7",Article,Scopus,2-s2.0-38149072241
