Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Meshik, X., Choi, M., Baker, A., Malchow, R.P., Covnot, L., Doan, S., Mukherjee, S., Farid, S., Dutta, M., Stroscio, M.A.","Modulation of voltage-gated conductances of retinal horizontal cells by UV-excited TiO<inf>2</inf> nanoparticles",2017,"Nanomedicine: Nanotechnology, Biology, and Medicine","13","3",,"1031","1040",,,10.1016/j.nano.2016.11.008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013668274&doi=10.1016%2fj.nano.2016.11.008&partnerID=40&md5=fe11e49e266bb46075d5dde8d08a3d0c",Article,Scopus,2-s2.0-85013668274
"Jacoby, J., Kreitzer, M.A., Alford, S., Malchow, R.P.","Fluorescent imaging reports an extracellular alkalinization induced by glutamatergic activation of isolated retinal horizontal cells",2014,"Journal of Neurophysiology","111","5",,"1056","1064",,1,10.1152/jn.00768.2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900828112&doi=10.1152%2fjn.00768.2013&partnerID=40&md5=c5762077864efe4dba725635f064c1d3",Article,Scopus,2-s2.0-84900828112
"Kreitzer, M.A., Malchow, R.P.","Engaging undergraduates in a unique neuroscience research opportunity: A collaborative research experience between a primarily undergraduate institution (PUI) and a major research institution",2013,"Journal of Undergraduate Neuroscience Education","12","1",,"A85","A92",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887180969&partnerID=40&md5=d152bb70d53fad3902d50802a1c90aac",Article,Scopus,2-s2.0-84887180969
"Kreitzer, M.A., Jacoby, J., Naylor, E., Baker, A., Grable, T., Tran, E., Booth, S.E., Qian, H., Malchow, R.P.","Distinctive patterns of alterations in proton efflux from goldfish retinal horizontal cells monitored with self-referencing H+-selective electrodes",2012,"European Journal of Neuroscience","36","8",,"3040","3050",,3,10.1111/j.1460-9568.2012.08226.x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867544791&doi=10.1111%2fj.1460-9568.2012.08226.x&partnerID=40&md5=59ff75c907ef8c2dce3a21b3d129e23f",Article,Scopus,2-s2.0-84867544791
"Jacoby, J., Kreitzer, M.A., Alford, S., Qian, H., Tchernookova, B.K., Naylor, E.R., Malchow, R.P.","Extracellular pH dynamics of retinal horizontal cells examined using electrochemical and fluorometric methods",2012,"Journal of Neurophysiology","107","3",,"868","879",,11,10.1152/jn.00878.2011,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855855128&doi=10.1152%2fjn.00878.2011&partnerID=40&md5=0512d8ddc0a58652b6187bec0b5640a3",Article,Scopus,2-s2.0-84855855128
"Kreitzer, M.A., Birnbaum, A.D., Qian, H., Malchow, R.P.","Pharmacological characterization, localization, and regulation of ionotropic glutamate receptors in skate horizontal cells",2009,"Visual Neuroscience","26","4",,"375","387",,4,10.1017/S0952523809990149,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-75149127629&doi=10.1017%2fS0952523809990149&partnerID=40&md5=832f63bfbcf526d9fe822788e2a563cc",Article,Scopus,2-s2.0-75149127629
"Kreitzer, M.A., Collis, L.P., Molina, A.J.A., Smith, P.J.S., Malchow, R.P.","Modulation of extracellular proton fluxes from retinal horizontal cells of the catfish by depolarization and glutamate",2007,"Journal of General Physiology","130","2",,"169","182",,27,10.1085/jgp.200709737,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547634213&doi=10.1085%2fjgp.200709737&partnerID=40&md5=184a4bc9380a137b2b331acb86e67553",Article,Scopus,2-s2.0-34547634213
"Birnbaum, A.D., Rohde, S.K., Qian, H., Al-Ubaidi, M.R., Caldwell, J.H., Malchow, R.P.","Cloning, immunolocalization, and functional expression of a GABA transporter from the retina of the skate",2005,"Visual Neuroscience","22","2",,"211","223",,4,10.1017/S0952523805222095,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-21244444535&doi=10.1017%2fS0952523805222095&partnerID=40&md5=f0b7d8c7eaf6bcf09703fa3969b58a9f",Article,Scopus,2-s2.0-21244444535
"Molina, A.J.A., Verzi, M.P., Birnbaum, A.D., Yamoah, E.N., Hammar, K., Smith, P.J.S., Malchow, R.P.","Neurotransmitter modulation of extracellular H+ fluxes from isolated retinal horizontal cells of the skate",2004,"Journal of Physiology","560","3",,"639","657",,20,10.1113/jphysiol.2004.065425,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-8844269098&doi=10.1113%2fjphysiol.2004.065425&partnerID=40&md5=119517e2a605b064a2f9adf8b7532340",Article,Scopus,2-s2.0-8844269098
"Bogorff, D.J., Messerli, M.A., Malchow, R.P., Smith, P.J.","Development and Characterization of a Self-Referencing Glutamate-Selective Micro-biosensor.",2003,"The Biological bulletin","205","2",,"207","208",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0642306237&partnerID=40&md5=f7c0c05cf18433662a8063673788d128",Article,Scopus,2-s2.0-0642306237
"Molina, A.J., Hammar, K., Sanger, R., Smith, P.J., Malchow, R.P.","Intracellular release of caged calcium in skate horizontal cells using fine optical fibers.",2003,"The Biological bulletin","205","2",,"215","216",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0642367567&partnerID=40&md5=71cc4b153381212296035ffa0f65e938",Article,Scopus,2-s2.0-0642367567
"Kreitzer, M.A., Andersen, K.A., Malchow, R.P.","Glutamate modulation of GABA transport in retinal horizontal cells of the skate",2003,"Journal of Physiology","546","3",,"717","731",,13,10.1113/jphysiol.2002.034421,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037322776&doi=10.1113%2fjphysiol.2002.034421&partnerID=40&md5=d7ab3308fa67a3b17e973458d2a5e799",Review,Scopus,2-s2.0-0037322776
"Twig, G., Malchow, R.P., Hammar, K., Smith, P.J.S., Levy, H., Perlman, I.","A novel turtle retinal preparation for simultaneously measuring light-induced electrical activity and changes in metabolite levels",2002,"Biological Bulletin","203","2",,"198","200",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036774179&partnerID=40&md5=30e0e3cbe228b6db929201dd1b851bf8",Conference Paper,Scopus,2-s2.0-0036774179
"Malchow, R.P., Andersen, K.A.","GABA transporter function in the horizontal cells of the skate",2001,"Progress in Brain Research","131",,,"267","275",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035784013&partnerID=40&md5=2e94ff6b03bbb6834d6e331baedce995",Review,Scopus,2-s2.0-0035784013
"Porterfield, D.M., Laskin, J.D., Jung, S.-K., Malchow, R.P., Billack, B., Smith, P.J.S., Heck, D.E.","Proteins and lipids define the diffusional field of nitric oxide",2001,"American Journal of Physiology - Lung Cellular and Molecular Physiology","281","4 25-4",,"L904","L912",,39,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034789738&partnerID=40&md5=d89500e697c8b618bacc9998a4ded542",Article,Scopus,2-s2.0-0034789738
