Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Batta-Lona, P.G., Maas, A.E., O'Neill, R.J., Wiebe, P.H., Bucklin, A.","Transcriptomic profiles of spring and summer populations of the Southern Ocean salp, Salpa thompsoni, in the Western Antarctic Peninsula region",2017,"Polar Biology","40","6",,"1261","1276",,,10.1007/s00300-016-2051-6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000443220&doi=10.1007%2fs00300-016-2051-6&partnerID=40&md5=61beccd5c638c5b58e0388cfc8b570a1",Article,Scopus,2-s2.0-85000443220
"Blanco-Bercial, L., Bucklin, A.","New view of population genetics of zooplankton: RAD-seq analysis reveals population structure of the North Atlantic planktonic copepod Centropages typicus",2016,"Molecular Ecology","25","7",,"1566","1580",,8,10.1111/mec.13581,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960868571&doi=10.1111%2fmec.13581&partnerID=40&md5=ef631e191622018ec035e3f76400d68e",Article,Scopus,2-s2.0-84960868571
"Nigro, L.M., Angel, M.V., Blachowiak-Samolyk, K., Hopcroft, R.R., Bucklin, A.","Identification, discrimination, and discovery of species of marine planktonic ostracods using DNA Barcodes",2016,"PLoS ONE","11","1", e0146327,"","",,3,10.1371/journal.pone.0146327,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953790553&doi=10.1371%2fjournal.pone.0146327&partnerID=40&md5=bc9ddbadde88377608994e1609aa1e8f",Article,Scopus,2-s2.0-84953790553
"Jue, N.K., Batta-Lona, P.G., Trusiak, S., Obergfell, C., Bucklin, A., O'neill, M.J., O'neill, R.J.","Rapid evolutionary rates and unique genomic signatures discovered in the first reference genome for the southern ocean salp, salpa thompsoni (Urochordata, Thaliacea)",2016,"Genome Biology and Evolution","8","10",,"3171","3186",,1,10.1093/gbe/evw215,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995678337&doi=10.1093%2fgbe%2fevw215&partnerID=40&md5=098430b77345e4250a0fb6c97cb30895",Article,Scopus,2-s2.0-84995678337
"Bucklin, A., McGillicuddy, D.J., Wiebe, P.H., Davis, C.S.","Habitat usage by the cryptic copepods Pseudocalanus moultoni and P. newmani on Georges Bank (Northwest Atlantic)",2015,"Continental Shelf Research","111",,,"83","94",,1,10.1016/j.csr.2015.11.001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948946905&doi=10.1016%2fj.csr.2015.11.001&partnerID=40&md5=a3676955aa76466867989f3b106f6939",Article,Scopus,2-s2.0-84948946905
"Nair, V.R., Kidangan, F.X., Prabhu, R.G., Bucklin, A., Nair, S.","DNA barcode of Chaetognatha from Indian waters",2015,"Indian Journal of Geo-Marine Sciences","44","9",,"1366","1376",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978123400&partnerID=40&md5=4ff522a1248054ffa376b2a9873a0a4a",Article,Scopus,2-s2.0-84978123400
"Viñas, M.D., Blanco-Bercial, L., Bucklin, A., Verheye, H., Bersano, J.G.F., Ceballos, S.","Phylogeography of the copepod Calanoides carinatus s.l. (Krøyer) reveals cryptic species and delimits C. carinatus s.s. distribution in SW Atlantic Ocean",2015,"Journal of Experimental Marine Biology and Ecology","468",,,"97","104",,3,10.1016/j.jembe.2015.03.012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927725783&doi=10.1016%2fj.jembe.2015.03.012&partnerID=40&md5=adc99774d484e5dec12f99951977e7d5",Article,Scopus,2-s2.0-84927725783
"Aarbakke, O.N.S., Bucklin, A., Halsband, C., Norrbin, F.","Comparative phylogeography and demographic history of five sibling species of Pseudocalanus (Copepoda: Calanoida) in the North Atlantic Ocean",2014,"Journal of Experimental Marine Biology and Ecology","461",,,"479","488",,6,10.1016/j.jembe.2014.10.006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84913557613&doi=10.1016%2fj.jembe.2014.10.006&partnerID=40&md5=ded3e5d15cc5691ab6fc3b62924d5777",Article,Scopus,2-s2.0-84913557613
"Unal, E., Bucklin, A., Lenz, P.H., Towle, D.W.","Gene expression of the marine copepod Calanus finmarchicus: Responses to small-scale environmental variation in the Gulf of Maine (NW Atlantic Ocean)",2013,"Journal of Experimental Marine Biology and Ecology","446",,,"76","85",,5,10.1016/j.jembe.2013.04.020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878739937&doi=10.1016%2fj.jembe.2013.04.020&partnerID=40&md5=faaab8a587ce9bdf1a2ebdd800774f38",Article,Scopus,2-s2.0-84878739937
"Christie, A.E., Roncalli, V., Lona, P.B., McCoole, M.D., King, B.L., Bucklin, A., Hartline, D.K., Lenz, P.H.","In silico characterization of the insect diapause-associated protein couch potato (CPO) in Calanus finmarchicus (Crustacea: Copepoda)",2013,"Comparative Biochemistry and Physiology - Part D: Genomics and Proteomics","8","1",,"45","57",,11,10.1016/j.cbd.2012.11.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871895484&doi=10.1016%2fj.cbd.2012.11.002&partnerID=40&md5=7ef7a2f938d5a5483f7c8c90f88d9ea5",Article,Scopus,2-s2.0-84871895484
