Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Adams, J.M., Gasparini, N.M., Hobley, D.E.J., Tucker, G.E., Hutton, E.W.H., Nudurupati, S.S., Istanbulluoglu, E.","The Landlab v1.0 OverlandFlow component: A Python tool for computing shallow-water flow across watersheds",2017,"Geoscientific Model Development","10","4",,"1645","1663",,,10.5194/gmd-10-1645-2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018521003&doi=10.5194%2fgmd-10-1645-2017&partnerID=40&md5=c862c79d3a54a0775643d23b5dc27170",Article,Scopus,2-s2.0-85018521003
"Hobley, D.E.J., Adams, J.M., Siddhartha Nudurupati, S., Hutton, E.W.H., Gasparini, N.M., Istanbulluoglu, E., Tucker, G.E.","Creative computing with Landlab: An open-source toolkit for building, coupling, and exploring two-dimensional numerical models of Earth-surface dynamics",2017,"Earth Surface Dynamics","5","1",,"21","46",,1,10.5194/esurf-5-21-2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010426699&doi=10.5194%2fesurf-5-21-2017&partnerID=40&md5=1179417cf3064eb5e14ff506cdcd1840",Article,Scopus,2-s2.0-85010426699
"Sinclair, H.D., Mudd, S.M., Dingle, E., Hobley, D., Robinson, R., Walcott, R.","Squeezing river catchments through tectonics: Shortening and erosion across the Indus Valley, NW Himalaya",2017,"Bulletin of the Geological Society of America","129","1-2",,"203","217",,,10.1130/B31435.1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009789241&doi=10.1130%2fB31435.1&partnerID=40&md5=960d0fc7b915feb06e57989225daa3dc",Article,Scopus,2-s2.0-85009789241
"Rengers, F.K., McGuire, L.A., Kean, J.W., Staley, D.M., Hobley, D.E.J.","Model simulations of flood and debris flow timing in steep catchments after wildfire",2016,"Water Resources Research","52","8",,"6041","6061",,8,10.1002/2015WR018176,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981495593&doi=10.1002%2f2015WR018176&partnerID=40&md5=b33483f213184cd3daf782e15e86a2cf",Article,Scopus,2-s2.0-84981495593
"Tucker, G.E., Hobley, D.E.J., Hutton, E., Gasparini, N.M., Istanbulluoglu, E., Adams, J.M., Siddartha Nudurupati, S.","CellLab-CTS 2015: Continuous-time stochastic cellular automaton modeling using Landlab",2016,"Geoscientific Model Development","9","2",,"823","839",,3,10.5194/gmd-9-823-2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959567657&doi=10.5194%2fgmd-9-823-2016&partnerID=40&md5=dba12fd51a6e6931064aa231a24d693e",Article,Scopus,2-s2.0-84959567657
"Mahon, R.C., Shaw, J.B., Barnhart, K.R., Hobley, D.E.J., McElroy, B.","Quantifying the stratigraphic completeness of delta shoreline trajectories",2015,"Journal of Geophysical Research F: Earth Surface","120","5",,"799","817",,2,10.1002/2014JF003298,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84935854260&doi=10.1002%2f2014JF003298&partnerID=40&md5=fddc037389ebb08e5edc5e427d2963ed",Article,Scopus,2-s2.0-84935854260
"Mahon, R.C., Shaw, J.B., Barnhart, K.R., Hobley, D.E.J., Mcelroy, B.","Quantifying the stratigraphic completeness of delta shoreline trajectories",2015,"Journal of Geophysical Research F: Earth Surface",,,,"","",,,10.1002/2014JF003298,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929447944&doi=10.1002%2f2014JF003298&partnerID=40&md5=0717d248ab3c78c75db258a3f9abd8f9",Article in Press,Scopus,2-s2.0-84929447944
"Morgan, A.M., Howard, A.D., Hobley, D.E.J., Moore, J.M., Dietrich, W.E., Williams, R.M.E., Burr, D.M., Grant, J.A., Wilson, S.A., Matsubara, Y.","Sedimentology and climatic environment of alluvial fans in the martian Saheki crater and a comparison with terrestrial fans in the Atacama Desert",2014,"Icarus","229",,,"131","156",,22,10.1016/j.icarus.2013.11.007,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889604457&doi=10.1016%2fj.icarus.2013.11.007&partnerID=40&md5=f185211e7e1a483269f248c4e2419d54",Article,Scopus,2-s2.0-84889604457
"Hobley, D.E.J., Howard, A.D., Moore, J.M.","Fresh shallow valleys in the Martian midlatitudes as features formed by meltwater flow beneath ice",2014,"Journal of Geophysical Research E: Planets","119","1",,"128","153",,12,10.1002/2013JE004396,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896815716&doi=10.1002%2f2013JE004396&partnerID=40&md5=e0247a95214511b6fd68d709fb2eae9e",Article,Scopus,2-s2.0-84896815716
"Hobley, D.E.J., Sinclair, H.D., Mudd, S.M.","Reconstruction of a major storm event from its geomorphic signature: The Ladakh floods, 6 August 2010",2012,"Geology","40","6",,"483","486",,20,10.1130/G32935.1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864302043&doi=10.1130%2fG32935.1&partnerID=40&md5=76c7bbec33f2bc2fae11087d5fdfb58a",Article,Scopus,2-s2.0-84864302043
