Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Elliethy, A., Sharma, G.","Automatic Registration of Wide Area Motion Imagery to Vector Road Maps by Exploiting Vehicle Detections",2016,"IEEE Transactions on Image Processing","25","11", 7547381,"5304","5315",,1,10.1109/TIP.2016.2601265,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991042683&doi=10.1109%2fTIP.2016.2601265&partnerID=40&md5=80e9c52dfbcf290456fde221ce3be336",Article,Scopus,2-s2.0-84991042683
"Kumar, S., Gupta, V., Sharma, G., Yadav, G.C., Singh, V.","Investigation of Silicon Carbide Based Optical Fiber Coupled Surface Plasmon Resonance Sensor",2016,"Silicon","8","4",,"533","539",,,10.1007/s12633-015-9394-4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964009647&doi=10.1007%2fs12633-015-9394-4&partnerID=40&md5=da63994731261d4745759c51fd765165",Article,Scopus,2-s2.0-84964009647
"Dinesh, K., Sharma, G.","Per-channel color barcodes for displays",2016,"Proceedings - International Conference on Image Processing, ICIP","2016-August",, 7533109,"3992","3996",,,10.1109/ICIP.2016.7533109,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006836523&doi=10.1109%2fICIP.2016.7533109&partnerID=40&md5=5cb0f776050be3654f2ec12e1a58b301",Conference Paper,Scopus,2-s2.0-85006836523
"Elliethy, A., Sharma, G.","Image anonymization for PRNU forensics: A set theoretic framework addressing compression resilience",2016,"Proceedings - International Conference on Image Processing, ICIP","2016-August",, 7533092,"3907","3911",,,10.1109/ICIP.2016.7533092,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006753214&doi=10.1109%2fICIP.2016.7533092&partnerID=40&md5=7d81f3ce51e034dc36cdb674bb86b2cd",Conference Paper,Scopus,2-s2.0-85006753214
"Elliethy, A., Sharma, G.","A joint approach to vector road map registration and vehicle tracking for wide area motion imagery",2016,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings","2016-May",, 7471846,"1100","1104",,1,10.1109/ICASSP.2016.7471846,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973320159&doi=10.1109%2fICASSP.2016.7471846&partnerID=40&md5=0b5bef098e81d6c3a06af2d747d153db",Conference Paper,Scopus,2-s2.0-84973320159
"Bala, S., Sharma, G., Verma, A.K.","PF-ID-2PAKA: Pairing Free Identity-Based Two-Party Authenticated Key Agreement Protocol for Wireless Sensor Networks",2016,"Wireless Personal Communications","87","3",,"995","1012",,1,10.1007/s11277-015-2626-5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961127725&doi=10.1007%2fs11277-015-2626-5&partnerID=40&md5=223cd117b1ab48e201394e12d3bd2b2d",Article,Scopus,2-s2.0-84961127725
"Sharma, G.","Image-based data interfaces revisited: Barcodes and watermarks for the mobile and digital worlds",2016,"2016 8th International Conference on Communication Systems and Networks, COMSNETS 2016",,, 7440021,"","",,3,10.1109/COMSNETS.2016.7440021,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966639485&doi=10.1109%2fCOMSNETS.2016.7440021&partnerID=40&md5=a21754ad1f561d29205a6e28c9569229",Conference Paper,Scopus,2-s2.0-84966639485
"Haider, A., Geng, X., Sharma, G., Xie, L., Kumar, P.R.","A control system framework for privacy preserving demand response of thermal inertial loads",2016,"2015 IEEE International Conference on Smart Grid Communications, SmartGridComm 2015",,, 7436297,"181","186",,1,10.1109/SmartGridComm.2015.7436297,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964940758&doi=10.1109%2fSmartGridComm.2015.7436297&partnerID=40&md5=48f21439af8bc2d9a1b47083c9c59fce",Conference Paper,Scopus,2-s2.0-84964940758
"Sharma, G., Jurie, F.","Local Higher-Order Statistics (LHS) describing images with statistics of local non-binarized pixel patterns",2016,"Computer Vision and Image Understanding","142",,,"13","22",,2,10.1016/j.cviu.2015.09.007,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946882325&doi=10.1016%2fj.cviu.2015.09.007&partnerID=40&md5=a3874e8cba988eabaed5d27dc0cd62ab",Article,Scopus,2-s2.0-84946882325
"Hassanalieragh, M., Soyata, T., Nadeau, A., Sharma, G.","UR-SolarCap: An Open Source Intelligent Auto-Wakeup Solar Energy Harvesting System for Supercapacitor-Based Energy Buffering",2016,"IEEE Access","4",, 7389331,"542","557",,3,10.1109/ACCESS.2016.2519845,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979849258&doi=10.1109%2fACCESS.2016.2519845&partnerID=40&md5=b663b61dee7ad9d8988ab69247040673",Article,Scopus,2-s2.0-84979849258
"Mandal, M., Sharma, G., Verma, A.K.","A computational review of identity-based signcryption schemes",2016,"International Journal of Network Security","18","5",,"969","977",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991772098&partnerID=40&md5=bae75905e1bc70f1dc235f282f07dcaf",Article,Scopus,2-s2.0-84991772098
"Sharma, G., Bala, S., Verma, A.K.","An improved RSA-based certificateless signature scheme for wireless sensor networks",2016,"International Journal of Network Security","18","1",,"82","89",,7,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946949505&partnerID=40&md5=34dfc5cf8507689d6edb629d3806fa6c",Article,Scopus,2-s2.0-84946949505
"Xian, Y., Akata, Z., Sharma, G., Nguyen, Q., Hein, M., Schiele, B.","Latent embeddings for zero-shot classification",2016,"Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition","2016-January",,,"69","77",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986243127&partnerID=40&md5=36837b2a2805413d7a15385b4446e087",Conference Paper,Scopus,2-s2.0-84986243127
"Rebhahn, J.A., Roumanes, D.R., Qi, Y., Khan, A., Thakar, J., Rosenberg, A., Lee, F.E.-H., Quataert, S.A., Sharma, G., Mosmann, T.R.","Competitive SWIFT cluster templates enhance detection of aging changes",2016,"Cytometry Part A","89","1",,"59","70",,1,10.1002/cyto.a.22740,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983094027&doi=10.1002%2fcyto.a.22740&partnerID=40&md5=ac9a2e069aa8e66a1042bbcd81a114dd",Article,Scopus,2-s2.0-84983094027
"Elliethy, A.S., Sharma, G.","Improved specular regions localization and optical-flow based motion estimation via joint processing",2015,"Proceedings - International Conference on Image Processing, ICIP","2015-December",, 7350794,"232","236",,,10.1109/ICIP.2015.7350794,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956600080&doi=10.1109%2fICIP.2015.7350794&partnerID=40&md5=e62614011b71406894cd704c79fe1d02",Conference Paper,Scopus,2-s2.0-84956600080
"Sharma, G., Bala, S., Verma, A.K.","Pairing-Free Certificateless Ring Signcryption (PF-CLRSC) Scheme for Wireless Sensor Networks",2015,"Wireless Personal Communications","84","2",,"1469","1485",,,10.1007/s11277-015-2698-2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957441726&doi=10.1007%2fs11277-015-2698-2&partnerID=40&md5=1670283911523ea04c4487270dbe9aa9",Article,Scopus,2-s2.0-84957441726
"Hassanalieragh, M., Page, A., Soyata, T., Sharma, G., Aktas, M., Mateos, G., Kantarci, B., Andreescu, S.","Health Monitoring and Management Using Internet-of-Things (IoT) Sensing with Cloud-Based Processing: Opportunities and Challenges",2015,"Proceedings - 2015 IEEE International Conference on Services Computing, SCC 2015",,, 7207365,"285","292",,44,10.1109/SCC.2015.47,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953407795&doi=10.1109%2fSCC.2015.47&partnerID=40&md5=75805657942befb5ac1cf9bfc4fdc1dd",Conference Paper,Scopus,2-s2.0-84953407795
