Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Boutt, D.F., Hynek, S.A., Munk, L.A., Corenthal, L.G.","Rapid recharge of fresh water to the halite-hosted brine aquifer of Salar de Atacama, Chile",2016,"Hydrological Processes","30","25",,"4720","4740",,,10.1002/hyp.10994,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997502425&doi=10.1002%2fhyp.10994&partnerID=40&md5=fc53002007210b0291d850fe8d2f30a5",Article,Scopus,2-s2.0-84997502425
"Corenthal, L.G., Boutt, D.F., Hynek, S.A., Munk, L.A.","Regional groundwater flow and accumulation of a massive evaporite deposit at the margin of the Chilean Altiplano",2016,"Geophysical Research Letters","43","15",,"8017","8025",,1,10.1002/2016GL070076,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982871896&doi=10.1002%2f2016GL070076&partnerID=40&md5=c69fd051ee0af971832901e6cf4b8ccb",Article,Scopus,2-s2.0-84982871896
"Mathur, R., Munk, L.A., Townley, B., Gou, K.Y., Gómez Miguélez, N., Titley, S., Chen, G.G., Song, S., Reich, M., Tornos, F., Ruiz, J.","Tracing low-temperature aqueous metal migration in mineralized watersheds with Cu isotope fractionation",2014,"Applied Geochemistry","51",,,"109","115",,5,10.1016/j.apgeochem.2014.09.019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908574576&doi=10.1016%2fj.apgeochem.2014.09.019&partnerID=40&md5=cba3b0e0d9d789f498db4ff681aff219",Article,Scopus,2-s2.0-84908574576
"Mathur, R., Munk, L., Nguyen, M., Gregory, M., Annell, H., Lang, J.","Modern and paleofluid pathways revealed by Cu isotope compositions in surface waters and ores of the Pebble porphyry Cu-Au-Mo deposit, Alaska",2013,"Economic Geology","108","3",,"529","541",,16,10.2113/econgeo.108.3.529,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876844721&doi=10.2113%2fecongeo.108.3.529&partnerID=40&md5=cac8e87dfb8680dcbab7a57ec73b63c6",Article,Scopus,2-s2.0-84876844721
"Eppinger, R.G., Fey, D.L., Giles, S.A., Grunsky, E.C., Kelley, K.D., Minsley, B.J., Munk, L., Smith, S.M.","Summary of exploration geochemical and mineralogical studies at the giant Pebble porphyry Cu-Au-Mo deposit, Alaska: Implications for exploration under cover",2013,"Economic Geology","108","3",,"495","527",,10,10.2113/econgeo.108.3.495,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876866393&doi=10.2113%2fecongeo.108.3.495&partnerID=40&md5=d794d4be794e4f1579acb1346a76e5eb",Article,Scopus,2-s2.0-84876866393
"Fortner, S.K., Lyons, W.B., Munk, L.","Diel stream geochemistry, Taylor Valley, Antarctica",2013,"Hydrological Processes","27","3",,"394","404",,6,10.1002/hyp.9255,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872181498&doi=10.1002%2fhyp.9255&partnerID=40&md5=b65ef6b08bf496dd2a0128d1fdda8531",Article,Scopus,2-s2.0-84872181498
"Torrance, K., Keenan, H., Munk, L., Hagedorn, B.","Arsenic speciation and mobility in surface water at Lucky Shot Gold Mine, Alaska",2012,"Environmental Geochemistry and Health","34","6",,"711","723",,4,10.1007/s10653-012-9490-y,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868337474&doi=10.1007%2fs10653-012-9490-y&partnerID=40&md5=35a48270fdaa5bc0a273bc32ee00b942",Article,Scopus,2-s2.0-84868337474
"Torrance, K.W., Keenan, H.E., Corns, W.T., Chen, B., Munk, L., Hagedorn, B.","Arsenic speciation in surface water polluted from cinnabar ore mining and processing at Red Devil, Alaska",2012,"Understanding the Geological and Medical Interface of Arsenic, As 2012 - 4th International Congress: Arsenic in the Environment",,,,"437","438",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864875808&partnerID=40&md5=eb9a1eab42077944e4f0c08d63bdc5e7",Conference Paper,Scopus,2-s2.0-84864875808
"Fortner, S.K., Munk, L.","Sources, Transport and Fate of Trace and Toxic Elements in the Environment - IAGS 2009",2011,"Applied Geochemistry","26","11",,"1775","1776",,,10.1016/j.apgeochem.2011.06.001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80555126779&doi=10.1016%2fj.apgeochem.2011.06.001&partnerID=40&md5=2b5cc3243d76430f8d9a24af8781897c",Editorial,Scopus,2-s2.0-80555126779
"Munk, L., Hagedorn, B., Sjostrom, D.","Seasonal fluctuations and mobility of arsenic in groundwater resources, Anchorage, Alaska",2011,"Applied Geochemistry","26","11",,"1811","1817",,8,10.1016/j.apgeochem.2011.06.005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80555155541&doi=10.1016%2fj.apgeochem.2011.06.005&partnerID=40&md5=779f4dc12989c4806c82d0210d63fee4",Article,Scopus,2-s2.0-80555155541
