Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Zheng, B.","Operators on L<inf>p</inf> (2 &lt; p &lt; ∞) which factor through X<inf>p</inf>",2017,"Journal of Functional Analysis","273","2",,"782","798",,,10.1016/j.jfa.2017.04.007,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018625384&doi=10.1016%2fj.jfa.2017.04.007&partnerID=40&md5=8704477e01d2de3554191697ce63e713",Article,Scopus,2-s2.0-85018625384
"Dong, Y., Zheng, B.","Local stability of a generalized Cauchy equation in Banach spaces",2016,"Acta Mathematica Hungarica","150","2",,"472","478",,,10.1007/s10474-016-0647-5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983450972&doi=10.1007%2fs10474-016-0647-5&partnerID=40&md5=de3d5e97fd3c98a6ac4e8efc16353ba1",Article,Scopus,2-s2.0-84983450972
"Cheng, L.X., Luo, Z.H., Zhang, W., Zheng, B.T.","On proximinality of convex sets in superspaces",2016,"Acta Mathematica Sinica, English Series","32","6",,"633","642",,,10.1007/s10114-016-5355-0,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966699857&doi=10.1007%2fs10114-016-5355-0&partnerID=40&md5=ff8789a1a68dee7f23b50f52417925de",Article,Scopus,2-s2.0-84966699857
"Lin, P.-K., Zhang, W., Zheng, B.","Corrigendum to ""Stability of ball proximinality"" [J. Approx. Theory 183 (2014) 72-81]. Doi: 10.1016/j.jat.2014.04.008.",2016,"Journal of Approximation Theory","205",,,"149","152",,,10.1016/j.jat.2015.11.003,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960080546&doi=10.1016%2fj.jat.2015.11.003&partnerID=40&md5=4f321a80dac66b96a0dad92a5ed3b6d7",Erratum,Scopus,2-s2.0-84960080546
"Dong, Y., Zheng, B.","On hyperstability of additive mappings onto banach spaces",2015,"Bulletin of the Australian Mathematical Society","91","2",,"278","285",,1,10.1017/S0004972714001117,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923542952&doi=10.1017%2fS0004972714001117&partnerID=40&md5=1a66fb997e447751b7f7784498c8cfa8",Article,Scopus,2-s2.0-84923542952
"Liu, B., Liu, R., Zheng, B.","Parseval p-frames and the Feichtinger conjecture",2015,"Journal of Mathematical Analysis and Applications","424","1",,"248","259",,,10.1016/j.jmaa.2014.11.021,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920688098&doi=10.1016%2fj.jmaa.2014.11.021&partnerID=40&md5=26529e10707589139c31c995b90a4937",Article,Scopus,2-s2.0-84920688098
"Lin, P.-K., Zhang, W., Zheng, B.","Ball proximinal and strongly ball proximinal spaces",2015,"Journal of Convex Analysis","22","3",,"673","685",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956598803&partnerID=40&md5=5fe81631f0f4bbb4035c05da74f7248f",Article,Scopus,2-s2.0-84956598803
"Chen, D., Kim, J.M., Zheng, B.","The weak bounded approximation property of pairs",2015,"Proceedings of the American Mathematical Society","143","4",,"1665","1673",,,10.1090/S0002-9939-2014-12361-6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923250741&doi=10.1090%2fS0002-9939-2014-12361-6&partnerID=40&md5=e80c40d7bafe7b5cf737f052a79d0fc7",Article,Scopus,2-s2.0-84923250741
"Zheng, B.","Commutators on (∑ℓq)ℓ1",2014,"Journal of Mathematical Analysis and Applications","413","1",,"284","290",,1,10.1016/j.jmaa.2013.11.066,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892847664&doi=10.1016%2fj.jmaa.2013.11.066&partnerID=40&md5=3cfcc37c5ac1efaa7914473a49bbdcac",Article,Scopus,2-s2.0-84892847664
"Kim, J.M., Zheng, B.","The strong approximation property and the weak bounded approximation property",2014,"Journal of Functional Analysis","266","8",,"5439","5447",,2,10.1016/j.jfa.2013.12.016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897641222&doi=10.1016%2fj.jfa.2013.12.016&partnerID=40&md5=2171770da421c28cd53d6f1e2ecd5497",Article,Scopus,2-s2.0-84897641222
