Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"McInnis, B., Poblet, M., Centivany, A., Levy, K., Kim, J., Leshed, G.","Crowdsourcing law and policy: A design-thinking approach to crowd-civic systems",2017,"CSCW 2017 - Companion of the 2017 ACM Conference on Computer Supported Cooperative Work and Social Computing",,,,"355","361",,,10.1145/3022198.3022656,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016051307&doi=10.1145%2f3022198.3022656&partnerID=40&md5=10095d9ef70997160474dcff6cb79b6b",Conference Paper,Scopus,2-s2.0-85016051307
"McInnis, B., Leshed, G.","Lessons learned: Running user studies with crowd workers",2016,"Interactions","23","5",,"50","53",,,10.1145/2968077,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984787956&doi=10.1145%2f2968077&partnerID=40&md5=77572d4afbe676637e800b9b012e3697",Article,Scopus,2-s2.0-84984787956
"McInnis, B., Cosley, D., Nam, C., Leshed, G.","Taking a hit: Designing around rejection, mistrust, risk, and workers' experiences in Amazon Mechanical Turk",2016,"Conference on Human Factors in Computing Systems - Proceedings",,,,"2271","2282",,4,10.1145/2858036.2858539,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014763210&doi=10.1145%2f2858036.2858539&partnerID=40&md5=17088afa1797ee8f60b4c386db837aa8",Conference Paper,Scopus,2-s2.0-85014763210
"Voykinska, V., Azenkot, S., Wu, S., Leshed, G.","How blind people interact with visual content on social networking services",2016,"Proceedings of the ACM Conference on Computer Supported Cooperative Work, CSCW","27",,,"1584","1595",,6,10.1145/2818048.2820013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963580724&doi=10.1145%2f2818048.2820013&partnerID=40&md5=5e84a571206d494d68f16cd1e7ccf697",Conference Paper,Scopus,2-s2.0-84963580724
"Mcinnis, B.J., Murnane, E.L., Epstein, D., Cosley, D., Leshed, G.","One and done: Factors affecting one-time contributors to ad-hoc online communities",2016,"Proceedings of the ACM Conference on Computer Supported Cooperative Work, CSCW","27",,,"609","623",,5,10.1145/2818048.2820075,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963509941&doi=10.1145%2f2818048.2820075&partnerID=40&md5=700514a84504ca9dfbf0042ebeb3f98b",Conference Paper,Scopus,2-s2.0-84963509941
"Leshed, G., Håkansson, M.","""Rainy Days Work Best for Us"": Lessons from Home-Based Family Interviews",2014,"Studying and Designing Technology for Domestic Life: Lessons from Home",,,,"33","53",,,10.1016/B978-0-12-800555-2.00003-4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942430141&doi=10.1016%2fB978-0-12-800555-2.00003-4&partnerID=40&md5=343b7f73a8d23c06b39d97200aa9f8a1",Book Chapter,Scopus,2-s2.0-84942430141
"Leshed, G., Hakansson, M., Kaye, J.J.","""Our life is the farm and farming is our life"": Home-work coordination in organic farm families",2014,"Proceedings of the ACM Conference on Computer Supported Cooperative Work, CSCW",,,,"487","498",,7,10.1145/2531602.2531708,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898970762&doi=10.1145%2f2531602.2531708&partnerID=40&md5=0efec6bd106f7811c84da0f5def2c272",Conference Paper,Scopus,2-s2.0-84898970762
"Goyal, N., Leshed, G., Cosley, D., Fussell, S.R.","Effects of implicit sharing in collaborative analysis",2014,"Conference on Human Factors in Computing Systems - Proceedings",,,,"129","138",,3,10.1145/2556288.2557229,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900421715&doi=10.1145%2f2556288.2557229&partnerID=40&md5=0bc8de22ccf6023c60a489bab2254cc0",Conference Paper,Scopus,2-s2.0-84900421715
"Goyal, N., Leshed, G., Fussell, S.R.","Effects of visualization and note-taking on sensemaking and analysis",2013,"Conference on Human Factors in Computing Systems - Proceedings",,,,"2721","2724",,6,10.1145/2470654.2481376,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877967658&doi=10.1145%2f2470654.2481376&partnerID=40&md5=c53ad3f0dcf3b0fa2ac5ff7dc71afc7b",Conference Paper,Scopus,2-s2.0-84877967658
"Goyal, N., Leshed, G., Fussell, S.R.","Leveraging partner's insights for distributed collaborative sensemaking",2013,"Proceedings of the ACM Conference on Computer Supported Cooperative Work, CSCW",,,,"15","18",,5,10.1145/2441955.2441960,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874823102&doi=10.1145%2f2441955.2441960&partnerID=40&md5=38a180b10c23d895bd001ac66f3e4b7f",Conference Paper,Scopus,2-s2.0-84874823102
