Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Hartman, J.D., Bakos, G.A., Bhatti, W., Penev, K., Bieryla, A., Latham, D.W., Kovács, G., Torres, G., Csubry, Z., Val-Borro, M.D., Buchhave, L., Kovács, T., Quinn, S., Howard, A.W., Isaacson, H., Fulton, B.J., Everett, M.E., Esquerdo, G., Béky, B., Szklenar, T., Falco, E., Santerne, A., Boisse, I., Hébrard, G., Burrows, A., Lázár, J., Papp, I., Sári, P.","HAT-P-65b and HAT-P-66b: TWO TRANSITING INFLATED HOT JUPITERS and OBSERVATIONAL EVIDENCE for the REINFLATION of CLOSE-IN GIANT PLANETS",2016,"Astronomical Journal","152","6", 182,"","",,1,10.3847/0004-6256/152/6/182,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009104884&doi=10.3847%2f0004-6256%2f152%2f6%2f182&partnerID=40&md5=20d5762b5c0e8907a5c77933b8add128",Article,Scopus,2-s2.0-85009104884
"Wang, J.J., Graham, J.R., Pueyo, L., Kalas, P., Millar-Blanchaer, M.A., Ruffio, J.-B., Rosa, R.J.D., Ammons, S.M., Arriaga, P., Bailey, V.P., Barman, T.S., Bulger, J., Burrows, A.S., Cardwell, A., Chen, C.H., Chilcote, J.K., Cotten, T., Fitzgerald, M.P., Follette, K.B., Doyon, R., Duchêne, G., Greenbaum, A.Z., Hibon, P., Hung, L.-W., Ingraham, P., Konopacky, Q.M., Larkin, J.E., Macintosh, B., Maire, J., Marchis, F., Marley, M.S., Marois, C., Metchev, S., Nielsen, E.L., Oppenheimer, R., Palmer, D.W., Patel, R., Patience, J., Perrin, M.D., Poyneer, L.A., Rajan, A., Rameau, J., Rantakyrö, F.T., Savransky, D., Sivaramakrishnan, A., Song, I., Soummer, R., Thomas, S., Vasisht, G., Vega, D., Wallace, J.K., Ward-Duong, K., Wiktorowicz, S.J., Wolff, S.G.","THE ORBIT and TRANSIT PROSPECTS for β PICTORIS b CONSTRAINED with ONE MILLIARCSECOND ASTROMETRY",2016,"Astronomical Journal","152","4", 97,"","",,3,10.3847/0004-6256/152/4/97,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991678494&doi=10.3847%2f0004-6256%2f152%2f4%2f97&partnerID=40&md5=ebf40c8c34ddf72515530621ff47ae70",Article,Scopus,2-s2.0-84991678494
"Stevenson, K.B., Lewis, N.K., Bean, J.L., Beichman, C., Fraine, J., Kilpatrick, B.M., Krick, J.E., Lothringer, J.D., Mandell, A.M., Valenti, J.A., Agol, E., Angerhausen, D., Barstow, J.K., Birkmann, S.M., Burrows, A., Charbonneau, D., Cowan, N.B., Crouzet, N., Cubillos, P.E., Curry, S.M., Dalba, P.A., de Wit, J., Deming, D., Désert, J.-M., Doyon, R., Dragomir, D., Ehrenreich, D., Fortney, J.J., Muñoz, A.G., Gibson, N.P., Gizis, J.E., Greene, T.P., Harrington, J., Heng, K., Kataria, T., Kempton, E.M.-R., Knutson, H., Kreidberg, L., Lafrenière, D., Lagage, P.-O., Line, M.R., Lopez-Morales, M., Madhusudhan, N., Morley, C.V., Rocchetto, M., Schlawin, E., Shkolnik, E.L., Shporer, A., Sing, D.K., Todorov, K.O., Tucker, G.S., Wakeford, H.R.","Transiting exoplanet studies and community targets for JWSTʼs early release science program",2016,"Publications of the Astronomical Society of the Pacific","128","967", 094401,"","",11,7,10.1088/1538-3873/128/967/094401,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978431645&doi=10.1088%2f1538-3873%2f128%2f967%2f094401&partnerID=40&md5=237ad92be8f9d905381ffba34a22764e",Article,Scopus,2-s2.0-84978431645
"Fischer, P.D., Knutson, H.A., Sing, D.K., Henry, G.W., Williamson, M.W., Fortney, J.J., Burrows, A.S., Kataria, T., Nikolov, N., Showman, A.P., Ballester, G.E., Désert, J.-M., Aigrain, S., Deming, D., Etangs, A.L.D., Vidal-Madjar, A.","HST HOT-JUPITER TRANSMISSION SPECTRAL SURVEY: CLEAR SKIES for COOL SATURN WASP-39b",2016,"Astrophysical Journal","827","1", 19,"","",,4,10.3847/0004-637X/827/1/19,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982104815&doi=10.3847%2f0004-637X%2f827%2f1%2f19&partnerID=40&md5=32eb200a7bc1119fa9b2794bb1093152",Article,Scopus,2-s2.0-84982104815
"Wong, I., Knutson, H.A., Kataria, T., Lewis, N.K., Burrows, A., Fortney, J.J., Schwartz, J., Shporer, A., Agol, E., Cowan, N.B., Deming, D., Désert, J.-M., Fulton, B.J., Howard, A.W., Langton, J., Laughlin, G., Showman, A.P., Todorov, K.","3.6 and 4.5 μm SPITZER PHASE CURVES of the HIGHLY IRRADIATED HOT JUPITERS WASP-19b and HAT-P-7b",2016,"Astrophysical Journal","823","2", 122,"","",,6,10.3847/0004-637X/823/2/122,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975093467&doi=10.3847%2f0004-637X%2f823%2f2%2f122&partnerID=40&md5=8d3bd5d22cd450b3b029d23539da09d6",Article,Scopus,2-s2.0-84975093467
"Buhler, P.B., Knutson, H.A., Batygin, K., Fulton, B.J., Fortney, J.J., Burrows, A., Wong, I.","DYNAMICAL CONSTRAINTS ON THE CORE MASS OF HOT JUPITER HAT-P-13B",2016,"Astrophysical Journal","821","1", 26,"","",,4,10.3847/0004-637X/821/1/26,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963543264&doi=10.3847%2f0004-637X%2f821%2f1%2f26&partnerID=40&md5=f1d4b744ff3e5ffeaeb2b34e816f004b",Article,Scopus,2-s2.0-84963543264
"Wallace, J., Burrows, A., Dolence, J.C.","DETECTING the SUPERNOVA BREAKOUT BURST in TERRESTRIAL NEUTRINO DETECTORS",2016,"Astrophysical Journal","817","2", 182,"","",,1,10.3847/0004-637X/817/2/182,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957998869&doi=10.3847%2f0004-637X%2f817%2f2%2f182&partnerID=40&md5=61fcbaf38b56d0fe8740e6acec34a4c2",Article,Scopus,2-s2.0-84957998869
"Sing, D.K., Fortney, J.J., Nikolov, N., Wakeford, H.R., Kataria, T., Evans, T.M., Aigrain, S., Ballester, G.E., Burrows, A.S., Deming, D., Désert, J.-M., Gibson, N.P., Henry, G.W., Huitson, C.M., Knutson, H.A., Etangs, A.L.D., Pont, F., Showman, A.P., Vidal-Madjar, A., Williamson, M.H., Wilson, P.A.","A continuum from clear to cloudy hot-Jupiter exoplanets without primordial water depletion",2016,"Nature","529","7584",,"59","62",,83,10.1038/nature16068,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953859889&doi=10.1038%2fnature16068&partnerID=40&md5=81c8d7566a7cb96369e20d36bfd8db47",Article,Scopus,2-s2.0-84953859889
"Currie, T., Cloutier, R., Brittain, S., Grady, C., Burrows, A., Muto, T., Kenyon, S.J., Kuchner, M.J.","Resolving the HD 100546 protoplanetary system with the Gemini Planet Imager: Evidence for multiple forming, accreting planets",2015,"Astrophysical Journal Letters","814","2", L27,"","",,20,10.1088/2041-8205/814/2/L27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949221580&doi=10.1088%2f2041-8205%2f814%2f2%2fL27&partnerID=40&md5=1d3ec731facf235ec2028b5d44795ae7",Article,Scopus,2-s2.0-84949221580
"Bakos, G.Á., Penev, K., Bayliss, D., Hartman, J.D., Zhou, G., Brahm, R., Mancini, L., De Val-Borro, M., Bhatti, W., Jordán, A., Rabus, M., Espinoza, N., Csubry, Z., Howard, A.W., Fulton, B.J., Buchhave, L.A., Ciceri, S., Henning, T., Schmidt, B., Isaacson, H., Noyes, R.W., Marcy, G.W., Suc, V., Howe, A.R., Burrows, A.S., Lázár, J., Papp, I., Sári, P.","HATS-7b: A HOT SUPER NEPTUNE TRANSITING A QUIET K DWARF STAR",2015,"Astrophysical Journal","813","2", 111,"","",,6,10.1088/0004-637X/813/2/111,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947933327&doi=10.1088%2f0004-637X%2f813%2f2%2f111&partnerID=40&md5=6e5551e75513ba09071bd0c1d4bb7ff8",Article,Scopus,2-s2.0-84947933327
