Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Zarske, M.S., Vadeen, M.L., Tsai, J.Y., Sullivan, J.F., Carlson, D.W.","Undergraduate engineers and teachers: Can students be both?",2017,"Journal of Pre-College Engineering Education Research","7","1",,"36","46",,,10.7771/2157-9288.1161,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021419383&doi=10.7771%2f2157-9288.1161&partnerID=40&md5=3eff4360ea4b57e725a6de43dd703330",Article,Scopus,2-s2.0-85021419383
"Zarske, M.S., Vadeen, M.L., Tsai, J.Y., Sullivan, J.F., Carlson, D.W.","Undergraduate engineers and teachers: Can students be both?",2016,"ASEE Annual Conference and Exposition, Conference Proceedings","2016-June",,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983250925&partnerID=40&md5=34e25e3caaa5d34197345dcfed29b936",Conference Paper,Scopus,2-s2.0-84983250925
"Zarske, M.S., Cunitz, J.L., Forbes, M.H., Sullivan, J.F.","General engineering plus: Creating community in a flexible yet technica engineering degree",2015,"ASEE Annual Conference and Exposition, Conference Proceedings","122nd ASEE Annual Conference and Exposition: Making Value for Society","122nd ASEE Annual Conference and Exposition: Making Value for Society",,"","",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941993562&partnerID=40&md5=907746a18dc0bd8604dec2f509ed30fe",Conference Paper,Scopus,2-s2.0-84941993562
"Steckel, J., Quinones, P.A., Zarske, M.S., Knight, D.","Innovation center: Preparing high school students for the 21st century economy by providing resources and opportunities to create genuine projects with industry partners (work in progress)",2014,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905193408&partnerID=40&md5=37840054105a7efe15c969cd816350e9",Conference Paper,Scopus,2-s2.0-84905193408
"Zarske, M.S., Gallipo, M.J., Yowell, J.L., Reamon, D.T.","STEM high school: Does multiple years of high school engineering impact student choices and teacher instruction?",2014,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905191709&partnerID=40&md5=41bf29496b7283943ec89f6aa0df2755",Conference Paper,Scopus,2-s2.0-84905191709
"Zarske, M.S., Yowell, J.L., Maierhofer, S., Reamon, D.T.","Teamwork in first-year engineering projects courses: Does training students in team dynamics improve course outcomes and student experiences?",2013,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",13,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884314498&partnerID=40&md5=ea1ad10865de58652bb0fc405ff6ed52",Conference Paper,Scopus,2-s2.0-84884314498
"Zarske, M.S., Schnee, D.E., Bielefeldt, A.R., Reamon, D.T.","The impacts of real clients in project-based service-learning courses",2013,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",16,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884344721&partnerID=40&md5=20bd3cc3f72c5c207d7e21e933ec25d4",Conference Paper,Scopus,2-s2.0-84884344721
"Yowell, J.L., Zarske, M.S., Knight, D., Sullivan, J.F.","Impact of TEAMS clubs: An afterschool engineering enrichment program that impacts K-12 students and college student leaders",2013,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",11,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884340710&partnerID=40&md5=9c57f436bfa8603ac37f44b900c45b61",Conference Paper,Scopus,2-s2.0-84884340710
"Knight, D., Sullivan, J.F., Kotys-Schwartz, D.A., Myers, B.A., Louie, B., Luftig, J.T., Zarske, M.S., Hornback, J.M.","The impact of inclusive excellence programs on the development of engineering identity among first-year underrepresented students",2013,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",14,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884295099&partnerID=40&md5=6fc7c37acb22be9d890c34f25d2e5da0",Conference Paper,Scopus,2-s2.0-84884295099
"Zarske, M.S., Yowell, J.L., Ringer, H.L., Sullivan, J.F., Quiñon, P.A.","The skyline teams model: A longitudinal look at the impacts of K-12 engineering on perception, preparation and persistence",2012,"Advances in Engineering Education","3","2",,"","",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872461546&partnerID=40&md5=983ad8efcd4fac95596dba73c687aa46",Article,Scopus,2-s2.0-84872461546
