Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Lottero-Perdue, P.S., Parry, E.A.","Perspectives on failure in the classroom by elementary teachers new to teaching engineering",2017,"Journal of Pre-College Engineering Education Research","7","1",,"47","67",,,10.7771/2157-9288.1158,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021408228&doi=10.7771%2f2157-9288.1158&partnerID=40&md5=8cf67f1fba6d4af9fe5ac2f45b10a50b",Article,Scopus,2-s2.0-85021408228
"Lottero-Perdue, P.S., Parry, E.A.","Elementary teachers’ reflections on design failures and use of fail words after teaching engineering for two years",2017,"Journal of Pre-College Engineering Education Research","7","1",,"1","24",,,10.7771/2157-9288.1160,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021406739&doi=10.7771%2f2157-9288.1160&partnerID=40&md5=edd4213395590b91031569af4f2f54f5",Article,Scopus,2-s2.0-85021406739
"Lottero-Perdue, P.S., Parry, E.A.","Elementary teachers' reflections on design failures and use of fail words after teaching engineering for two years (Fundamental)",2016,"ASEE Annual Conference and Exposition, Conference Proceedings","2016-June",,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983252359&partnerID=40&md5=27e065ebf3be6893909807b1e1923fcf",Conference Paper,Scopus,2-s2.0-84983252359
"Lottero-Perdue, P.S., Parry, E.A.","Elementary teachers' reported responses to student design failures",2015,"ASEE Annual Conference and Exposition, Conference Proceedings","122nd ASEE Annual Conference and Exposition: Making Value for Society","122nd ASEE Annual Conference and Exposition: Making Value for Society",,"","",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941996416&partnerID=40&md5=3a6e973bb23f17018d91eb0c7f1616d4",Conference Paper,Scopus,2-s2.0-84941996416
"Lottero-Perdue, P.S., Parry, E.A.","Perspectives on failure in the classroom by elementary teachers new to teaching engineering",2014,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",,6,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905186357&partnerID=40&md5=b0474b99417387f263b5e7654f632fe9",Conference Paper,Scopus,2-s2.0-84905186357
"Bottomley, L., Parry, E.A.","Creating a STEM school using engineering connections",2013,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",7,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884323903&partnerID=40&md5=d78c20149a13182b760ad3a3609bdae5",Conference Paper,Scopus,2-s2.0-84884323903
"Bottomley, L., Parry, E.A.","Defining engineering in K-12 in north carolina",2013,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",32,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884294811&partnerID=40&md5=18bc5e725632bffcfaa2e5d443e0d653",Conference Paper,Scopus,2-s2.0-84884294811
"Albers, L., Parry, E.A., Bottomley, L.","The creation, evolution and impact of a gk-12 outreach model",2013,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",7,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884293500&partnerID=40&md5=c4b496cc2943face6d9e9d16e7f0d07c",Conference Paper,Scopus,2-s2.0-84884293500
"Ernst, J.V., Bottomley, L., Parry, E.A.","Term analysis of an elementary engineering design approach",2012,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",9,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865029427&partnerID=40&md5=762cee1c572930b6614738962b92cfa1",Conference Paper,Scopus,2-s2.0-84865029427
"Parry, E.A., Hardee, E.G., Day, L.D.","Developing elementary engineering schools: From planning to practice and results",2012,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",14,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864981976&partnerID=40&md5=6448912e2b849b35939b1e71c9f9a6e1",Conference Paper,Scopus,2-s2.0-84864981976
