Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Eisenkraft, A.","The NRC framework and the next generation science standards: An opportunity to improve science education in the USA",2015,"International Science and Technology Education: Exploring Culture, Economy and Social Perceptions",,,,"180","198",,,10.4324/9781315714172,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942636445&doi=10.4324%2f9781315714172&partnerID=40&md5=c7961cc872f5a5a1f5a5fb9e49109966",Book Chapter,Scopus,2-s2.0-84942636445
"Chen, R.F., Eisenkraft, A., Fortus, D., Krajcik, J., Neumann, K., Nordine, J., Scheff, A.","Teaching and learning of energy in K-12 education",2014,"Teaching and Learning of Energy in K-12 Education",,,,"1","379",,2,10.1007/978-3-319-05017-1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948174415&doi=10.1007%2f978-3-319-05017-1&partnerID=40&md5=442e0f934c110e7dcf553ba1ee7a873c",Book,Scopus,2-s2.0-84948174415
"Eisenkraft, A., Nordine, J., Chen, R.F., Fortus, D., Krajcik, J., Neumann, K., Scheff, A.","Introduction: Why focus on energy instruction?",2014,"Teaching and Learning of Energy in K-12 Education",,,,"1","11",,1,10.1007/978-3-319-05017-1_1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948170799&doi=10.1007%2f978-3-319-05017-1_1&partnerID=40&md5=4997f3e24ed8616818596e27dadd4c9c",Book Chapter,Scopus,2-s2.0-84948170799
"Krajcik, J., Chen, R.F., Eisenkraft, A., Fortus, D., Neumann, K., Nordine, J., Scheff, A.","Conclusion and summary comments: Teaching energy and associated research efforts",2014,"Teaching and Learning of Energy in K-12 Education",,,,"357","363",,1,10.1007/978-3-319-05017-1_20,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948148341&doi=10.1007%2f978-3-319-05017-1_20&partnerID=40&md5=f9eaad8378215980726bab8d8e06f7fe",Book Chapter,Scopus,2-s2.0-84948148341
"Eisenkraft, A.","Competitions to support STEM",2012,"Science","336","6085",,"1079","",,,10.1126/science.1224571,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861676246&doi=10.1126%2fscience.1224571&partnerID=40&md5=ef2f9d0531d39cc4da967169a08489a5",Editorial,Scopus,2-s2.0-84861676246
"Eisenkraft, A.","Retrospective analysis of technological literacy of K-12 students in the USA",2010,"International Journal of Technology and Design Education","20","3",,"277","303",,5,10.1007/s10798-009-9085-9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956918123&doi=10.1007%2fs10798-009-9085-9&partnerID=40&md5=d72a442498cf6843ff89cea0cfd25593",Article,Scopus,2-s2.0-77956918123
"Lawrenz, F., Wood, N.B., Kirchhoff, A., Kim, N.K., Eisenkraft, A.","Variables affecting physics achievement",2009,"Journal of Research in Science Teaching","46","9",,"961","976",,19,10.1002/tea.20292,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350514908&doi=10.1002%2ftea.20292&partnerID=40&md5=ad38a9bb2a3842bb79a588b5b3d6b458",Article,Scopus,2-s2.0-70350514908
"Eisenkraft, A.","Raccoons and bowling balls",2006,"Physics Teacher","44","5",,"262","",,,10.1119/1.2195384,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007481316&doi=10.1119%2f1.2195384&partnerID=40&md5=444b19b5613aa4c462369b6b62f48d88",Letter,Scopus,2-s2.0-85007481316
"Eisenkraft, A.","Testing good teaching",2000,"Physics Teacher","38","6",,"330","",,,10.1119/1.1321807,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007141027&doi=10.1119%2f1.1321807&partnerID=40&md5=d1671fcf3c40eee7ec75698049a89ab2",Letter,Scopus,2-s2.0-85007141027
"Eisenkraft, A.","Active physics",1999,"Physics Teacher","37","5",,"284","285",,1,10.1119/1.880287,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006427495&doi=10.1119%2f1.880287&partnerID=40&md5=55e00032224940cd2b7a6a8b9146d7bc",Editorial,Scopus,2-s2.0-85006427495
"Levi, B.G., Eisenkraft, A.","The 1993 International Physics Olympiad",1993,"Physics Today","46","9",,"40","44",,1,10.1063/1.881364,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953659716&doi=10.1063%2f1.881364&partnerID=40&md5=4684069234c4ad3dbea0ce63875e1503",Article,Scopus,2-s2.0-84953659716
"Eisenkraft, A.","Letter to the editor",1981,"American Journal of Physics","49","8",,"711","",,,10.1119/1.12413,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953656430&doi=10.1119%2f1.12413&partnerID=40&md5=269674dbbe3d8e85861d36e98605425d",Letter,Scopus,2-s2.0-84953656430
