Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Gao, S., Janowicz, K., Montello, D.R., Hu, Y., Yang, J.-A., McKenzie, G., Ju, Y., Gong, L., Adams, B., Yan, B.","A data-synthesis-driven method for detecting and extracting vague cognitive regions",2017,"International Journal of Geographical Information Science","31","6",,"1245","1271",,2,10.1080/13658816.2016.1273357,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008702226&doi=10.1080%2f13658816.2016.1273357&partnerID=40&md5=6d07ad89909b0dc8f964c13e2520675f",Article,Scopus,2-s2.0-85008702226
"Gao, S., Janowicz, K., Couclelis, H.","Extracting urban functional regions from points of interest and human activities on location-based social networks",2017,"Transactions in GIS","21","3",,"446","467",,,10.1111/tgis.12289,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021144614&doi=10.1111%2ftgis.12289&partnerID=40&md5=f5af5e1e5982b87f978ce80885847fca",Article,Scopus,2-s2.0-85021144614
"Hu, Y., Janowicz, K., Couclelis, H.","Prioritizing Disaster Mapping Tasks for Online Volunteers Based on Information Value Theory",2017,"Geographical Analysis","49","2",,"175","198",,,10.1111/gean.12117,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991085057&doi=10.1111%2fgean.12117&partnerID=40&md5=096566af34760e197bee157adf824b39",Article,Scopus,2-s2.0-84991085057
"McKenzie, G., Janowicz, K.","The effect of regional variation and resolution on geosocial thematic signatures for points of interest",2017,"Lecture Notes in Geoinformation and Cartography",,,,"237","256",,1,10.1007/978-3-319-56759-4_14,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017497795&doi=10.1007%2f978-3-319-56759-4_14&partnerID=40&md5=83da0816873dd8e3d8ecb85bac68ce9a",Conference Paper,Scopus,2-s2.0-85017497795
"Zhu, R., Kyriakidis, P.C., Janowicz, K.","Beyond pairs: Generalizing the geo-dipole for quantifying spatial patterns in geographic fields",2017,"Lecture Notes in Geoinformation and Cartography",,,,"331","348",,,10.1007/978-3-319-56759-4_19,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017512264&doi=10.1007%2f978-3-319-56759-4_19&partnerID=40&md5=a2e77c633a278ab87c4ffae1ac89616b",Conference Paper,Scopus,2-s2.0-85017512264
"Gao, S., Li, L., Li, W., Janowicz, K., Zhang, Y.","Constructing gazetteers from volunteered Big Geo-Data based on Hadoop",2017,"Computers, Environment and Urban Systems","61",,,"172","186",,7,10.1016/j.compenvurbsys.2014.02.004,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895597100&doi=10.1016%2fj.compenvurbsys.2014.02.004&partnerID=40&md5=b6300e1edbb979f278a6f97fc7290f24",Article,Scopus,2-s2.0-84895597100
"Vardeman, C.F., Krisnadhi, A.A., Cheatham, M., Janowicz, K., Ferguson, H., Hitzler, P., Buccellato, A.P.C.","An Ontology Design Pattern and its use case for modeling material transformation",2017,"Semantic Web","8","5",,"719","731",,,10.3233/SW-160231,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017377171&doi=10.3233%2fSW-160231&partnerID=40&md5=ee0323825a45bdc1234043b464e58539",Article,Scopus,2-s2.0-85017377171
"Kuczenski, B., Davis, C.B., Rivela, B., Janowicz, K.","Semantic catalogs for life cycle assessment data",2016,"Journal of Cleaner Production","137",,,"1109","1117",,,10.1016/j.jclepro.2016.07.216,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990956933&doi=10.1016%2fj.jclepro.2016.07.216&partnerID=40&md5=79eeb11e7808007ea064eb3bf2d78b1f",Article,Scopus,2-s2.0-84990956933
"Mai, G., Janowicz, K., Hu, Y., Gao, S.","ADCN: An anisotropic density-based clustering algorithm",2016,"GIS: Proceedings of the ACM International Symposium on Advances in Geographic Information Systems",,, 58,"","",,,10.1145/2996913.2996940,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011045359&doi=10.1145%2f2996913.2996940&partnerID=40&md5=cdda98ff6e8a649b61bfe4fbf8a25fc7",Conference Paper,Scopus,2-s2.0-85011045359
"Hu, Y., Janowicz, K., Chen, Y.","Task-oriented information value measurement based on space-time prisms",2016,"International Journal of Geographical Information Science","30","6",,"1228","1249",,1,10.1080/13658816.2015.1124434,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961206137&doi=10.1080%2f13658816.2015.1124434&partnerID=40&md5=aa32e5d6922f272c00e53827dac6f1a6",Article,Scopus,2-s2.0-84961206137
"Zhu, R., Hu, Y., Janowicz, K., McKenzie, G.","Spatial signatures for geographic feature types: examining gazetteer ontologies using spatial statistics",2016,"Transactions in GIS","20","3",,"333","355",,5,10.1111/tgis.12232,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977489595&doi=10.1111%2ftgis.12232&partnerID=40&md5=bb5370ab4122a4cda4ebe9a525c79f29",Article,Scopus,2-s2.0-84977489595
"Regalia, B., McKenzie, G., Gao, S., Janowicz, K.","Crowdsensing smart ambient environments and services",2016,"Transactions in GIS","20","3",,"382","398",,1,10.1111/tgis.12233,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977511124&doi=10.1111%2ftgis.12233&partnerID=40&md5=0be41b18dbd7c54732ff33941647baee",Article,Scopus,2-s2.0-84977511124
"Schlobach, S., Janowicz, K.","Selected papers from the combined EKAW 2014 and Semantic Web journal track",2016,"Semantic Web","7","4",,"333","334",,,10.3233/SW-160229,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971573167&doi=10.3233%2fSW-160229&partnerID=40&md5=3f005d7381f505f724a6d36762c5b6ef",Editorial,Scopus,2-s2.0-84971573167
"Mai, G., Janowicz, K., Hu, Y., McKenzie, G.","A linked data driven visual interface for the multi-perspective exploration of data across repositories",2016,"CEUR Workshop Proceedings","1704",,,"93","101",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996614716&partnerID=40&md5=66c0f76482869a63aa99bf7fce9fb77a",Conference Paper,Scopus,2-s2.0-84996614716
"Krisnadhi, A.A., Hitzler, P., Janowicz, K.","On the capabilities and limitations of OWL regarding typecasting and ontology design pattern views",2016,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","9557",,,"105","116",,1,10.1007/978-3-319-33245-1_11,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964819738&doi=10.1007%2f978-3-319-33245-1_11&partnerID=40&md5=38e9e71a42586675a7ae5a10dbe95a93",Conference Paper,Scopus,2-s2.0-84964819738
"McKenzie, G., Raubal, M., Janowicz, K., Flanagin, A.","Provenance and credibility in spatial and platial data",2016,"Journal of Spatial Information Science","13","2016",,"101","102",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006925486&partnerID=40&md5=b215d1fa36be56281332d9ac900e6c45",Article,Scopus,2-s2.0-85006925486
"Ju, Y., Adams, B., Janowicz, K., Hu, Y., Yan, B., McKenzie, G.","Things and strings: Improving place name disambiguation from short texts by combining entity Co-occurrence with topic modeling",2016,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","10024 LNAI",,,"353","367",,,10.1007/978-3-319-49004-5_23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997522751&doi=10.1007%2f978-3-319-49004-5_23&partnerID=40&md5=3f1fec7c5d6db13264c52a10a9e21ac2",Conference Paper,Scopus,2-s2.0-84997522751
"Hu, Y., Janowicz, K.","Prioritizing road network connectivity information for disaster response",2015,"Proceedings of the 1st ACM SIGSPATIAL International Workshop on the Use of GIS in Emergency Management, EM-GIS 2015",,,,"","",,,10.1145/2835596.2835613,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979752672&doi=10.1145%2f2835596.2835613&partnerID=40&md5=2b1d9890f594a8df2296470718136e19",Conference Paper,Scopus,2-s2.0-84979752672
"McKenzie, G., Janowicz, K., Kossinets, G.","Forward",2015,"Proceedings of the 2nd ACM SIGSPATIAL Workshop on Privacy in Geographic Information Collection and Analysis, GeoPrivacy 2015",,,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982830446&partnerID=40&md5=ddd9684c0d12135655fdc8fedef780db",Editorial,Scopus,2-s2.0-84982830446
"Hu, Y., Gao, S., Janowicz, K., Yu, B., Li, W., Prasad, S.","Extracting and understanding urban areas of interest using geotagged photos",2015,"Computers, Environment and Urban Systems","54",,,"240","254",,20,10.1016/j.compenvurbsys.2015.09.001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942848720&doi=10.1016%2fj.compenvurbsys.2015.09.001&partnerID=40&md5=f68aeee3e53f4816b2094f81612bc3cd",Article,Scopus,2-s2.0-84942848720
"Emrich, T., Janowicz, K., Züfle, A., Mouratidis, K., Renz, M.","Preface",2015,"GeoRich 2015 - 2nd International ACM Workshop on Managing and Mining Enriched Geo-Spatial Data, in conjunction with SIGMOD 2015",,,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960917014&partnerID=40&md5=9b3608c8d8e2083b26fa5e4b093820f8",Editorial,Scopus,2-s2.0-84960917014
"Adams, B., Janowicz, K.","Thematic signatures for cleansing and enriching place-related linked data",2015,"International Journal of Geographical Information Science","29","4",,"556","579",,8,10.1080/13658816.2014.989855,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930044547&doi=10.1080%2f13658816.2014.989855&partnerID=40&md5=c83990520ac997fb6323dc18425eaacc",Article,Scopus,2-s2.0-84930044547
"Sengupta, K., Hitzler, P., Janowicz, K.","Revisiting default description logics – and their role in aligning ontologies",2015,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","8943",,,"3","18",,2,10.1007/978-3-319-15615-6_1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928894361&doi=10.1007%2f978-3-319-15615-6_1&partnerID=40&md5=82e82a635a294839ebc756a0adcdf254",Conference Paper,Scopus,2-s2.0-84928894361
"Hu, Y., Janowicz, K., Prasad, S., Gao, S.","Metadata Topic Harmonization and Semantic Search for Linked-Data-Driven Geoportals: A Case Study Using ArcGIS Online",2015,"Transactions in GIS","19","3",,"398","416",,5,10.1111/tgis.12151,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84933039993&doi=10.1111%2ftgis.12151&partnerID=40&md5=b04427560ca826e5e2552561ed63aa3e",Article,Scopus,2-s2.0-84933039993
"Hu, Y., Janowicz, K., Hitzler, P., Sengupta, K.","The semantic web journal as linked data",2015,"CEUR Workshop Proceedings","1486",,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955560840&partnerID=40&md5=8b00e232de2044250a46f5975d2a6671",Conference Paper,Scopus,2-s2.0-84955560840
"Janowicz, K., Van Harmelen, F., Hendler, J.A., Hitzler, P.","Why the data train needs semantic rails",2015,"AI Magazine","36","1",,"5","14",,8,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927132807&partnerID=40&md5=942d3da186a2ac311adbcc711eddbaaa",Article,Scopus,2-s2.0-84927132807
"Van Harmelen, F., Hendler, J.A., Hitzler, P., Janowicz, K.","Semantics for big data",2015,"AI Magazine","36","1",,"3","4",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927138639&partnerID=40&md5=1fa385b5237363698fa31b7246b3dd56",Editorial,Scopus,2-s2.0-84927138639
"Hu, Y., Janowicz, K., Prasad, S., Gao, S.","Enabling semantic search and knowledge discovery for arcgis online: A Linked-Data-Driven",2015,"Lecture Notes in Geoinformation and Cartography","217",,,"107","124",,1,10.1007/978-3-319-16787-9_7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945928681&doi=10.1007%2f978-3-319-16787-9_7&partnerID=40&md5=5dd06266c814666d73f89300c6704250",Conference Paper,Scopus,2-s2.0-84945928681
"Hu, Y., Lv, Z., Wu, J., Janowicz, K., Zhao, X., Yu, B.","A multistage collaborative 3D GIS to support public participation",2015,"International Journal of Digital Earth","8","3",,"212","234",,5,10.1080/17538947.2013.866172,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924102908&doi=10.1080%2f17538947.2013.866172&partnerID=40&md5=a1bfb01ceb120cbab7d3e00f4244650d",Article,Scopus,2-s2.0-84924102908
"Krisnadhi, A., Arko, R., Carbotte, S., Chandler, C., Cheatham, M., Hitzler, P., Hu, Y., Janowicz, K., Ji, P., Karima, N., Shepherd, A., Wiebe, P.","R2R+BCO-DMO-linked oceanographic datasets",2015,"CEUR Workshop Proceedings","1501",,,"15","24",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961346411&partnerID=40&md5=8735c72a694f53afb17fd57a86e1ceb3",Conference Paper,Scopus,2-s2.0-84961346411
"Krisnadhi, A.A., Arko, R., Carbotte, S., Chandler, C., Cheatham, M., Finest, T., Hitzler, P., Janowicz, K., Narock, T., Raymond, L., Shepherd, A., Wiebe, P.","Ontology pattern modeling for cross-repository data integration in the ocean sciences: The oceanographic cruise example",2015,"The Semantic Web in Earth and Space Science: Current Status and Future Directions","20",,,"185","203",,1,10.3233/978-1-61499-501-2-185,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961298504&doi=10.3233%2f978-1-61499-501-2-185&partnerID=40&md5=fe8c62deef76a52fb9c48ae05b88f048",Book Chapter,Scopus,2-s2.0-84961298504
"Janowicz, K., Krisnadhi, A.A., Hu, Y., Suh, S., Weidema, B.P., Rivela, B., Tivander, J., Meyer, D.E., Berg-Cross, G., Hitzler, P., Ingwersen, W., Kuczenski, B., Vardeman, C., Ju, Y., Cheatham, M.","A minimal ontology pattern for life cycle assessment data",2015,"CEUR Workshop Proceedings","1461",,,"","",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949818206&partnerID=40&md5=4ad22a4f75e8a9ff6f37cd4fbb86283a",Conference Paper,Scopus,2-s2.0-84949818206
"Krisnadhi, A., Hu, Y., Janowicz, K., Hitzler, P., Arko, R., Carbotte, S., Chandler, C., Cheatham, M., Fils, D., Finin, T., Ji, P., Jones, M., Karima, N., Lehnert, K., Mickle, A., Narock, T., O’Brien, M., Raymond, L., Shepherd, A., Schildhauer, M., Wiebe, P.","The GeoLink modular oceanography ontology",2015,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","9367",,,"301","309",,5,10.1007/978-3-319-25010-6_19,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952662005&doi=10.1007%2f978-3-319-25010-6_19&partnerID=40&md5=50cf532354592dab278be350ae22ce27",Conference Paper,Scopus,2-s2.0-84952662005
"Krisnadhi, A., Hu, Y., Janowicz, K., Hitzler, P., Arko, R., Carbotte, S., Chandler, C., Cheatham, M., Fils, D., Finin, T., Ji, P., Jones, M., Karima, N., Lehnert, K., Mickle, A., Narock, T., O'Brien, M., Raymond, L., Shepherd, A., Schildhauer, M., Wiebe, P.","The geolink framework for pattern-based linked data integration",2015,"CEUR Workshop Proceedings","1486",,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955594922&partnerID=40&md5=70e8961c68171dd8406a7553d6acefc3",Conference Paper,Scopus,2-s2.0-84955594922
