Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Hahn, A.C., Symons, L.A., Kredel, T., Hanson, K., Hodgson, L., Schiavone, L., Jantzen, K.J.","Early and late event-related potentials are modulated by infant and adult faces of high and low attractiveness",2016,"Social Neuroscience","11","2",,"207","220",,3,10.1080/17470919.2015.1059361,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958932743&doi=10.1080%2f17470919.2015.1059361&partnerID=40&md5=3b086d3c065e1f5bfe40b3756b7b3532",Article,Scopus,2-s2.0-84958932743
"Jantzen, K.J., Scott Kelso, J.A.","Neural coordination dynamics of human sensorimotor behavior: A review",2015,"Understanding Complex Systems","11",,,"421","461",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946189469&partnerID=40&md5=226bf7f0166df4766168a0bfa2a1a4db",Review,Scopus,2-s2.0-84946189469
"Jantzen, M.G., Howe, B.M., Jantzen, K.J.","Neurophysiological evidence that musical training influences the recruitment of right hemispheric homologues for speech perception",2014,"Frontiers in Psychology","5","MAR", Article 171,"","",,4,10.3389/fpsyg.2014.00171,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897931216&doi=10.3389%2ffpsyg.2014.00171&partnerID=40&md5=1a9e34576b272b3ca78363e4ed0a7c08",Article,Scopus,2-s2.0-84897931216
"Jantzen, K.J., Seifert, M., Richardson, B., Behmer, L.P., Odell, C., Tripp, A., Symons, L.A.","Dorsal stream activity and connectivity associated with action priming of ambiguous apparent motion",2012,"NeuroImage","63","2",,"687","697",,2,10.1016/j.neuroimage.2012.07.010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865499182&doi=10.1016%2fj.neuroimage.2012.07.010&partnerID=40&md5=f99b274a116b6af04a5dbf45da77bbe6",Article,Scopus,2-s2.0-84865499182
"Hahn, A.C., Jantzen, K.J., Symons, L.A.","Thatcherization impacts the processing of own-race faces more so than other-race faces: An ERP study",2012,"Social Neuroscience","7","2",,"113","125",,6,10.1080/17470919.2011.583080,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858791422&doi=10.1080%2f17470919.2011.583080&partnerID=40&md5=fc3a3bc3baef3159b749239c2f6e845b",Article,Scopus,2-s2.0-84858791422
"Behmer, L.P., Jantzen, K.J.","Reading sheet music facilitates sensorimotor mu-desynchronization in musicians",2011,"Clinical Neurophysiology","122","7",,"1342","1347",,22,10.1016/j.clinph.2010.12.035,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957585005&doi=10.1016%2fj.clinph.2010.12.035&partnerID=40&md5=11cdfc1fb352daf56260f4202ecef345",Article,Scopus,2-s2.0-79957585005
"Chapin, H., Jantzen, K., Kelso, J.A.S., Steinberg, F., Large, E.","Dynamic emotional and neural responses to music depend on performance expression and listener experience",2010,"PLoS ONE","5","12", e13812,"","",,60,10.1371/journal.pone.0013812,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650741813&doi=10.1371%2fjournal.pone.0013812&partnerID=40&md5=2a55682fc67f2a1a5ee1ed9faf0021fc",Article,Scopus,2-s2.0-78650741813
"Chapin, H.L., Zanto, T., Jantzen, K.J., Kelso, S.J.A., Steinberg, F., Large, E.W.","Neural responses to complex auditory rhythms: The role of attending",2010,"Frontiers in Psychology","1","DEC", Article 224,"","",,35,10.3389/fpsyg.2010.00224,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860252859&doi=10.3389%2ffpsyg.2010.00224&partnerID=40&md5=df1c9b2c67d15c6601d0421b80ba4457",Article,Scopus,2-s2.0-84860252859
"De Luca, C., Jantzen, K.J., Comani, S., Bertollo, M., Kelso, J.A.S.","Striatal activity during intentional switching depends on pattern stability",2010,"Journal of Neuroscience","30","9",,"3167","3174",,21,10.1523/JNEUROSCI.2673-09.2010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77749343212&doi=10.1523%2fJNEUROSCI.2673-09.2010&partnerID=40&md5=cbfcdee46fa0ab5f1ffd520686ac3f10",Article,Scopus,2-s2.0-77749343212
"Jantzen, K.J.","Functional magnetic resonance imaging of mild traumatic brain injury",2010,"Journal of Head Trauma Rehabilitation","25","4",,"256","266",,26,10.1097/HTR.0b013e3181e5477c,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954635704&doi=10.1097%2fHTR.0b013e3181e5477c&partnerID=40&md5=94312009d90ce9a6cc9a06ecd2a3df3a",Review,Scopus,2-s2.0-77954635704
"Jantzen, K.J., Steinberg, F.L., Kelso, J.A.S.","Coordination dynamics of large-scale neural circuitry underlying rhythmic sensorimotor behavior",2009,"Journal of Cognitive Neuroscience","21","12",,"2420","2433",,33,10.1162/jocn.2008.21182,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350433252&doi=10.1162%2fjocn.2008.21182&partnerID=40&md5=706a55977649ba22d40ae27656639a06",Article,Scopus,2-s2.0-70350433252
"Oullier, O., de Guzman, G., Jantzen, K.J., Lagarde, J., Scott Kelso, J.A.","Social coordination dynamics: Measuring human bonding",2008,"Social Neuroscience","3","2",,"178","192",,156,10.1080/17470910701563392,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-45349104815&doi=10.1080%2f17470910701563392&partnerID=40&md5=b10c921c48eb2227550c598d3280cb84",Article,Scopus,2-s2.0-45349104815
