Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Rosenblum, J., Nelson, A.W., Ruyle, B., Schultz, M.K., Ryan, J.N., Linden, K.G.","Temporal characterization of flowback and produced water quality from a hydraulically fractured oil and gas well",2017,"Science of the Total Environment","596-597",,,"369","377",,1,10.1016/j.scitotenv.2017.03.294,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018544653&doi=10.1016%2fj.scitotenv.2017.03.294&partnerID=40&md5=9106e197dc1b1371fc611e28bca760b9",Article,Scopus,2-s2.0-85018544653
"Poulin, B.A., Ryan, J.N., Nagy, K.L., Stubbins, A., Dittmar, T., Orem, W., Krabbenhoft, D.P., Aiken, G.R.","Spatial Dependence of Reduced Sulfur in Everglades Dissolved Organic Matter Controlled by Sulfate Enrichment",2017,"Environmental Science and Technology","51","7",,"3630","3639",,,10.1021/acs.est.6b04142,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019720225&doi=10.1021%2facs.est.6b04142&partnerID=40&md5=d9900ef08aa318385b1e2b87161d3dfd",Article,Scopus,2-s2.0-85019720225
"Lackey, G., Rajaram, H., Sherwood, O.A., Burke, T.L., Ryan, J.N.","Surface Casing Pressure As an Indicator of Well Integrity Loss and Stray Gas Migration in the Wattenberg Field, Colorado",2017,"Environmental Science and Technology","51","6",,"3567","3574",,,10.1021/acs.est.6b06071,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018481456&doi=10.1021%2facs.est.6b06071&partnerID=40&md5=1bb7c71f35f526f34b1439c5135c17a7",Article,Scopus,2-s2.0-85018481456
"Maloney, K.O., Baruch-Mordo, S., Patterson, L.A., Nicot, J.-P., Entrekin, S.A., Fargione, J.E., Kiesecker, J.M., Konschnik, K.E., Ryan, J.N., Trainor, A.M., Saiers, J.E., Wiseman, H.J.","Unconventional oil and gas spills: Materials, volumes, and risks to surface waters in four states of the U.S.",2017,"Science of the Total Environment","581-582",,,"369","377",,3,10.1016/j.scitotenv.2016.12.142,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009502286&doi=10.1016%2fj.scitotenv.2016.12.142&partnerID=40&md5=2d6f77b88aea9182ba58e8d4a796a981",Article,Scopus,2-s2.0-85009502286
"Thurman, E.M., Ferrer, I., Rosenblum, J., Linden, K., Ryan, J.N.","Identification of polypropylene glycols and polyethylene glycol carboxylates in flowback and produced water from hydraulic fracturing",2017,"Journal of Hazardous Materials","323",,,"11","17",,2,10.1016/j.jhazmat.2016.02.041,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959420731&doi=10.1016%2fj.jhazmat.2016.02.041&partnerID=40&md5=96ff97ed5459f752e63364da52649801",Article,Scopus,2-s2.0-84959420731
"Oikonomou, P.D., Kallenberger, J.A., Waskom, R.M., Boone, K.K., Plombon, E.N., Ryan, J.N.","Water acquisition and use during unconventional oil and gas development and the existing data challenges: Weld and Garfield counties, CO",2016,"Journal of Environmental Management","181",,,"36","47",,1,10.1016/j.jenvman.2016.06.008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973513748&doi=10.1016%2fj.jenvman.2016.06.008&partnerID=40&md5=17016364fef05ac0be8ac746c013fb4c",Article,Scopus,2-s2.0-84973513748
"Sherwood, O.A., Rogers, J.D., Lackey, G., Burke, T.L., Osborn, S.G., Ryan, J.N.","Groundwater methane in relation to oil and gas development and shallow coal seams in the Denver-Julesburg Basin of Colorado",2016,"Proceedings of the National Academy of Sciences of the United States of America","113","30",,"8391","8396",,5,10.1073/pnas.1523267113,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979537031&doi=10.1073%2fpnas.1523267113&partnerID=40&md5=4803d26b500ac6ed4bfc349ce03b8a5f",Article,Scopus,2-s2.0-84979537031
"Mohanty, S.K., Saiers, J.E., Ryan, J.N.","Colloid Mobilization in a Fractured Soil: Effect of Pore-Water Exchange between Preferential Flow Paths and Soil Matrix",2016,"Environmental Science and Technology","50","5",,"2310","2317",,2,10.1021/acs.est.5b04767,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959481571&doi=10.1021%2facs.est.5b04767&partnerID=40&md5=2358b6ab34c59850c3c07e63eaf9bf5c",Article,Scopus,2-s2.0-84959481571
"Poulin, B.A., Aiken, G.R., Nagy, K.L., Manceau, A., Krabbenhoft, D.P., Ryan, J.N.","Mercury transformation and release differs with depth and time in a contaminated riparian soil during simulated flooding",2016,"Geochimica et Cosmochimica Acta","176",,,"118","138",,1,10.1016/j.gca.2015.12.024,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953439315&doi=10.1016%2fj.gca.2015.12.024&partnerID=40&md5=7435d88c41d3c0866cd923d7ec736707",Article,Scopus,2-s2.0-84953439315
"Webster, J.P., Kane, T.J., Obrist, D., Ryan, J.N., Aiken, G.R.","Estimating mercury emissions resulting from wildfire in forests of the Western United States",2015,"Science of the Total Environment",,,,"","",,,10.1016/j.scitotenv.2016.01.166,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958576264&doi=10.1016%2fj.scitotenv.2016.01.166&partnerID=40&md5=54b50ee66504b2efdf906f477facdf79",Article in Press,Scopus,2-s2.0-84958576264
"Mohanty, S.K., Saiers, J.E., Ryan, J.N.","Colloid Mobilization in a Fractured Soil during Dry-Wet Cycles: Role of Drying Duration and Flow Path Permeability",2015,"Environmental Science and Technology","49","15",,"9100","9106",,12,10.1021/acs.est.5b00889,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938613715&doi=10.1021%2facs.est.5b00889&partnerID=40&md5=9485a36214fba0c51d094ee4185eddfa",Article,Scopus,2-s2.0-84938613715
