Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Owhadi, H., Zhang, L.","Gamblets for opening the complexity-bottleneck of implicit schemes for hyperbolic and parabolic ODEs/PDEs with rough coefficients",2017,"Journal of Computational Physics","347",,,"99","128",,,10.1016/j.jcp.2017.06.037,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021877664&doi=10.1016%2fj.jcp.2017.06.037&partnerID=40&md5=aae1e99d928ef9299fd7514a8af52088",Article,Scopus,2-s2.0-85021877664
"Khoshnoud, F., Esat, I.I., De Silva, C.W., McKerns, M.M., Owhadi, H.","Self-Powered Dynamic Systems in the Framework of Optimal Uncertainty Quantification",2017,"Journal of Dynamic Systems, Measurement and Control, Transactions of the ASME","139","9", 091005,"","",,,10.1115/1.4036367,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020314823&doi=10.1115%2f1.4036367&partnerID=40&md5=5b6edca840efb574245b81e6155a6cba",Article,Scopus,2-s2.0-85020314823
"Owhadi, H.","The game theoretic approach to uncertainty quantification, reduced order modeling and numerical analysis",2017,"19th AIAA Non-Deterministic Approaches Conference, 2017",,,,"","",8,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017353024&partnerID=40&md5=1e7d36fce7beabfb8e582152c28dc7c6",Conference Paper,Scopus,2-s2.0-85017353024
"Owhadi, H.","Multigrid with rough coefficients and multiresolution operator decomposition from hierarchical information games",2017,"SIAM Review","59","1",,"99","149",,2,10.1137/15M1013894,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014471931&doi=10.1137%2f15M1013894&partnerID=40&md5=9a3930eabc592e8fd304e80776532336",Article,Scopus,2-s2.0-85014471931
"Owhadi, H., Scovel, C.","Separability of reproducing kernel spaces",2017,"Proceedings of the American Mathematical Society","145","5",,"2131","2138",,,10.1090/proc/13354,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013663856&doi=10.1090%2fproc%2f13354&partnerID=40&md5=43e22de32971d11ab737d0cbbedddf2e",Article,Scopus,2-s2.0-85013663856
"Owhadi, H., Scovel, C.","Extreme points of a ball about a measure with finite support",2017,"Communications in Mathematical Sciences","15","1",,"77","96",,,10.4310/cms.2017.v15.n1.a4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011685232&doi=10.4310%2fcms.2017.v15.n1.a4&partnerID=40&md5=5359975c0599007463bafeceeffc9482",Article,Scopus,2-s2.0-85011685232
"Tao, M., Owhadi, H.","Temporal Homogenization of Linear ODEs, with Applications to Parametric Super-Resonance and Energy Harvest",2016,"Archive for Rational Mechanics and Analysis","220","1",,"261","296",,1,10.1007/s00205-015-0932-4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957940524&doi=10.1007%2fs00205-015-0932-4&partnerID=40&md5=8c1f849f637bf82d2962b37a4bb1d2e9",Article,Scopus,2-s2.0-84957940524
"Owhadi, H., Scovel, C.","Brittleness of Bayesian inference and new Selberg formulas",2016,"Communications in Mathematical Sciences","14","1",,"83","145",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945957682&partnerID=40&md5=718ab30850c90c123eda072661ce85e4",Article,Scopus,2-s2.0-84945957682
"Khoshnoud, F., Esat, I.I., Bonser, R.H.C., De Silva, C.W., McKerns, M.M., Owhadi, H.","Self-powered and bio-inspired dynamic systems: Research and education",2016,"ASME International Mechanical Engineering Congress and Exposition, Proceedings (IMECE)","4A-2016",,,"","",,,10.1115/IMECE201665276,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021824224&doi=10.1115%2fIMECE201665276&partnerID=40&md5=043b0e73a646b34f785c769ea20c9b72",Conference Paper,Scopus,2-s2.0-85021824224
"Owhadi, H.","Bayesian numerical homogenization",2015,"Multiscale Modeling and Simulation","13","3",,"812","828",,8,10.1137/140974596,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942929862&doi=10.1137%2f140974596&partnerID=40&md5=09d2455b2191839006029c0c4efecc76",Article,Scopus,2-s2.0-84942929862
