Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Wang, C., Zhang, X., Wei, P., Cheng, X., Ren, J., Yan, S., Zhang, W., Jin, H.","Chemical constituents from Inula wissmanniana and their anti-inflammatory activities",2013,"Archives of Pharmacal Research","36","12",,"1516","1524",,9,10.1007/s12272-013-0143-1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890787867&doi=10.1007%2fs12272-013-0143-1&partnerID=40&md5=658fc40e11486f88d1340adfa5e961ff",Article,Scopus,2-s2.0-84890787867
"Ren, J., Qin, J.J., Cheng, X.R., Yan, S.K., Jin, H.Z., Zhang, W.D.","Five new sesquiterpene lactones from Inula hupehensis",2013,"Archives of Pharmacal Research","36","11",,"1319","1325",,5,10.1007/s12272-013-0135-1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888136690&doi=10.1007%2fs12272-013-0135-1&partnerID=40&md5=506ab974b099fc939b861ee8e79dda70",Article,Scopus,2-s2.0-84888136690
"Chang, R., Wang, C., Zeng, Q., Guan, B., Zhang, W., Jin, H.","Chemical constituents of the stems of Celastrus rugosus",2013,"Archives of Pharmacal Research","36","11",,"1291","1301",,10,10.1007/s12272-013-0145-z,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888129421&doi=10.1007%2fs12272-013-0145-z&partnerID=40&md5=5d5acc0436736e968aa0db796b880e0a",Article,Scopus,2-s2.0-84888129421
"Wang, K., Yu, S., Zhang, W.","China's regional energy and environmental efficiency: A DEA window analysis based dynamic evaluation",2013,"Mathematical and Computer Modelling","58","5-6",,"1117","1127",,90,10.1016/j.mcm.2011.11.067,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880645796&doi=10.1016%2fj.mcm.2011.11.067&partnerID=40&md5=c8f648adbf1b445216c239713434a7b8",Article,Scopus,2-s2.0-84880645796
"Chen, J.E., Zhang, W., Guo, X.Y., Sun, M.","Theoretical and experimental studies on nonlinear oscillations of symmetric cross-ply composite laminated plates",2013,"Nonlinear Dynamics","73","3",,"1697","1714",,2,10.1007/s11071-013-0896-6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880923091&doi=10.1007%2fs11071-013-0896-6&partnerID=40&md5=4fe2f88d1727126b3b1ef1030b59f145",Article,Scopus,2-s2.0-84880923091
"Zhang, W., Hao, W.L.","Multi-pulse chaotic dynamics of six-dimensional non-autonomous nonlinear system for a composite laminated piezoelectric rectangular plate",2013,"Nonlinear Dynamics","73","1-2",,"1005","1033",,9,10.1007/s11071-013-0849-0,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879784553&doi=10.1007%2fs11071-013-0849-0&partnerID=40&md5=a8a1fb175d32da351b77039c85295899",Article,Scopus,2-s2.0-84879784553
"Li, X., Chen, T., Lin, S., Zhao, J., Chen, P., Ba, Q., Guo, H., Liu, Y., Li, J., Chu, R., Shan, L., Zhang, W., Wang, H.","Valeriana jatamansi constituent IVHD-valtrate as a novel therapeutic agent to human ovarian cancer: In vitro and in vivo activities and mechanisms",2013,"Current Cancer Drug Targets","13","4",,"472","483",,16,10.2174/1568009611313040009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878626254&doi=10.2174%2f1568009611313040009&partnerID=40&md5=ccf5ffffd4a93840972770f1aa943ddd",Article,Scopus,2-s2.0-84878626254
"Zhang, W., Zhou, R., Zu, J.W.","Nonlinear vibrations of a shell-shaped workpiece during high-speed milling process",2013,"Nonlinear Dynamics","72","4",,"767","787",,3,10.1007/s11071-013-0752-8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878581008&doi=10.1007%2fs11071-013-0752-8&partnerID=40&md5=ec7a84a6d353bf4301fcb16753155ca3",Article,Scopus,2-s2.0-84878581008
"Lorbeer, A.J., Tham, R., Zhang, W.","Potential products from the highly diverse and endemic macroalgae of Southern Australia and pathways for their sustainable production",2013,"Journal of Applied Phycology","25","3",,"717","732",,13,10.1007/s10811-013-0003-x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877635862&doi=10.1007%2fs10811-013-0003-x&partnerID=40&md5=5f7c1e8b6fa9052f0c0b1b6b104dcb86",Review,Scopus,2-s2.0-84877635862
"Zhang, W., Zhao, M.H., Guo, X.Y.","Nonlinear responses of a symmetric cross-ply composite laminated cantilever rectangular plate under in-plane and moment excitations",2013,"Composite Structures","100",,,"554","565",,11,10.1016/j.compstruct.2013.01.013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875340993&doi=10.1016%2fj.compstruct.2013.01.013&partnerID=40&md5=63873028a649361dc901b7ad4f5d0ed8",Article,Scopus,2-s2.0-84875340993
