Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Chourasia, A., Richards-Dinger, K.B., Dieterich, J.H., Cui, Y.","Visual exploration and analysis of time series earthquake data",2017,"ACM International Conference Proceeding Series","Part F128771",, a48,"","",,,10.1145/3093338.3093366,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025835129&doi=10.1145%2f3093338.3093366&partnerID=40&md5=345b6782fa18b360bf75ad2fc66ab201",Conference Paper,Scopus,2-s2.0-85025835129
"Mu, D., Cicotti, P., Cui, Y., Lee, E., Chen, P.","A buffering approach to manage I/O in a normalized cross-correlation earthquake detection code for large seismic datasets",2017,"ACM International Conference Proceeding Series","Part F128771",, a1,"","",,,10.1145/3093338.3093382,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025807278&doi=10.1145%2f3093338.3093382&partnerID=40&md5=8768c347e26e46d94d40eea100a1485c",Conference Paper,Scopus,2-s2.0-85025807278
"Roten, D., Cui, Y., Olsen, K.B., Day, S.M., Withers, K., Savran, W.H., Wang, P., Mu, D.","High-Frequency Nonlinear Earthquake Simulations on Petascale Heterogeneous Supercomputers",2017,"International Conference for High Performance Computing, Networking, Storage and Analysis, SC",,, 7877160,"957","968",,1,10.1109/SC.2016.81,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017242489&doi=10.1109%2fSC.2016.81&partnerID=40&md5=d09582373b07760af859bcd8a8014d7a",Conference Paper,Scopus,2-s2.0-85017242489
"Tobin, J., Breuer, A., Heinecke, A., Yount, C., Cui, Y.","Accelerating seismic simulations using the intel Xeon Phi knights landing processor",2017,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","10266 LNCS",,,"139","157",,,10.1007/978-3-319-58667-0_8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026208214&doi=10.1007%2f978-3-319-58667-0_8&partnerID=40&md5=160ccdb1b2cc463248c2a1402c84d90d",Conference Paper,Scopus,2-s2.0-85026208214
"Xu, H., Cui, Y., Dieterich, J.H., Richards-Dinger, K., Poyraz, E., Choi, D.J.","Aftershock sequence simulations using synthetic earthquakes and rate-state seismicity formulation",2014,"Earthquake Science","27","4",,"401","410",,,10.1007/s11589-014-0087-7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957439690&doi=10.1007%2fs11589-014-0087-7&partnerID=40&md5=c526f8a5877760eb80fbe895b3b7d751",Article,Scopus,2-s2.0-84957439690
"Roten, D., Olsen, K.B., Day, S.M., Cui, Y., Fäh, D.","Expected seismic shaking in Los Angeles reduced by San Andreas fault zone plasticity",2014,"Geophysical Research Letters","41","8",,"2769","2777",,16,10.1002/2014GL059411,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899036482&doi=10.1002%2f2014GL059411&partnerID=40&md5=a8d6e33ca57c724483c8c7f4de3ce9d3",Article,Scopus,2-s2.0-84899036482
"Poyraz, E., Xu, H., Cui, Y.","Application-specific I/O optimizations on petascale supercomputers",2014,"Procedia Computer Science","29",,,"910","923",,1,10.1016/j.procs.2014.05.082,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902840322&doi=10.1016%2fj.procs.2014.05.082&partnerID=40&md5=5e9695fc35b022006d3fab6d151f4826",Conference Paper,Scopus,2-s2.0-84902840322
"Cui, Y., Poyraz, E., Zhou, J., Callaghan, S., Maechling, P., Jordan, T.H., Shih, L., Chen, P.","Accelerating cybershake calculations on the XE6/XK7 platform of blue waters",2014,"Proceedings - 2013 Extreme Scaling Workshop, XSW 2013",,, 6805037,"8","17",,2,10.1109/XSW.2013.6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901034913&doi=10.1109%2fXSW.2013.6&partnerID=40&md5=b3d5fc57e88b9e0748aa57af490a8a67",Conference Paper,Scopus,2-s2.0-84901034913
"Zhou, J., Cui, Y., Poyraz, E., Choi, D.J., Guest, C.C.","Multi-GPU Implementation of a 3D finite difference time domain earthquake code on heterogeneous supercomputers",2013,"Procedia Computer Science","18",,,"1255","1264",,7,10.1016/j.procs.2013.05.292,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896981269&doi=10.1016%2fj.procs.2013.05.292&partnerID=40&md5=2cbb6090bf2017d352a8ba86ae15e4e7",Conference Paper,Scopus,2-s2.0-84896981269
"Cui, Y., Poyraz, E., Olsen, K.B., Zhou, J., Withers, K., Callaghan, S., Larkin, J., Guest, C., Choi, D., Chourasia, A., Shi, Z., Day, S.M., Maechling, P.J., Jordan, T.H.","Physics-based seismic hazard analysis on petascale heterogeneous supercomputers",2013,"International Conference for High Performance Computing, Networking, Storage and Analysis, SC",,, 70,"","",,15,10.1145/2503210.2503300,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899704850&doi=10.1145%2f2503210.2503300&partnerID=40&md5=a6f2103b7c81851a174c8c7963071e65",Conference Paper,Scopus,2-s2.0-84899704850
