Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Carrascosa, E., Meyer, J., Zhang, J., Stei, M., Michaelsen, T., Hase, W.L., Yang, L., Wester, R.","Imaging dynamic fingerprints of competing E2 and S<inf>N</inf>2 reactions",2017,"Nature Communications","8","1", 25,"","",,1,10.1038/s41467-017-00065-x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021070344&doi=10.1038%2fs41467-017-00065-x&partnerID=40&md5=48a435ff8879f4a86620448f21b688c7",Article,Scopus,2-s2.0-85021070344
"Xie, J., Ma, X., Zhang, J., Hierl, P.M., Viggiano, A.A., Hase, W.L.","Effect of microsolvation on the OH−(H<inf>2</inf>O)<inf>n</inf> + CH<inf>3</inf>I rate constant. comparison of experiment and calculations for OH−(H<inf>2</inf>O)<inf>2</inf> + CH<inf>3</inf>I",2017,"International Journal of Mass Spectrometry","418",,,"122","129",,,10.1016/j.ijms.2016.10.017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006804943&doi=10.1016%2fj.ijms.2016.10.017&partnerID=40&md5=164e77b25146bb754581c07482e26026",Article,Scopus,2-s2.0-85006804943
"Paul, A.K., Donzis, D., Hase, W.L.","Collisional Intermolecular Energy Transfer from a N<inf>2</inf> Bath at Room Temperature to a Vibrationlly ""cold"" C<inf>6</inf>F<inf>6</inf> Molecule Using Chemical Dynamics Simulations",2017,"Journal of Physical Chemistry A","121","21",,"4049","4057",,,10.1021/acs.jpca.7b00948,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020441301&doi=10.1021%2facs.jpca.7b00948&partnerID=40&md5=483f0346f1895581db6b563b3db3de9a",Article,Scopus,2-s2.0-85020441301
"Ma, X., Hase, W.L.","Perspective: Chemical dynamics simulations of non-statistical reaction dynamics",2017,"Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences","375","2092", 20160204,"","",,2,10.1098/rsta.2016.0204,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015888970&doi=10.1098%2frsta.2016.0204&partnerID=40&md5=95f3471207182e70261329de6fa14d0d",Review,Scopus,2-s2.0-85015888970
"Spezia, R., Martínez-Nuñez, E., Vazquez, S., Hase, W.L.","Theoretical and computational studies of non-equilibrium and non-statistical dynamics in the gas phase, in the condensed phase and at interfaces",2017,"Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences","375","2092", 20170035,"","",,1,10.1098/rsta.2017.0035,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015970069&doi=10.1098%2frsta.2017.0035&partnerID=40&md5=1d3b672aa1eb2a147980e1dcd80a4c53",Review,Scopus,2-s2.0-85015970069
"Liu, X., Xie, J., Zhang, J., Yang, L., Hase, W.L.","Steric Effects of Solvent Molecules on S<inf>N</inf>2 Substitution Dynamics",2017,"Journal of Physical Chemistry Letters","8","8",,"1885","1892",,,10.1021/acs.jpclett.7b00577,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018529684&doi=10.1021%2facs.jpclett.7b00577&partnerID=40&md5=32a81e8970f2ee8b9f2d0eb890550db3",Article,Scopus,2-s2.0-85018529684
"Pratihar, S., Ma, X., Homayoon, Z., Barnes, G.L., Hase, W.L.","Direct Chemical Dynamics Simulations",2017,"Journal of the American Chemical Society","139","10",,"3570","3590",,3,10.1021/jacs.6b12017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015254040&doi=10.1021%2fjacs.6b12017&partnerID=40&md5=55bd6742913aa725ffb500ee77fa7e39",Article,Scopus,2-s2.0-85015254040
"Yang, L., Zhang, J., Xie, J., Ma, X., Zhang, L., Zhao, C., Hase, W.L.","Competing E2 and S<inf>N</inf>2 Mechanisms for the F- + CH<inf>3</inf>CH<inf>2</inf>I Reaction",2017,"Journal of Physical Chemistry A","121","5",,"1078","1085",,2,10.1021/acs.jpca.6b09546,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020003233&doi=10.1021%2facs.jpca.6b09546&partnerID=40&md5=cbe86b77c9be2860b4ca07d4d2748243",Article,Scopus,2-s2.0-85020003233
"Li, H., Aquino, A.J.A., Cordes, D.B., Hase, W.L., Krempner, C.","Electronic nature of zwitterionic alkali metal methanides, silanides and germanides-a combined experimental and computational approach",2017,"Chemical Science","8","2",,"1316","1328",,2,10.1039/c6sc02390h,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011066954&doi=10.1039%2fc6sc02390h&partnerID=40&md5=b034e79f2f8a5b70c4cb88bc43c7a476",Article,Scopus,2-s2.0-85011066954
"Homayoon, Z., Pratihar, S., Dratz, E., Snider, R., Spezia, R., Barnes, G.L., Macaluso, V., Martin Somer, A., Hase, W.L.","Model Simulations of the Thermal Dissociation of the TIK(H+)<inf>2</inf> Tripeptide: Mechanisms and Kinetic Parameters",2016,"Journal of Physical Chemistry A","120","42",,"8211","8227",,4,10.1021/acs.jpca.6b05884,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994031938&doi=10.1021%2facs.jpca.6b05884&partnerID=40&md5=6b4d79bc46c0324da77575608b9ccb0b",Article,Scopus,2-s2.0-84994031938
"Pratihar, S., Barnes, G.L., Laskin, J., Hase, W.L.","Dynamics of Protonated Peptide Ion Collisions with Organic Surfaces: Consonance of Simulation and Experiment",2016,"Journal of Physical Chemistry Letters","7","16",,"3142","3150",,3,10.1021/acs.jpclett.6b00978,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983364594&doi=10.1021%2facs.jpclett.6b00978&partnerID=40&md5=f220fae9fd4f3099c654f1c5d765e525",Review,Scopus,2-s2.0-84983364594
"Spezia, R., Jeanvoine, Y., Hase, W.L., Song, K., Largo, A.","SYNTHESIS of FORMAMIDE and RELATED ORGANIC SPECIES in the INTERSTELLAR MEDIUM VIA CHEMICAL DYNAMICS SIMULATIONS",2016,"Astrophysical Journal","826","2", 107,"","",,,10.3847/0004-637X/826/2/107,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982272515&doi=10.3847%2f0004-637X%2f826%2f2%2f107&partnerID=40&md5=8eae763f42b819140c2a0fc94022640f",Article,Scopus,2-s2.0-84982272515
"Kim, H., Paul, A.K., Pratihar, S., Hase, W.L.","Chemical Dynamics Simulations of Intermolecular Energy Transfer: Azulene + N<inf>2</inf> Collisions",2016,"Journal of Physical Chemistry A","120","27",,"5187","5196",,1,10.1021/acs.jpca.6b00893,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978658465&doi=10.1021%2facs.jpca.6b00893&partnerID=40&md5=3f78773dced943cf490b02b7863bff1e",Article,Scopus,2-s2.0-84978658465
"Pratihar, S., Barnes, G.L., Hase, W.L.","Chemical dynamics simulations of energy transfer, surface-induced dissociation, soft-landing, and reactive-landing in collisions of protonated peptide ions with organic surfaces",2016,"Chemical Society Reviews","45","13",,"3595","3608",,4,10.1039/c5cs00482a,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976510307&doi=10.1039%2fc5cs00482a&partnerID=40&md5=0fadf8b2de07c7835e4ee0df83c0aee0",Review,Scopus,2-s2.0-84976510307
"Xie, J., Hase, W.L.","Rethinking the S<inf>N</inf>2 reaction",2016,"Science","352","6281",,"32","33",,22,10.1126/science.aaf5172,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963548175&doi=10.1126%2fscience.aaf5172&partnerID=40&md5=01cd367ea379492e3c11898c9358709d",Short Survey,Scopus,2-s2.0-84963548175
"Martín-Sómer, A., Yáñez, M., Hase, W.L., Gaigeot, M.-P., Spezia, R.","Post-Transition State Dynamics in Gas Phase Reactivity: Importance of Bifurcations and Rotational Activation",2016,"Journal of Chemical Theory and Computation","12","3",,"974","982",,8,10.1021/acs.jctc.5b01135,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960344221&doi=10.1021%2facs.jctc.5b01135&partnerID=40&md5=db47372764b59df11bc2462109a4abac",Article,Scopus,2-s2.0-84960344221
"Zhang, J., Yang, L., Xie, J., Hase, W.L.","Microsolvated F-(H<inf>2</inf>O) + CH<inf>3</inf>I S<inf>N</inf>2 Reaction Dynamics. Insight into the Suppressed Formation of Solvated Products",2016,"Journal of Physical Chemistry Letters","7","4",,"660","665",,8,10.1021/acs.jpclett.5b02780,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958980668&doi=10.1021%2facs.jpclett.5b02780&partnerID=40&md5=ef8c842ebb534ce54480acf13930c27f",Article,Scopus,2-s2.0-84958980668
"Paul, A.K., Hase, W.L.","Zero-Point Energy Constraint for Unimolecular Dissociation Reactions. Giving Trajectories Multiple Chances to Dissociate Correctly",2016,"Journal of Physical Chemistry A","120","3",,"372","378",,6,10.1021/acs.jpca.5b11352,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961377962&doi=10.1021%2facs.jpca.5b11352&partnerID=40&md5=1f0a5b4270bb5954fc6b4e0795ccada0",Article,Scopus,2-s2.0-84961377962
