Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Coggon, R.M., Teagle, D.A.H., Harris, M., Davidson, G.J., Alt, J.C., Brewer, T.S.","Hydrothermal contributions to global biogeochemical cycles: Insights from the Macquarie Island ophiolite",2016,"Lithos","264",,,"329","347",,1,10.1016/j.lithos.2016.08.024,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988019167&doi=10.1016%2fj.lithos.2016.08.024&partnerID=40&md5=aea31f91def424cdb37bf210fbedc6c0",Article,Scopus,2-s2.0-84988019167
"Kahl, W.-A., Jöns, N., Bach, W., Klein, F., Alt, J.C.","Ultramafic clasts from the South Chamorro serpentine mud volcano reveal a polyphase serpentinization history of the Mariana forearc mantle",2015,"Lithos","227",,,"99","147",,6,10.1016/j.lithos.2015.03.015,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926454609&doi=10.1016%2fj.lithos.2015.03.015&partnerID=40&md5=1e49c620137d8719e17ce45a37f14d3d",Article,Scopus,2-s2.0-84926454609
"Coggon, R.M., Rehkämper, M., Atteck, C., Teagle, D.A.H., Alt, J.C., Cooper, M.J.","Controls on thallium uptake during hydrothermal alteration of the upper ocean crust",2014,"Geochimica et Cosmochimica Acta","144",,,"25","42",,8,10.1016/j.gca.2014.09.001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908676040&doi=10.1016%2fj.gca.2014.09.001&partnerID=40&md5=ef2edea4c90e444b6748aa9f02191af6",Article,Scopus,2-s2.0-84908676040
"Fisher, A.T., Alt, J., Bach, W.","Hydrogeologic Properties, Processes, and Alteration in the Igneous Ocean Crust",2014,"Developments in Marine Geology","7",,,"507","551",,,10.1016/B978-0-444-62617-2.00018-9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919499054&doi=10.1016%2fB978-0-444-62617-2.00018-9&partnerID=40&md5=782e8dc76e814264758faae267f1be73",Article,Scopus,2-s2.0-84919499054
"Turchyn, A.V., Alt, J.C., Brown, S.T., DePaolo, D.J., Coggon, R.M., Chi, G., Bédard, J.H., Skulski, T.","Reconstructing the oxygen isotope composition of late Cambrian and Cretaceous hydrothermal vent fluid",2013,"Geochimica et Cosmochimica Acta","123",,,"440","458",,3,10.1016/j.gca.2013.08.015,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887004095&doi=10.1016%2fj.gca.2013.08.015&partnerID=40&md5=045b636ad5badfafaf8a01672f0e48a8",Article,Scopus,2-s2.0-84887004095
"Alt, J.C., Schwarzenbach, E.M., Früh-Green, G.L., Shanks, W.C., Bernasconi, S.M., Garrido, C.J., Crispini, L., Gaggero, L., Padrón-Navarta, J.A., Marchesi, C.","The role of serpentinites in cycling of carbon and sulfur: Seafloor serpentinization and subduction metamorphism",2013,"Lithos","178",,,"40","54",,44,10.1016/j.lithos.2012.12.006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882930222&doi=10.1016%2fj.lithos.2012.12.006&partnerID=40&md5=a3b50b645298cbae7f9cb1cafbbf08b9",Review,Scopus,2-s2.0-84882930222
"Schwarzenbach, E.M., Früh-Green, G.L., Bernasconi, S.M., Alt, J.C., Plas, A.","Serpentinization and carbon sequestration: A study of two ancient peridotite-hosted hydrothermal systems",2013,"Chemical Geology","351",,,"115","133",,23,10.1016/j.chemgeo.2013.05.016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879010230&doi=10.1016%2fj.chemgeo.2013.05.016&partnerID=40&md5=86263c3f65de8bf33a6d7e765b5f458f",Article,Scopus,2-s2.0-84879010230
"Lever, M.A., Rouxel, O., Alt, J.C., Shimizu, N., Ono, S., Coggon, R.M., Shanks III, W.C., Lapham, L., Elvert, M., Prieto-Mollar, X., Hinrichs, K.-U., Inagaki, F., Teske, A.","Evidence for microbial carbon and sulfur cycling in deeply buried ridge flank basalt",2013,"Science","339","6125",,"1305","1308",,81,10.1126/science.1229240,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874978260&doi=10.1126%2fscience.1229240&partnerID=40&md5=5a772353fec45e99c2fa2f4884f2a40e",Article,Scopus,2-s2.0-84874978260
"Gao, Y., Vils, F., Cooper, K.M., Banerjee, N., Harris, M., Hoefs, J., Teagle, D.A.H., Casey, J.F., Elliott, T., Laverne, C., Alt, J.C., Muehlenbachs, K.","Downhole variation of lithium and oxygen isotopic compositions of oceanic crust at East Pacific Rise, ODP Site 1256",2012,"Geochemistry, Geophysics, Geosystems","13","10", 10,"","",,24,10.1029/2012GC004207,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867490217&doi=10.1029%2f2012GC004207&partnerID=40&md5=0f1f02cf7487e08fd191b4279e5e6255",Article,Scopus,2-s2.0-84867490217
"Alt, J.C., Shanks, W.C., Crispini, L., Gaggero, L., Schwarzenbach, E.M., Früh-Green, G.L., Bernasconi, S.M.","Uptake of carbon and sulfur during seafloor serpentinization and the effects of subduction metamorphism in Ligurian peridotites",2012,"Chemical Geology","322-323",,,"268","277",,17,10.1016/j.chemgeo.2012.07.009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865186620&doi=10.1016%2fj.chemgeo.2012.07.009&partnerID=40&md5=9db3ce2116a9f060b4655ec29b37fd6b",Article,Scopus,2-s2.0-84865186620
