Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Soloviev, A.V., Hirons, A., Maingot, C., Dean, C.W., Dodge, R.E., Yankovsky, A.E., Wood, J., Weisberg, R.H., Luther, M.E., McCreary, J.P.","Southward flow on the western flank of the Florida Current",2017,"Deep-Sea Research Part I: Oceanographic Research Papers","125",,,"94","105",,,10.1016/j.dsr.2017.05.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956687329&doi=10.1016%2fj.dsr.2017.05.002&partnerID=40&md5=bab76c7748f064cd47b369be767e4034",Article,Scopus,2-s2.0-84956687329
"Cheng, X., McCreary, J.P., Qiu, B., Qi, Y., Du, Y.","Intraseasonal-to-semiannual variability of sea-surface height in the astern, equatorial Indian Ocean and southern Bay of Bengal",2017,"Journal of Geophysical Research: Oceans","122","5",,"4051","4067",,,10.1002/2016JC012662,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019189006&doi=10.1002%2f2016JC012662&partnerID=40&md5=e9e47ab95de2e072e372794dc873fcf0",Article,Scopus,2-s2.0-85019189006
"Chatterjee, A., Shankar, D., McCreary, J.P., Vinayachandran, P.N., Mukherjee, A.","Dynamics of Andaman Sea circulation and its role in connecting the equatorial Indian Ocean to the Bay of Bengal",2017,"Journal of Geophysical Research: Oceans","122","4",,"3200","3218",,,10.1002/2016JC012300,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017586547&doi=10.1002%2f2016JC012300&partnerID=40&md5=87b56010e5a43ada00e6e43f80ab866c",Article,Scopus,2-s2.0-85017586547
"McCreary, J.P., Furue, R., Schloesser, F., Burkhardt, T.W., Nonaka, M.","Erratum: Corrigendum to “Dynamics of the Atlantic meridional overturning circulation and Southern Ocean in an ocean model of intermediate complexity” (Progress in Oceanography (2016) 143 (46–81) (S0079661116000069) (10.1016/j.pocean.2016.01.001))",2016,"Progress in Oceanography","147",,,"67","",,,10.1016/j.pocean.2016.08.001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989901457&doi=10.1016%2fj.pocean.2016.08.001&partnerID=40&md5=f8bec09520337dc9f9b61aa0c2afc715",Erratum,Scopus,2-s2.0-84989901457
"Thompson, P.R., Piecuch, C.G., Merrifield, M.A., McCreary, J.P., Firing, E.","Forcing of recent decadal variability in the Equatorial and North Indian Ocean",2016,"Journal of Geophysical Research: Oceans","121","9",,"6762","6778",,1,10.1002/2016JC012132,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988038869&doi=10.1002%2f2016JC012132&partnerID=40&md5=ae25dfa00f1a5008d98ea15bb0a47c6a",Article,Scopus,2-s2.0-84988038869
"Suresh, I., Vialard, J., Izumo, T., Lengaigne, M., Han, W., McCreary, J., Muraleedharan, P.M.","Dominant role of winds near Sri Lanka in driving seasonal sea level variations along the west coast of India",2016,"Geophysical Research Letters","43","13",,"7028","7035",,2,10.1002/2016GL069976,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978027658&doi=10.1002%2f2016GL069976&partnerID=40&md5=1af67caee9043b3ef9923a98bf1319a1",Article,Scopus,2-s2.0-84978027658
"McCreary, J.P., Furue, R., Schloesser, F., Burkhardt, T.W., Nonaka, M.","Dynamics of the Atlantic meridional overturning circulation and Southern Ocean in an ocean model of intermediate complexity",2016,"Progress in Oceanography","143",,,"46","81",,,10.1016/j.pocean.2016.01.001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960532966&doi=10.1016%2fj.pocean.2016.01.001&partnerID=40&md5=635ba86b2c367df52fec58dd92e0ef35",Article,Scopus,2-s2.0-84960532966
"Nagamani, P.V., Ali, M.M., Goni, G.J., Udaya Bhaskar, T.V.S., Mccreary, J.P., Weller, R.A., Rajeevan, M., Gopala Krishna, V.V., Pezzullo, J.C.","Heat content of the Arabian Sea Mini Warm Pool is increasing",2016,"Atmospheric Science Letters","17","1",,"39","42",,,10.1002/asl.596,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955184515&doi=10.1002%2fasl.596&partnerID=40&md5=18a77d3bc2573a0443ad307689139213",Article,Scopus,2-s2.0-84955184515
"Masumoto, Y., Nagura, M., Miyama, T., Xie, S.-P., Yu, Z., McCreary, J.P., Vinayachandran, P.N., Hood, R.R., Gildor, H.","Ocean processes relevant to climate variations in the indian ocean sector",2016,"World Scientific Series on Asia-Pacific Weather and Climate","7",,,"25","61",,3,10.1142/9789814696623_0002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025071762&doi=10.1142%2f9789814696623_0002&partnerID=40&md5=4d25e93dfb4b1222f7bbb42d11f34c5d",Article,Scopus,2-s2.0-85025071762
"Jia, Y., Furue, R., McCreary, J.P.","Impacts of regional mixing on the temperature structure of the equatorial Pacific Ocean. Part 2: Depth-dependent vertical diffusion",2015,"Ocean Modelling","91",,,"112","127",,2,10.1016/j.ocemod.2015.02.007,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930571560&doi=10.1016%2fj.ocemod.2015.02.007&partnerID=40&md5=bab3017ccf037d51dc68652bf456b883",Article,Scopus,2-s2.0-84930571560
