Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Holt, A.W., Howard, W.E., Ables, E.T., George, S.M., Kukoly, C.A., Rabidou, J.E., Francisco, J.T., Chukwu, A.N., Tulis, D.A.","Making the cut: Innovative methods for optimizing perfusion-based migration assays",2017,"Cytometry Part A","91","3",,"270","280",,,10.1002/cyto.a.23033,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015916501&doi=10.1002%2fcyto.a.23033&partnerID=40&md5=09ecbe476f6f971a331a925c5eb0f884",Article,Scopus,2-s2.0-85015916501
"Ryan, T.J., Janeiro, C., Howard, W.E.","Perception of academic integrity among students and faculty: A comparison of the ethical gray area",2016,"ASEE Annual Conference and Exposition, Conference Proceedings","2016-June",,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983350391&partnerID=40&md5=2dcdbee3e00939f602ea766e3e6b433d",Conference Paper,Scopus,2-s2.0-84983350391
"Howard, W.E., Williams, R., Gurganus, S.C.","Using additive manufacturing and finite element analysis in a design-analyze-build-test project",2015,"ASEE Annual Conference and Exposition, Conference Proceedings","122nd ASEE Annual Conference and Exposition: Making Value for Society","122nd ASEE Annual Conference and Exposition: Making Value for Society",,"","",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941997252&partnerID=40&md5=d1a4e529566d7b489d1382259a9c9043",Conference Paper,Scopus,2-s2.0-84941997252
"Musto, J.C., Howard, W.E., Rather, S.S.","Using solid modeling and rapid prototyping in a mechanical engineering outreach program of high school students",2015,"International Journal of Mechanical Engineering Education","32","4",,"283","291",,,10.7227/IJMEE.32.4.2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930709957&doi=10.7227%2fIJMEE.32.4.2&partnerID=40&md5=b9e7e41e17443e9fed2d9bf1b41b50de",Article,Scopus,2-s2.0-84930709957
"Howard, W.E., Griffin, O.H., Ragai, I.","What's next after mechanics of materials?",2014,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905168231&partnerID=40&md5=7ea6f541cf42d46e5b3a7f012c82afec",Conference Paper,Scopus,2-s2.0-84905168231
"Kauffmann, P., Howard, E., Yao, J., Harbinson, D., Brooks, N., Williams, R., Gurganus, C.","Criteria for fleet management",2012,"Transportation Research Record",,"2292",,"171","178",,,10.3141/2292-20,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871554384&doi=10.3141%2f2292-20&partnerID=40&md5=c5a5df5b4da548f4324292aaea6ceb3f",Article,Scopus,2-s2.0-84871554384
"Williams, R.R., Howard, W.E., Martin, S.M.","Composite sandwich structures with rapid prototyped cores",2011,"Rapid Prototyping Journal","17","2",,"92","97",,2,10.1108/13552541111113835,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952428513&doi=10.1108%2f13552541111113835&partnerID=40&md5=d2a626dea45d4f4e816296815be31c14",Article,Scopus,2-s2.0-79952428513
"Williams, R., Howard, W.","Assessment-driven evolution of a first-year program",2010,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",20,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955946424&partnerID=40&md5=775427378f95a6df7216ac46ed072dd8",Conference Paper,Scopus,2-s2.0-77955946424
"Howard, W., Williams, R., Yao, J.","Simulations of carnival rides and Rube Goldberg machines for the visualization of concepts of statics and dynamics",2010,"Engineering Design Graphics Journal","74","2",,"1","11",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957013877&partnerID=40&md5=350105c84f7829628dc8fad1629e0a0e",Article,Scopus,2-s2.0-77957013877
"Yao, J., Limberis, L., Williams, R., Howard, E.","An efficient PID control teaching module with LabVIEW simulation",2009,"Computers in Education Journal","19","2",,"30","41",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67249110437&partnerID=40&md5=1f64af0d85563d4e9c27c9a4669c16d4",Article,Scopus,2-s2.0-67249110437
