Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Schmid, W., Vilonen, K.","Hodge theory and unitary representations",2015,"Progress in Mathematics","312",,,"443","453",,,10.1007/978-3-319-23443-4_16,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019491818&doi=10.1007%2f978-3-319-23443-4_16&partnerID=40&md5=0144f2c68d47c461c24aa92692044f17",Article,Scopus,2-s2.0-85019491818
"Miller, S.D., Schmid, W.","On the rapid decay of cuspidal automorphic forms",2012,"Advances in Mathematics","231","2",,"940","964",,2,10.1016/j.aim.2012.06.001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863198553&doi=10.1016%2fj.aim.2012.06.001&partnerID=40&md5=41ee4640c3e91f87d885034df9fdca92",Article,Scopus,2-s2.0-84863198553
"Miller, S.D., Schmid, W.","Pairings of automorphic distributions",2012,"Mathematische Annalen","353","2",,"581","597",,1,10.1007/s00208-011-0685-9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860647764&doi=10.1007%2fs00208-011-0685-9&partnerID=40&md5=721f93665e9551adfb6bfa6935db671a",Article,Scopus,2-s2.0-84860647764
"Miller, S.D., Schmid, W.","The archimedean theory of the exterior square L-functions over Q",2012,"Journal of the American Mathematical Society","25","2",,"465","506",,1,10.1090/S0894-0347-2011-00719-4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863397259&doi=10.1090%2fS0894-0347-2011-00719-4&partnerID=40&md5=f19c6a2d5f179815b63db00ac571f0f4",Article,Scopus,2-s2.0-84863397259
"Miller, S.D., Schmid, W.","Automorphic distributions, L-functions, and Voronoi summation for GL(3)",2006,"Annals of Mathematics","164","2",,"423","488",,41,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846526734&partnerID=40&md5=181dff237f1f329d01a75180cb150ded",Article,Scopus,2-s2.0-33846526734
"Ball, D.L., Ferrini-Mundy, J., Kilpatrick, J., Milgram, R.J., Schmid, W., Schaar, R.","Reaching for common ground in K-12 mathematics education",2005,"Notices of the American Mathematical Society","52","9",,"1055","1058",,22,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-32644444830&partnerID=40&md5=1e8a2c5fb1e3caf4b75a942345669225",Review,Scopus,2-s2.0-32644444830
"Miller, S.D., Schmid, W.","Distributions and analytic continuation of Dirichlet series",2004,"Journal of Functional Analysis","214","1",,"155","220",,4,10.1016/j.jfa.2004.03.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-4043080789&doi=10.1016%2fj.jfa.2004.03.002&partnerID=40&md5=53b388438ccf5c71e5768d01fa0eb3c4",Article,Scopus,2-s2.0-4043080789
"Schmid, W., Vilonen, K.","Characteristic cycles and wave front cycles of representations of reductive Lie groups",2000,"Annals of Mathematics","151","3",,"1071","1118",,22,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034347509&partnerID=40&md5=69a65276de95196b931ddde72087004a",Article,Scopus,2-s2.0-0034347509
"Schmid, W., Vilonen, K.","Two geometric character formulas for reductive Lie groups",1998,"Journal of the American Mathematical Society","11","4",,"799","867",,11,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032338863&partnerID=40&md5=153989561f13533fe2cd3f127c2b5db8",Article,Scopus,2-s2.0-0032338863
"Schmid, W., Vilonen, K.","Characteristic cycles of constructible sheaves",1996,"Inventiones Mathematicae","124","1-3",,"451","502",,32,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030538262&partnerID=40&md5=4a2780dcdcc422a396f174650526129b",Article,Scopus,2-s2.0-0030538262
"Schmid, W., Wolf, J.A.","Geometric quantization and derived functor modules for semisimple Lie groups",1990,"Journal of Functional Analysis","90","1",,"48","112",,14,10.1016/0022-1236(90)90080-5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-38249019949&doi=10.1016%2f0022-1236%2890%2990080-5&partnerID=40&md5=b7541c723318189a2d50282a5df19509",Review,Scopus,2-s2.0-38249019949
