Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Capra, A., Amole, C., Ashkezari, M.D., Baquero-Ruiz, M., Bertsche, W., Butler, E., Cesar, C.L., Charlton, M., Eriksson, S., Fajans, J., Friesen, T., Fujiwara, M.C., Gill, D.R., Gutierrez, A., Hangst, J.S., Hardy, W.N., Hayden, M.E., Isaac, C.A., Jonsell, S., Kurchaninov, L., Little, A., K. McKenna, J.T., Menary, S., Napoli, S.C., Nolan, P., Olchanski, K., Olin, A., Povilus, A., Pusa, P., Robicheaux, F., Sarid, E., Silveira, D.M., So, C., Tharp, T.D., Thompson, R.I., van der Werf, D.P., Vendeiro, Z., Wurtele, J.S., Zhmoginov, A.I., Charman, A.E.","Limit on the electric charge of antihydrogen",2017,"Hyperfine Interactions","238","1", 9,"","",,,10.1007/s10751-016-1382-6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006459538&doi=10.1007%2fs10751-016-1382-6&partnerID=40&md5=0f265606de7ab3d2026ccb70c909c77b",Article,Scopus,2-s2.0-85006459538
"Yang, B.C., Pérez-Ríos, J., Robicheaux, F.","Classical Fractals and Quantum Chaos in Ultracold Dipolar Collisions",2017,"Physical Review Letters","118","15", 154101,"","",,,10.1103/PhysRevLett.118.154101,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017457841&doi=10.1103%2fPhysRevLett.118.154101&partnerID=40&md5=6808d081be1e8ee2f0ca0ff41cb8b129",Article,Scopus,2-s2.0-85017457841
"Moufarej, E., Vielle-Grosjean, M., Khalili, G., McCulloch, A.J., Robicheaux, F., Picard, Y.J., Comparat, D.","Forced field ionization of Rydberg states for the production of monochromatic beams",2017,"Physical Review A","95","4", 043409,"","",,,10.1103/PhysRevA.95.043409,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017307696&doi=10.1103%2fPhysRevA.95.043409&partnerID=40&md5=592373acad687791a77f740ba6dab9e5",Article,Scopus,2-s2.0-85017307696
"Sutherland, R.T., Robicheaux, F.","Superradiance in inverted multilevel atomic clouds",2017,"Physical Review A","95","3", 033839,"","",,,10.1103/PhysRevA.95.033839,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016494309&doi=10.1103%2fPhysRevA.95.033839&partnerID=40&md5=37140722a70f5cebf16ea442fef92161",Article,Scopus,2-s2.0-85016494309
"Robicheaux, F.","Comment on ""matter-Wave Interferometry of a Levitated Thermal Nano-Oscillator Induced and Probed by a Spin""",2017,"Physical Review Letters","118","10", 108901,"","",,1,10.1103/PhysRevLett.118.108901,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014881221&doi=10.1103%2fPhysRevLett.118.108901&partnerID=40&md5=8c3e2326ac654c3e8270df9a1e9c68a9",Note,Scopus,2-s2.0-85014881221
"Ahmadi, M., Alves, B.X.R., Baker, C.J., Bertsche, W., Butler, E., Capra, A., Carruth, C., Cesar, C.L., Charlton, M., Cohen, S., Collister, R., Eriksson, S., Evans, A., Evetts, N., Fajans, J., Friesen, T., Fujiwara, M.C., Gill, D.R., Gutierrez, A., Hangst, J.S., Hardy, W.N., Hayden, M.E., Isaac, C.A., Ishida, A., Johnson, M.A., Jones, S.A., Jonsell, S., Kurchaninov, L., Madsen, N., Mathers, M., Maxwell, D., McKenna, J.T.K., Menary, S., Michan, J.M., Momose, T., Munich, J.J., Nolan, P., Olchanski, K., Olin, A., Pusa, P., Rasmussen, C., Robicheaux, F., Sacramento, R.L., Sameed, M., Sarid, E., Silveira, D.M., Stracka, S., Stutter, G., So, C., Tharp, T.D., Thompson, J.E., Thompson, R.I., Van Der Werf, D.P., Wurtele, J.S.","Observation of the 1S-2S transition in trapped antihydrogen",2017,"Nature","541","7638",,"506","512",,5,10.1038/nature21040,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016142215&doi=10.1038%2fnature21040&partnerID=40&md5=ab218acf36011dadea9c668f00ab80f3",Article,Scopus,2-s2.0-85016142215
"Povilus, A.P., Detal, N.D., Evans, L.T., Evetts, N., Fajans, J., Hardy, W.N., Hunter, E.D., Martens, I., Robicheaux, F., Shanman, S., So, C., Wang, X., Wurtele, J.S.","Electron Plasmas Cooled by Cyclotron-Cavity Resonance",2016,"Physical Review Letters","117","17", 175001,"","",,1,10.1103/PhysRevLett.117.175001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994045461&doi=10.1103%2fPhysRevLett.117.175001&partnerID=40&md5=201e31b3387b0a83e98df8b0fc4615f7",Article,Scopus,2-s2.0-84994045461
"Pérez-Ríos, J., Robicheaux, F.","Rotational relaxation of molecular ions in a buffer gas",2016,"Physical Review A","94","3", 032709,"","",,1,10.1103/PhysRevA.94.032709,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989957699&doi=10.1103%2fPhysRevA.94.032709&partnerID=40&md5=42789ca7b385e6a27a197a7308d20caf",Article,Scopus,2-s2.0-84989957699
"Hoang, T.M., Ma, Y., Ahn, J., Bang, J., Robicheaux, F., Yin, Z.-Q., Li, T.","Torsional Optomechanics of a Levitated Nonspherical Nanoparticle",2016,"Physical Review Letters","117","12", 123604,"","",,14,10.1103/PhysRevLett.117.123604,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990180270&doi=10.1103%2fPhysRevLett.117.123604&partnerID=40&md5=e681e50df721bfc508f84604c57e1751",Article,Scopus,2-s2.0-84990180270
"Silveira, D.M., Cesar, C.L., Sacramento, R.L., Ahmadi, M., Nolan, P., Pusa, P., Baquero-Ruiz, M., Carruth, C., Charman, A.E., Evans, L.T., Fajans, J., Povilus, A., So, C., Wurtele, J.S., Zhmoginov, A.I., Bertsche, W., Butler, E., Ishida, A., Capra, A., Menary, S., Charlton, M., Eriksson, S., Isaac, C.A., Jones, S.A., Madsen, N., Maxwell, D., Sameed, M., van der Werf, D.P., Evetts, N., Gutierrez, A., Hardy, W.N., Friesen, T., Hangst, J.S., Rasmussen, C.O., Tharp, T.D., Fujiwara, M.C., Gill, D.R., Kurchaninov, L., McKenna, J.T.K., Michan, J.M., Olchanski, K., Olin, A., Hayden, M.E., Munich, J.J., Jonsell, S., Momose, T., Robicheaux, F., Sarid, E., Thompson, R.I.","Fundamental tests of physics with antihydrogen at ALPHA",2016,"Optics InfoBase Conference Papers",,,,"","",2,,10.1364/LAOP.2016.LTu3B.1.pdf,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019537921&doi=10.1364%2fLAOP.2016.LTu3B.1.pdf&partnerID=40&md5=a60e1d2b93313574367a22f0dfaf605a",Conference Paper,Scopus,2-s2.0-85019537921
