Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Gerlich, T., Eriksson, J.","Optical flow for rigid multi-motion scenes",2016,"Proceedings - 2016 4th International Conference on 3D Vision, 3DV 2016",,, 7785094,"212","220",,,10.1109/3DV.2016.30,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011264038&doi=10.1109%2f3DV.2016.30&partnerID=40&md5=680e339f7fa6f8052f006b4f4b16179e",Conference Paper,Scopus,2-s2.0-85011264038
"Musa, A.B.M., Biagioni, J., Eriksson, J.","Trading off Accuracy, Timeliness, and Uplink Usage in Online GPS Tracking",2016,"IEEE Transactions on Mobile Computing","15","8", 7273929,"2124","2136",,,10.1109/TMC.2015.2457432,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978149833&doi=10.1109%2fTMC.2015.2457432&partnerID=40&md5=958b103589918d2d74d57cb9bce3f355",Article,Scopus,2-s2.0-84978149833
"De Marchi, M., Eriksson, J., Forbes, A.G.","TransitTrace: Route planning using ambient displays",2015,"GIS: Proceedings of the ACM International Symposium on Advances in Geographic Information Systems","03-06-November-2015",, a65,"","",,,10.1145/2820783.2820857,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961206612&doi=10.1145%2f2820783.2820857&partnerID=40&md5=74c75436e8986388d171ec8c96f3fc5f",Conference Paper,Scopus,2-s2.0-84961206612
"Merrifield, T., Devietti, J., Eriksson, J.","High-performance determinism with total store order consistency",2015,"Proceedings of the 10th European Conference on Computer Systems, EuroSys 2015",,, 31,"","",,1,10.1145/2741948.2741960,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929579929&doi=10.1145%2f2741948.2741960&partnerID=40&md5=6f41d3fe330fa5958be07a986871229b",Conference Paper,Scopus,2-s2.0-84929579929
"Biagioni, J., Musa, A.B.M., Eriksson, J.","Thrifty tracking: Online GPS tracking with low data uplink usage",2013,"GIS: Proceedings of the ACM International Symposium on Advances in Geographic Information Systems",,,,"486","489",,4,10.1145/2525314.2525469,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893471285&doi=10.1145%2f2525314.2525469&partnerID=40&md5=f96fbecd2f2dfebc49b90042dbe17f27",Conference Paper,Scopus,2-s2.0-84893471285
"Merrifield, T., Eriksson, J.","Conversion: Multi-version concurrency control for main memory segments",2013,"Proceedings of the 8th ACM European Conference on Computer Systems, EuroSys 2013",,,,"127","139",,16,10.1145/2465351.2465365,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877694833&doi=10.1145%2f2465351.2465365&partnerID=40&md5=c03a6472aa63184eb1ed6371e2c8bcab",Conference Paper,Scopus,2-s2.0-84877694833
"Biagioni, J., Eriksson, J.","Map inference in the face of noise and disparity",2012,"GIS: Proceedings of the ACM International Symposium on Advances in Geographic Information Systems",,,,"79","88",,46,10.1145/2424321.2424333,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872770343&doi=10.1145%2f2424321.2424333&partnerID=40&md5=bc68ad6d175e1788fe0d9ce54d26ee97",Conference Paper,Scopus,2-s2.0-84872770343
"Biagioni, J., Eriksson, J.","Inferring road maps from global positioning system traces",2012,"Transportation Research Record",,"2291",,"61","71",,30,10.3141/2291-08,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872248633&doi=10.3141%2f2291-08&partnerID=40&md5=26a22903cd58251d58e257e762dfde20",Article,Scopus,2-s2.0-84872248633
"Musa, A.B.M., Eriksson, J.","Tracking unmodified smartphones using wi-fi monitors",2012,"SenSys 2012 - Proceedings of the 10th ACM Conference on Embedded Networked Sensor Systems",,,,"281","294",,73,10.1145/2426656.2426685,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873481534&doi=10.1145%2f2426656.2426685&partnerID=40&md5=84d4ad54662a15b49ddc4f292478e044",Conference Paper,Scopus,2-s2.0-84873481534
"Liu, X., Biagioni, J., Eriksson, J., Wang, Y., Forman, G., Zhu, Y.","Mining large-scale, sparse GPS traces for map inference: Comparison of approaches",2012,"Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining",,,,"669","677",,34,10.1145/2339530.2339637,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866037473&doi=10.1145%2f2339530.2339637&partnerID=40&md5=4c447045c45b44c44f1ab90d41b1199d",Conference Paper,Scopus,2-s2.0-84866037473
