Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Safranski, C., Barsukov, I., Lee, H.K., Schneider, T., Jara, A.A., Smith, A., Chang, H., Lenz, K., Lindner, J., Tserkovnyak, Y., Wu, M., Krivorotov, I.N.","Spin caloritronic nano-oscillator",2017,"Nature Communications","8","1", 117,"","",,,10.1038/s41467-017-00184-5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026268646&doi=10.1038%2fs41467-017-00184-5&partnerID=40&md5=470d33fb4d4c84153e2e1ea928886c32",Article,Scopus,2-s2.0-85026268646
"Chen, Y., Celik, H., Wang, T., Kannan, H., Krivorotov, I.N., Xiao, J.Q.","Quantifying angular dependence of spin-orbit torques in Ta/CoFeB/MgO trilayers with perpendicular magnetic anisotropy",2017,"Physical Review B","95","14", 144405,"","",,,10.1103/PhysRevB.95.144405,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017192075&doi=10.1103%2fPhysRevB.95.144405&partnerID=40&md5=d1e7e7048732c80f0c3b182ce948cff7",Article,Scopus,2-s2.0-85017192075
"Zhao, Q., Rajaei, M., Krivorotov, I., Nilsson, M., Bagherzadeh, N., Boyraz, O.","Optical investigation of radiation induced conductivity changes in STT-RAM cells",2016,"2016 Conference on Lasers and Electro-Optics, CLEO 2016",,, 7787608,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010635893&partnerID=40&md5=ccf6fca3d902e6c06562cb6589353b74",Conference Paper,Scopus,2-s2.0-85010635893
"Safranski, C.J., Chen, Y.-J., Krivorotov, I.N., Sun, J.Z.","Material parameters of perpendicularly magnetized tunnel junctions from spin torque ferromagnetic resonance techniques",2016,"Applied Physics Letters","109","13", 132408,"","",,2,10.1063/1.4963354,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989360878&doi=10.1063%2f1.4963354&partnerID=40&md5=0ea2b81702d233a2e446292716d74aab",Article,Scopus,2-s2.0-84989360878
"Ramaswamy, B., Algarin, J.M., Weinberg, I.N., Chen, Y.-J., Krivorotov, I.N., Katine, J.A., Shapiro, B., Waks, E.","Wireless current sensing by near field induction from a spin transfer torque nano-oscillator",2016,"Applied Physics Letters","108","24", 242403,"","",,2,10.1063/1.4953621,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975031824&doi=10.1063%2f1.4953621&partnerID=40&md5=ab0c7d498c822ebc0a77533ee86154cb",Article,Scopus,2-s2.0-84975031824
"Lee, H.K., Barsukov, I., Swartz, A.G., Kim, B., Yang, L., Hwang, H.Y., Krivorotov, I.N.","Magnetic anisotropy, damping, and interfacial spin transport in Pt/LSMO bilayers",2016,"AIP Advances","6","5", 055212,"","",,4,10.1063/1.4950971,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969801250&doi=10.1063%2f1.4950971&partnerID=40&md5=b75034c02655fa4ad6e13f69c2e39118",Article,Scopus,2-s2.0-84969801250
"Fang, B., Carpentieri, M., Hao, X., Jiang, H., Katine, J.A., Krivorotov, I.N., Ocker, B., Langer, J., Wang, K.L., Zhang, B., Azzerboni, B., Amiri, P.K., Finocchio, G., Zeng, Z.","Giant spin-torque diode sensitivity in the absence of bias magnetic field",2016,"Nature Communications","7",, 11259,"","",,17,10.1038/ncomms11259,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963642438&doi=10.1038%2fncomms11259&partnerID=40&md5=52b6dd5f7bbc555749da554762e9ebc5",Article,Scopus,2-s2.0-84963642438
"Fu, Y., Barsukov, I., Li, J., Gonçalves, A.M., Kuo, C.C., Farle, M., Krivorotov, I.N.","Temperature dependence of perpendicular magnetic anisotropy in CoFeB thin films",2016,"Applied Physics Letters","108","14", 142403,"","",,3,10.1063/1.4945682,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964264790&doi=10.1063%2f1.4945682&partnerID=40&md5=00ca2bb28aa76de4d3000df4fbe46036",Article,Scopus,2-s2.0-84964264790
"Wen, H., Dery, H., Amamou, W., Zhu, T., Lin, Z., Shi, J., Žutić, I., Krivorotov, I., Sham, L.J., Kawakami, R.K.","Experimental Demonstration of xor Operation in Graphene Magnetologic Gates at Room Temperature",2016,"Physical Review Applied","5","4", 044003,"","",,8,10.1103/PhysRevApplied.5.044003,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973458209&doi=10.1103%2fPhysRevApplied.5.044003&partnerID=40&md5=f452668393176c95179107400a991bd7",Article,Scopus,2-s2.0-84973458209
"Jara, A.A., Barsukov, I., Youngblood, B., Chen, Y.-J., Read, J., Chen, H., Braganca, P., Krivorotov, I.N.","Highly Textured IrMn<inf>3</inf>(111) Thin Films Grown by Magnetron Sputtering",2016,"IEEE Magnetics Letters","7",, 7509605,"","",,,10.1109/LMAG.2016.2590464,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994482746&doi=10.1109%2fLMAG.2016.2590464&partnerID=40&md5=b82c16ee8340355ea1bcc9791868ffb0",Article,Scopus,2-s2.0-84994482746
