Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Correa, S., Dreaden, E.C., Gu, L., Hammond, P.T.","Engineering nanolayered particles for modular drug delivery",2016,"Journal of Controlled Release","240",,,"364","386",,10,10.1016/j.jconrel.2016.01.040,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961844230&doi=10.1016%2fj.jconrel.2016.01.040&partnerID=40&md5=85446905c8aebd395af067b8418790b5",Article,Scopus,2-s2.0-84961844230
"Kagan, C.R., Fernandez, L.E., Gogotsi, Y., Hammond, P.T., Hersam, M.C., Nel, A.E., Penner, R.M., Willson, C.G., Weiss, P.S.","Nano Day: Celebrating the Next Decade of Nanoscience and Nanotechnology",2016,"ACS Nano","10","10",,"9093","9103",,8,10.1021/acsnano.6b06655,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84993997496&doi=10.1021%2facsnano.6b06655&partnerID=40&md5=81a577885ec457923d328323e5a0d783",Article,Scopus,2-s2.0-84993997496
"Amanchukwu, C.V., Chang, H.-H., Gauthier, M., Feng, S., Batcho, T.P., Hammond, P.T.","One-electron mechanism in a gel-polymer electrolyte Li-O<inf>2</inf> battery",2016,"Chemistry of Materials","28","19",,"7167","7177",,2,10.1021/acs.chemmater.6b03718,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991309724&doi=10.1021%2facs.chemmater.6b03718&partnerID=40&md5=9240755eed816e5f315b18039bc8b841",Article,Scopus,2-s2.0-84991309724
"Amanchukwu, C.V., Gauthier, M., Batcho, T.P., Symister, C., Shao-Horn, Y., D'Arcy, J.M., Hammond, P.T.","Evaluation and Stability of PEDOT Polymer Electrodes for Li-O<inf>2</inf> Batteries",2016,"Journal of Physical Chemistry Letters","7","19",,"3770","3775",,4,10.1021/acs.jpclett.6b01986,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990219566&doi=10.1021%2facs.jpclett.6b01986&partnerID=40&md5=ab5836580343d3d9c8f82859aa2609ab",Article,Scopus,2-s2.0-84990219566
"Hsu, B.B., Hagerman, S.R., Hammond, P.T.","Rapid and efficient sprayed multilayer films for controlled drug delivery",2016,"Journal of Applied Polymer Science","133","25", 43563,"","",,,10.1002/app.43563,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977900291&doi=10.1002%2fapp.43563&partnerID=40&md5=715d9a256a15a5bfb7414a0334affc44",Article,Scopus,2-s2.0-84977900291
"Castleberry, S.A., Golberg, A., Sharkh, M.A., Khan, S., Almquist, B.D., Austen, W.G., Yarmush, M.L., Hammond, P.T.","Nanolayered siRNA delivery platforms for local silencing of CTGF reduce cutaneous scar contraction in third-degree burns",2016,"Biomaterials","95",,,"22","34",,4,10.1016/j.biomaterials.2016.04.007,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963877622&doi=10.1016%2fj.biomaterials.2016.04.007&partnerID=40&md5=e43fd812b7b7d281ba7543d9eb49dd4b",Article,Scopus,2-s2.0-84963877622
"Dang, X., Gu, L., Qi, J., Correa, S., Zhang, G., Belcher, A.M., Hammond, P.T.","Layer-by-layer assembled fluorescent probes in the second near-infrared window for systemic delivery and detection of ovarian cancer",2016,"Proceedings of the National Academy of Sciences of the United States of America","113","19",,"5179","5184",,12,10.1073/pnas.1521175113,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966277141&doi=10.1073%2fpnas.1521175113&partnerID=40&md5=53fb5c3f5cbb9058177c9cab674e081a",Article,Scopus,2-s2.0-84966277141
"Min, J., Choi, K.Y., Dreaden, E.C., Padera, R.F., Braatz, R.D., Spector, M., Hammond, P.T.","Designer Dual Therapy Nanolayered Implant Coatings Eradicate Biofilms and Accelerate Bone Tissue Repair",2016,"ACS Nano","10","4",,"4441","4450",,15,10.1021/acsnano.6b00087,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84968867562&doi=10.1021%2facsnano.6b00087&partnerID=40&md5=34cd70f96a09de78d823eccaf703576f",Article,Scopus,2-s2.0-84968867562
"Castleberry, S.A., Almquist, B.D., Li, W., Reis, T., Chow, J., Mayner, S., Hammond, P.T.","Self-Assembled Wound Dressings Silence MMP-9 and Improve Diabetic Wound Healing in Vivo",2016,"Advanced Materials","28","9",,"1809","1817",,13,10.1002/adma.201503565,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959542529&doi=10.1002%2fadma.201503565&partnerID=40&md5=1fd2e4ee1410758dc09b15eb24486410",Article,Scopus,2-s2.0-84959542529
"Roh, Y.H., Deng, J.Z., Dreaden, E.C., Park, J.H., Yun, D.S., Shopsowitz, K.E., Hammond, P.T.","A Multi-RNAi Microsponge Platform for Simultaneous Controlled Delivery of Multiple Small Interfering RNAs",2016,"Angewandte Chemie - International Edition","55","10",,"3347","3351",,8,10.1002/anie.201508978,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960804437&doi=10.1002%2fanie.201508978&partnerID=40&md5=37f07a74190ae4ecdd8ca2b5e9db7390",Article,Scopus,2-s2.0-84960804437
"Correa, S., Choi, K.Y., Dreaden, E.C., Renggli, K., Shi, A., Gu, L., Shopsowitz, K.E., Quadir, M.A., Ben-Akiva, E., Hammond, P.T.","Highly Scalable, Closed-Loop Synthesis of Drug-Loaded, Layer-by-Layer Nanoparticles",2016,"Advanced Functional Materials","26","7",,"991","1003",,7,10.1002/adfm.201504385,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981216524&doi=10.1002%2fadfm.201504385&partnerID=40&md5=cc70be55554fb1bfd1a1598c8ce9dc5a",Article,Scopus,2-s2.0-84981216524
"Shopsowitz, K.E., Wu, C., Liu, G., Dreaden, E.C., Hammond, P.T.","Periodic-shRNA molecules are capable of gene silencing, cytotoxicity and innate immune activation in cancer cells",2016,"Nucleic Acids Research","44","2",,"545","557",,2,10.1093/nar/gkv1488,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966320582&doi=10.1093%2fnar%2fgkv1488&partnerID=40&md5=3c9add3839a829aa1d9ed2c8e34f8e04",Article,Scopus,2-s2.0-84966320582
"Jaklenec, A., Anselmo, A.C., Hong, J., Vegas, A.J., Kozminsky, M., Langer, R., Hammond, P.T., Anderson, D.G.","High Throughput Layer-by-Layer Films for Extracting Film Forming Parameters and Modulating Film Interactions with Cells",2016,"ACS Applied Materials and Interfaces","8","3",,"2255","2261",,3,10.1021/acsami.5b11081,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962295172&doi=10.1021%2facsami.5b11081&partnerID=40&md5=dfc647231d90efcb7cb347eaffc623c7",Article,Scopus,2-s2.0-84962295172
"Chan, W.W.C., Glotzer, S., Gogotsi, Y., Hafner, J.H., Hammond, P.T., Hersam, M.C., Javey, A., Kagan, C.R., Khademhosseini, A., Kotov, N.A., Lee, S.-T., Möhwald, H., Mulvaney, P.A., Nel, A.E., Nordlander, P.J., Parak, W.J., Penner, R.M., Rogach, A.L., Schaak, R.E., Stevens, M.M., Wee, A.T.S., Willson, C.G., Tierney, H.L., Weiss, P.S.","Grand Plans for Nano",2015,"ACS Nano","9","12",,"11503","11505",,1,10.1021/acsnano.5b07280,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952332746&doi=10.1021%2facsnano.5b07280&partnerID=40&md5=5733176dee36d23187b1f447920085f1",Editorial,Scopus,2-s2.0-84952332746
"Ahrens, C.C., Welch, M.E., Griffith, L.G., Hammond, P.T.","Uncharged Helical Modular Polypeptide Hydrogels for Cellular Scaffolds",2015,"Biomacromolecules","16","12",,"3774","3783",,4,10.1021/acs.biomac.5b01076,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949603811&doi=10.1021%2facs.biomac.5b01076&partnerID=40&md5=58249a7cc7aac176e12807e62692b15c",Article,Scopus,2-s2.0-84949603811
"Hsu, B.B., Hagerman, S.R., Jamieson, K., Castleberry, S.A., Wang, W., Holler, E., Ljubimova, J.Y., Hammond, P.T.","Multifunctional Self-Assembled Films for Rapid Hemostat and Sustained Anti-infective Delivery",2015,"ACS Biomaterials Science and Engineering","1","3",,"148","156",,12,10.1021/ab500050m,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969260583&doi=10.1021%2fab500050m&partnerID=40&md5=52843a795b6778f6645f0a8877e0637a",Article,Scopus,2-s2.0-84969260583
"Dreaden, E.C., Kong, Y.W., Morton, S.W., Correa, S., Choi, K.Y., Shopsowitz, K.E., Renggli, K., Drapkin, R., Yaffe, M.B., Hammond, P.T.","Tumor-targeted synergistic blockade of MAPK and PI3K from a layer-by-layer nanoparticle",2015,"Clinical Cancer Research","21","19",,"4410","4419",,9,10.1158/1078-0432.CCR-15-0013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945581336&doi=10.1158%2f1078-0432.CCR-15-0013&partnerID=40&md5=12b78263b7b612616eeaa67b88e64193",Article,Scopus,2-s2.0-84945581336
"Li, W., Reátegui, E., Park, M.-H., Castleberry, S., Deng, J.Z., Hsu, B., Mayner, S., Jensen, A.E., Sequist, L.V., Maheswaran, S., Haber, D.A., Toner, M., Stott, S.L., Hammond, P.T.","Biodegradable nano-films for capture and non-invasive release of circulating tumor cells",2015,"Biomaterials","65",,,"93","102",,15,10.1016/j.biomaterials.2015.06.036,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937402029&doi=10.1016%2fj.biomaterials.2015.06.036&partnerID=40&md5=292816db6c4f65b2b8246128a7afb0a8",Article,Scopus,2-s2.0-84937402029
