Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Zheng, H., Li, M., Chen, B., Sangho, B., Joseph, C.M., Gangopadhyay, K., Gangopadhyay, S.","Surface-plasmon-enhanced Raman and photoluminescence of few-layers and bulk MoS<inf>2</inf> on silver grating",2016,"2016 Conference on Lasers and Electro-Optics, CLEO 2016",,, 7788289,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010636692&partnerID=40&md5=45623901120902c5b603b9df08b9fadd",Conference Paper,Scopus,2-s2.0-85010636692
"Wood, A., Bok, S., Mathai, J., Chen, B., Suresh, D., Gangopadhyay, K., Grant, S., Upendran, A., Kannan, R., Gangopadhyay, S.","Anti-corrosive films on silver plasmonic gratings for fluorescence imaging of single molecules and cancer cells",2016,"2016 Conference on Lasers and Electro-Optics, CLEO 2016",,, 7788492,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010677153&partnerID=40&md5=6499cf0fa8cbdf8d6e58b65113b4ed44",Conference Paper,Scopus,2-s2.0-85010677153
"Chen, B., Suresh, D., Bok, S., Mathai, J., Upendran, A., Kannan, R., Gangopadhyay, K., Gangopadhyay, S.","Super-resolution imaging of silver nanostructures on plasmonic grating",2016,"2016 Conference on Lasers and Electro-Optics, CLEO 2016",,, 7788887,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010702727&partnerID=40&md5=d839882c176c696aae6c869b184efbb3",Conference Paper,Scopus,2-s2.0-85010702727
"Mukherjee, S., Zheng, H., Gangopadhyay, K., Gangopadhyay, S.","Influence of Pt Nanoparticle Induced Defects and Surface Coverage in Determining Asymmetric Programming/Erasing Signatures for Nanocrystal Embedded Nonvolatile Memory Applications",2016,"Advanced Materials Interfaces","3","20", 1600436,"","",,1,10.1002/admi.201600436,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988038730&doi=10.1002%2fadmi.201600436&partnerID=40&md5=be3d30ae323705bdd1cee75598e74592",Article,Scopus,2-s2.0-84988038730
"Jameel, Z.N., Haider, A.J., Taha, S.Y., Gangopadhyay, S., Bok, S.","Evaluation of hybrid sol-gel incorporated with nanoparticles as nano paint",2016,"AIP Conference Proceedings","1758",, 020001,"","",,1,10.1063/1.4959377,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984536082&doi=10.1063%2f1.4959377&partnerID=40&md5=a2d957bf885cc9d6268c8c688643d6cf",Conference Paper,Scopus,2-s2.0-84984536082
"Zheng, H., Ramalingam, B., Mukherjee, S., Zhou, Y., Gangopadhyay, K., Brockman, J.D., Lee, M.W., Gangopadhyay, S.","Neutron detection with integrated sub-2 nm Pt nanoparticles and 10B enriched dielectrics-A direct conversion device",2016,"Sensing and Bio-Sensing Research","9",,,"1","6",,1,10.1016/j.sbsr.2016.03.006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969194933&doi=10.1016%2fj.sbsr.2016.03.006&partnerID=40&md5=ede35e2f26dd58cd27394dd760e9b0c4",Article,Scopus,2-s2.0-84969194933
"Chen, B., Wood, A., Pathak, A., Mathai, J., Bok, S., Zheng, H., Hamm, S., Basuray, S., Grant, S., Gangopadhyay, K., Cornish, P.V., Gangopadhyay, S.","Plasmonic gratings with nano-protrusions made by glancing angle deposition for single-molecule super-resolution imaging",2016,"Nanoscale","8","24",,"12189","12201",,3,10.1039/c5nr09165a,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975521250&doi=10.1039%2fc5nr09165a&partnerID=40&md5=9af84f752f3f8031bdd4ea0a8b754cab",Article,Scopus,2-s2.0-84975521250
"Pease, D., Azizi, O., He, J., El-Boher, A., Hubler, G.K., Bok, S., Mathai, C., Gangopadhyay, S., Lecci, S., Violante, V.","Search for low-energy X-ray and particle emissions from an electrochemical cell",2016,"Journal of Condensed Matter Nuclear Science","19",,,"257","263",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016187298&partnerID=40&md5=7f82993652200f8ec1b75919e615ae38",Conference Paper,Scopus,2-s2.0-85016187298
"Wood, A.J., Basuray, S., Bok, S., Gangopadhyay, K., Gangopadhyay, S., Grant, S.A.","Enhanced DNA Detection Through the Incorporation of Nanocones and Cavities into a Plasmonic Grating Sensor Platform",2016,"IEEE Sensors Journal","16","10", 7270989,"3403","3408",,2,10.1109/JSEN.2015.2479473,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963820289&doi=10.1109%2fJSEN.2015.2479473&partnerID=40&md5=77d771be525a47f268194bc36035c31b",Article,Scopus,2-s2.0-84963820289
"Zheng, H., Mahajan, B.K., Su, S.C., Mukherjee, S., Gangopadhyay, K., Gangopadhyay, S.","Barrier Modification of Metal-contact on Silicon by Sub-2 nm Platinum Nanoparticles and Thin Dielectrics",2016,"Scientific Reports","6",, 25234,"","",,3,10.1038/srep25234,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964647501&doi=10.1038%2fsrep25234&partnerID=40&md5=f0642c8048ac035e79ea0a9603ae2d1c",Article,Scopus,2-s2.0-84964647501
"Gupta, A., Gangopadhyay, S., Gangopadhyay, K., Bhattacharya, S.","Palladium-Functionalized Nanostructured Platforms for Enhanced Hydrogen Sensing",2016,"Nanomaterials and Nanotechnology","6",,,"","",,,10.5772/63987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995961449&doi=10.5772%2f63987&partnerID=40&md5=27e15f3b375772ba0e663db3baad03ed",Article,Scopus,2-s2.0-84995961449
"Wood, A.J., Chen, B., Pathan, S., Bok, S., Mathai, C.J., Gangopadhyay, K., Grant, S.A., Gangopadhyay, S.","Influence of silver grain size, roughness, and profile on the extraordinary fluorescence enhancement capabilities of grating coupled surface plasmon resonance",2015,"RSC Advances","5","96",,"78534","78544",,8,10.1039/c5ra17228d,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942134721&doi=10.1039%2fc5ra17228d&partnerID=40&md5=f1aa1c88f389021e14517e3228a4249d",Article,Scopus,2-s2.0-84942134721
"Zheng, H., Asbahi, M., Mukherjee, S., Mathai, C.J., Gangopadhyay, K., Yang, J.K.W., Gangopadhyay, S.","Room temperature Coulomb blockade effects in Au nanocluster/pentacene single electron transistors",2015,"Nanotechnology","26","35", 355204,"","",,9,10.1088/0957-4484/26/35/355204,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939185958&doi=10.1088%2f0957-4484%2f26%2f35%2f355204&partnerID=40&md5=96aaca66925499bb486653d3586901a7",Article,Scopus,2-s2.0-84939185958
