Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Nayak, A.R., Mcfarland, M.N., Sullivan, J.M., Twardowski, M.S.","Evidence for ubiquitous preferential particle orientation in representative oceanic shear flows",2017,"Limnology and Oceanography",,,,"","",,,10.1002/lno.10618,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025109769&doi=10.1002%2flno.10618&partnerID=40&md5=d2b9c662a3a9036e79b8d1c21805fe2e",Article in Press,Scopus,2-s2.0-85025109769
"Brady, P., Gilerson, A., Kattawar, G., Sullivan, J., Twardowski, M., Dierssen, H., Cummings, M.","Response to comment on ""Open-ocean fish reveal an omnidirectional solution to camouflage in polarized environments""",2016,"Science","353","6299",,"552b","",,,10.1126/science.aaf5018,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982867205&doi=10.1126%2fscience.aaf5018&partnerID=40&md5=453716c2f265264a230cd8a7770e7915",Note,Scopus,2-s2.0-84982867205
"Sun, B., Kattawar, G.W., Yang, P., Twardowski, M.S., Sullivan, J.M.","Simulation of the scattering properties of a chain-forming triangular prism oceanic diatom",2016,"Journal of Quantitative Spectroscopy and Radiative Transfer","178",,,"390","399",,2,10.1016/j.jqsrt.2016.02.035,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973121381&doi=10.1016%2fj.jqsrt.2016.02.035&partnerID=40&md5=adb14de9e264c5bd461dec0c8481b71a",Article,Scopus,2-s2.0-84973121381
"Gu, Y., Carrizo, C., Gilerson, A.A., Brady, P.C., Cummings, M.E., Twardowski, M.S., Sullivan, J.M., Ibrahim, A.I., Attawar, G.W.K.","Polarimetric imaging and retrieval of target polarization characteristics in underwater environment",2016,"Applied Optics","55","3",,"626","637",,3,10.1364/AO.55.000626,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962292715&doi=10.1364%2fAO.55.000626&partnerID=40&md5=7c172f4ea3ba94e6e7b0e367099e25a7",Article,Scopus,2-s2.0-84962292715
"Brady, P.C., Gilerson, A.A., Kattawar, G.W., Sullivan, J.M., Twardowski, M.S., Dierssen, H.M., Gao, M., Travis, K., Etheredge, R.I., Tonizzo, A., Ibrahim, A., Carrizo, C., Gu, Y., Russell, B.J., Mislinski, K., Zhao, S., Cummings, M.E.","Open-ocean fish reveal an omnidirectional solution to camouflage in polarized environments",2015,"Science","350","6263",,"965","969",,13,10.1126/science.aad5284,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947810495&doi=10.1126%2fscience.aad5284&partnerID=40&md5=bf5d266ce247be83bc92375e85542439",Article,Scopus,2-s2.0-84947810495
"Churnside, J.H., Marchbanks, R.D., Donaghay, P.L., Sullivan, J.M., Graham, W.M., Wells, R.J.D.","Hollow aggregations of moon jellyfish (Aurelia spp.)",2015,"Journal of Plankton Research","38","1",,"122","130",,2,10.1093/plankt/fbv092,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960101636&doi=10.1093%2fplankt%2ffbv092&partnerID=40&md5=29e410092f071b77eb98e2d7afcf3b9c",Article,Scopus,2-s2.0-84960101636
"Twardowski, M.S., Townsend, D.W., Sullivan, J.M., Koch, C., Pettigrew, N.R., O’Donnell, J., Stymiest, C., Salisbury, J., Moore, T., Young-Morse, R., Stockley, N.D., Morrison, J.R.","Developing the first operational nutrient observatory for ecosystem, climate, and hazard monitoring for NERACOOS",2015,"Marine Technology Society Journal","49","3",,"72","80",,,10.4031/MTSJ.49.3.11,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956867825&doi=10.4031%2fMTSJ.49.3.11&partnerID=40&md5=e17d52d90203d5461fe0303b1481cfe0",Article,Scopus,2-s2.0-84956867825
"McFarland, M.N., Rines, J., Sullivan, J., Donaghay, P.","Impact of phytoplankton size and physiology on particulate optical properties determined with scanning flow cytometry",2015,"Marine Ecology Progress Series","531",,,"43","61",,1,10.3354/meps11325,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937958239&doi=10.3354%2fmeps11325&partnerID=40&md5=f49e7a321cab05837034e3439a851811",Article,Scopus,2-s2.0-84937958239
"Berdalet, E., McManus, M.A., Ross, O.N., Burchard, H., Chavez, F.P., Jaffe, J.S., Jenkinson, I.R., Kudela, R., Lips, I., Lips, U., Lucas, A., Rivas, D., Ruiz-de la Torre, M.C., Ryan, J., Sullivan, J.M., Yamazaki, H.","Understanding harmful algae in stratified systems: Review of progress and future directions",2014,"Deep-Sea Research Part II: Topical Studies in Oceanography","101",,,"4","20",,15,10.1016/j.dsr2.2013.09.042,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900625849&doi=10.1016%2fj.dsr2.2013.09.042&partnerID=40&md5=354f688249b0105f0a17bc3a870f4649",Article,Scopus,2-s2.0-84900625849
"Churnside, J.H., Sullivan, J.M., Twardowski, M.S.","Lidar extinction-to-backscatter ratio of the ocean",2014,"Optics Express","22","15",,"18698","18706",,12,10.1364/OE.22.018698,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905397623&doi=10.1364%2fOE.22.018698&partnerID=40&md5=99accf9c1f5f83724f7f9cdaed1b1f41",Article,Scopus,2-s2.0-84905397623
"Gilerson, A.A., Stepinski, J., Ibrahim, A.I., You, Y., Sullivan, J.M., Twardowski, M.S., Dierssen, H.M., Russell, B., Cummings, M.E., Brady, P., Ahmed, S.A., Kattawar, G.W.","Benthic effects on the polarization of light in shallow waters",2013,"Applied optics","52","36",,"8685","8705",,6,10.1364/AO.52.008685,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920719512&doi=10.1364%2fAO.52.008685&partnerID=40&md5=6616bf13ce96d54096721ea3b73025bb",Article,Scopus,2-s2.0-84920719512
