Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Li, Y., Pickering, K.E., Allen, D.J., Barth, M.C., Bela, M.M., Cummings, K.A., Carey, L.D., Mecikalski, R.M., Fierro, A.O., Campos, T.L., Weinheimer, A.J., Diskin, G.S., Biggerstaff, M.I.","Evaluation of deep convective transport in storms from different convective regimes during the DC3 field campaign using WRF-Chem with lightning data assimilation",2017,"Journal of Geophysical Research: Atmospheres","122","13",,"7140","7163",,,10.1002/2017JD026461,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021839484&doi=10.1002%2f2017JD026461&partnerID=40&md5=0b589c76629f966c898157ba7018c82b",Article,Scopus,2-s2.0-85021839484
"Mecikalski, R.M., Carey, L.D.","Lightning characteristics relative to radar, altitude and temperature for a multicell, MCS and supercell over northern Alabama",2017,"Atmospheric Research","191",,,"128","140",,,10.1016/j.atmosres.2017.03.001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015827489&doi=10.1016%2fj.atmosres.2017.03.001&partnerID=40&md5=4d6f8b7b876231f44c5dccb65a94faf3",Article,Scopus,2-s2.0-85015827489
"Thurai, M., Gatlin, P., Bringi, V.N., Petersen, W., Kennedy, P., Notaroš, B., Carey, L.","Toward completing the raindrop size spectrum: Case studies involving 2D-video disdrometer, droplet spectrometer, and polarimetric radar measurements",2017,"Journal of Applied Meteorology and Climatology","56","4",,"877","896",,,10.1175/JAMC-D-16-0304.1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017520175&doi=10.1175%2fJAMC-D-16-0304.1&partnerID=40&md5=dde9a854120c408864c8913f77d1c6c8",Article,Scopus,2-s2.0-85017520175
"Jensen, M.P., Petersen, W.A., Bansemer, A., Bharadwajwajwaj, N., Carey, L.D., Cecil, D.J., Collllis, S.M., Del Genio, A.D., Dolalan, B., Gerlaclaclach, J., Giangrande, S.E., Heymsfield, A., Heymsfield, G., Kollllias, P., Lang, T.J., Nesbitt, S.W., Neumamann, A., Poellllot, M., Rutledge, S.A., Schwallwallwallwaller, M., Tokakay, A., Willlliamams, C.R., Wolff, D.B., Xie, S., Zipser, E.J.","The midlatitude continental convective clouds experiment (MC3E)",2016,"Bulletin of the American Meteorological Society","97","9",,"1667","1686",,7,10.1175/BAMS-D-14-00228.1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992345002&doi=10.1175%2fBAMS-D-14-00228.1&partnerID=40&md5=c6b29faa68132d1b2be290174dee1325",Article,Scopus,2-s2.0-84992345002
"Fuchs, B.R., Bruning, E.C., Rutledge, S.A., Carey, L.D., Krehbiel, P.R., Rison, W.","Climatological analyses of LMA data with an open-source lightning flash-clustering algorithm",2016,"Journal of Geophysical Research: Atmospheres","121","14",,"8625","8648",,,10.1002/2015JD024663,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979783259&doi=10.1002%2f2015JD024663&partnerID=40&md5=2148fe020b35876542af5c45e95a6f30",Article,Scopus,2-s2.0-84979783259
"Carey, L.D., Koshak, W., Peterson, H., Mecikalski, R.M.","The kinematic and microphysical control of lightning rate, extent, and NO<inf>X</inf> production",2016,"Journal of Geophysical Research: Atmospheres","121","13",,"7975","7989",,3,10.1002/2015JD024703,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978864129&doi=10.1002%2f2015JD024703&partnerID=40&md5=3ed5e5128ae4edac2914b9fbb7e6ba57",Article,Scopus,2-s2.0-84978864129
"Mecikalski, J.R., Jewett, C.P., Apke, J.M., Carey, L.D.","Analysis of cumulus cloud updrafts as observed with 1-min resolution super rapid scan GOES imagery",2016,"Monthly Weather Review","144","2",,"811","830",,4,10.1175/MWR-D-14-00399.1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959289632&doi=10.1175%2fMWR-D-14-00399.1&partnerID=40&md5=86d2bcd888810430d5b2218beb12130a",Article,Scopus,2-s2.0-84959289632
"Carey, L.D., Petersen, W.A.","Sensitivity of C-band polarimetric radar-based drop size estimates to maximum diameter",2015,"Journal of Applied Meteorology and Climatology","54","6",,"1352","1371",,3,10.1175/JAMC-D-14-0079.1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943773900&doi=10.1175%2fJAMC-D-14-0079.1&partnerID=40&md5=86ad153ada7342dc172cb7bfcb0a057e",Article,Scopus,2-s2.0-84943773900
"Schultz, C.J., Carey, L.D., Schultz, E.V., Blakeslee, R.J.","Insight into the kinematic and microphysical processes that control lightning jumps",2015,"Weather and Forecasting","30","6",,"1591","1621",,9,10.1175/WAF-D-14-00147.1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953392160&doi=10.1175%2fWAF-D-14-00147.1&partnerID=40&md5=4cfc52b26c5e605bf616fdf0a09164a6",Article,Scopus,2-s2.0-84953392160
"Mecikalski, R.M., Bain, A.L., Carey, L.D.","Radar and lightning observations of deep moist convection across Northern Alabama during DC3: 21 May 2012",2015,"Monthly Weather Review","143","7",,"2774","2794",,11,10.1175/MWR-D-14-00250.1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943382926&doi=10.1175%2fMWR-D-14-00250.1&partnerID=40&md5=117a48d5100f57ac18e6b02543caabbe",Article,Scopus,2-s2.0-84943382926
