Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Bart, A.C., Shaffer, C.A., Kafura, D., Whitcomb, R., Tilevich, E.","Computing with CORGIS: Diverse, real-world datasets for introductory computing",2017,"ACM Inroads","8","2",,"66","72",,,10.1145/3017680.3017708,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019885847&doi=10.1145%2f3017680.3017708&partnerID=40&md5=380b53a5b105e6c4d1abc9f6c6daa929",Conference Paper,Scopus,2-s2.0-85019885847
"Bart, A.C., Tibau, J., Tilevich, E., Shaffer, C.A., Kafura, D.","BlockPy: An Open Access Data-Science Environment for Introductory Programmers",2017,"Computer","50","5", 7924251,"18","26",,,10.1109/MC.2017.132,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019188795&doi=10.1109%2fMC.2017.132&partnerID=40&md5=8f4a4ac436dffcc7c060976434d81b84",Article,Scopus,2-s2.0-85019188795
"Bart, A.C., Whitcomb, R., Kafura, D., Shaffer, C.A., Tilevich, E.","Computing with CORGIS: Diverse, real-world datasets for introductory computing",2017,"Proceedings of the Conference on Integrating Technology into Computer Science Education, ITiCSE",,,,"57","62",,1,10.1145/3017680.3017708,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018310329&doi=10.1145%2f3017680.3017708&partnerID=40&md5=a5c30eec74b228337d9235637a99b628",Conference Paper,Scopus,2-s2.0-85018310329
"Bart, A.C., Tilevich, E., Shaffer, C.A., Kafura, D.","Position paper: From interest to usefulness with BlockPy, a block-based, educational environment",2015,"Proceedings - 2015 IEEE Blocks and Beyond Workshop, Blocks and Beyond 2015",,, 7369009,"87","89",,4,10.1109/BLOCKS.2015.7369009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964895253&doi=10.1109%2fBLOCKS.2015.7369009&partnerID=40&md5=21d4536407953ea73f61c532e8bcf9ac",Conference Paper,Scopus,2-s2.0-84964895253
"Kafura, D., Bart, A.C., Chowdhury, B.","Design and preliminary results from a computational thinking course",2015,"Annual Conference on Innovation and Technology in Computer Science Education, ITiCSE","2015-June",,,"63","68",,,10.1145/2729094.2742593,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951934840&doi=10.1145%2f2729094.2742593&partnerID=40&md5=657995553a354f71929f4ce2fe4cfe05",Conference Paper,Scopus,2-s2.0-84951934840
"Apostolellis, P., Stewart, M., Frisina, C., Kafura, D.","RaBit EscApe: A board game for computational thinking",2014,"ACM International Conference Proceeding Series",,,,"349","352",,1,10.1145/2593968.2610489,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903780720&doi=10.1145%2f2593968.2610489&partnerID=40&md5=6cadec183c64fc8eccd85a1fbc6b81bb",Conference Paper,Scopus,2-s2.0-84903780720
"Almohri, H.M.J., Yao, D., Kafura, D.","Process authentication for high system assurance",2014,"IEEE Transactions on Dependable and Secure Computing","11","2", 6560050,"168","180",,3,10.1109/TDSC.2013.29,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898976279&doi=10.1109%2fTDSC.2013.29&partnerID=40&md5=a3b594733270656a539262965b40a476",Article,Scopus,2-s2.0-84898976279
"Almohri, H.M.J., Yao, D., Kafura, D.","DroidBarrier: Know what is executing on your Android",2014,"CODASPY 2014 - Proceedings of the 4th ACM Conference on Data and Application Security and Privacy",,,,"257","264",,6,10.1145/2557547.2557571,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899007374&doi=10.1145%2f2557547.2557571&partnerID=40&md5=13347e0441e59ad9745d0b549771c4d6",Conference Paper,Scopus,2-s2.0-84899007374
"Radics, P.J., Gračanin, D., Kafura, D.","PREprocess before you build: Introducing a framework for privacy requirements engineering",2013,"Proceedings - SocialCom/PASSAT/BigData/EconCom/BioMedCom 2013",,, 6693382,"564","569",,1,10.1109/SocialCom.2013.85,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893574273&doi=10.1109%2fSocialCom.2013.85&partnerID=40&md5=d8259eabc0af4bd6df00e3a8a51ced01",Conference Paper,Scopus,2-s2.0-84893574273
"Kafura, D., Gracanin, D.","An information flow control meta-model",2013,"Proceedings of ACM Symposium on Access Control Models and Technologies, SACMAT",,,,"101","111",,2,10.1145/2462410.2462414,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883122072&doi=10.1145%2f2462410.2462414&partnerID=40&md5=f739c03871354130a049667b742484b1",Conference Paper,Scopus,2-s2.0-84883122072
