Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Vardelle, A., Moreau, C., Akedo, J., Ashrafizadeh, H., Berndt, C.C., Berghaus, J.O., Boulos, M., Brogan, J., Bourtsalas, A.C., Dolatabadi, A., Dorfman, M., Eden, T.J., Fauchais, P., Fisher, G., Gaertner, F., Gindrat, M., Henne, R., Hyland, M., Irissou, E., Jodoin, B., Jordan, E.H., Khor, K.A., Killinger, A., Lau, Y.-C., Li, C.-J., Li, L., Longtin, J., Markocsan, N., Masset, P.J., Matejicek, J., Mauer, G., McDonald, A., Mostaghimi, J., Sampath, S., Schiller, G., Shinoda, K., Smith, M.F., Syed, A.A., Themelis, N.J., Toma, F.-L., Trelles, J.P., Vassen, R., Vuoristo, P.","Erratum to: The 2016 Thermal Spray Roadmap (Journal of Thermal Spray Technology, (2016), 25, 8, (1376-1440), 10.1007/s11666-016-0473-x)",2017,"Journal of Thermal Spray Technology","26","5",,"985","986",,,10.1007/s11666-017-0560-7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019189671&doi=10.1007%2fs11666-017-0560-7&partnerID=40&md5=098e2a4f6297262971f4c8faa6c650d9",Erratum,Scopus,2-s2.0-85019189671
"Chidambaram Seshadri, R., Dwivedi, G., Viswanathan, V., Sampath, S.","Characterizing Suspension Plasma Spray Coating Formation Dynamics through Curvature Measurements",2016,"Journal of Thermal Spray Technology","25","8",,"1666","1683",,,10.1007/s11666-016-0460-2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990990023&doi=10.1007%2fs11666-016-0460-2&partnerID=40&md5=e4db708d10d71b0b7c57306b59ea1768",Article,Scopus,2-s2.0-84990990023
"Vardelle, A., Moreau, C., Akedo, J., Ashrafizadeh, H., Berndt, C.C., Berghaus, J.O., Boulos, M., Brogan, J., Bourtsalas, A.C., Dolatabadi, A., Dorfman, M., Eden, T.J., Fauchais, P., Fisher, G., Gaertner, F., Gindrat, M., Henne, R., Hyland, M., Irissou, E., Jordan, E.H., Khor, K.A., Killinger, A., Lau, Y.-C., Li, C.-J., Li, L., Longtin, J., Markocsan, N., Masset, P.J., Matejicek, J., Mauer, G., McDonald, A., Mostaghimi, J., Sampath, S., Schiller, G., Shinoda, K., Smith, M.F., Syed, A.A., Themelis, N.J., Toma, F.-L., Trelles, J.P., Vassen, R., Vuoristo, P.","The 2016 Thermal Spray Roadmap",2016,"Journal of Thermal Spray Technology","25","8",,"1376","1440",,5,10.1007/s11666-016-0473-x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85003456408&doi=10.1007%2fs11666-016-0473-x&partnerID=40&md5=438e85ff02eec9b1572174388e3d06c9",Review,Scopus,2-s2.0-85003456408
"Lee, H., Han, S.J., Chidambaram Seshadri, R., Sampath, S.","Thermoelectric properties of in-situ plasma spray synthesized sub-stoichiometry TiO<inf>2-x</inf>",2016,"Scientific Reports","6",, 36581,"","",,3,10.1038/srep36581,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994558424&doi=10.1038%2fsrep36581&partnerID=40&md5=9cd6885d778f789c501f62d8cab93d68",Article,Scopus,2-s2.0-84994558424
"Chen, S., Tan, C.K.I., Yao, K., Sampath, S.","Potassium–Sodium Niobate-Based Lead-Free Piezoelectric Ceramic Coatings by Thermal Spray Process",2016,"Journal of the American Ceramic Society","99","10",,"3293","3299",,1,10.1111/jace.14342,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977090669&doi=10.1111%2fjace.14342&partnerID=40&md5=1d59fc485029c25a69462c964c03dbd4",Article,Scopus,2-s2.0-84977090669
"Smith, G.M., Resnick, M., Flynn, K., Dwivedi, G., Sampath, S.","Nature inspired, multi-functional, damage tolerant thermal spray coatings",2016,"Surface and Coatings Technology","297",,,"43","50",,1,10.1016/j.surfcoat.2016.04.047,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964987470&doi=10.1016%2fj.surfcoat.2016.04.047&partnerID=40&md5=8698586090263bef5fd637dbafd523b3",Article,Scopus,2-s2.0-84964987470
"Kotlan, J., Seshadri, R.C., Sampath, S., Ctibor, P.","The role of amorphous phase content on the electrical properties of atmospheric plasma sprayed (Ba,Sr)TiO<inf>3</inf> coatings",2016,"Ceramics International","42","9",,"11010","11014",,,10.1016/j.ceramint.2016.03.241,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992291822&doi=10.1016%2fj.ceramint.2016.03.241&partnerID=40&md5=834413ae03d4dc174511d20c0601a94e",Article,Scopus,2-s2.0-84992291822
"Vackel, A., Nakamura, T., Sampath, S.","Mechanical Behavior of Spray-Coated Metallic Laminates",2016,"Journal of Thermal Spray Technology","25","5",,"1009","1019",,1,10.1007/s11666-016-0404-x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963772756&doi=10.1007%2fs11666-016-0404-x&partnerID=40&md5=efbe1c9d9e45c52ff5dcaab6448919a0",Article,Scopus,2-s2.0-84963772756
"Tewolde, M., Fu, G., Hwang, D.J., Zuo, L., Sampath, S., Longtin, J.P.","Thermoelectric Device Fabrication Using Thermal Spray and Laser Micromachining",2016,"Journal of Thermal Spray Technology","25","3",,"431","440",,1,10.1007/s11666-015-0351-y,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957441316&doi=10.1007%2fs11666-015-0351-y&partnerID=40&md5=6855f16f6c4f5d521245ab176a75f070",Article,Scopus,2-s2.0-84957441316
"Pint, B.A., Haynes, J.A., Lance, M.J., Aldridge, H.L., Viswanathan, V., Dwivedi, G., Sampath, S.","Factors affecting TBC furnace cycle lifetime: Temperature, environment, structure and composition",2016,"Proceedings of the International Symposium on Superalloys","2016-January",,,"727","734",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008214354&partnerID=40&md5=a378b2f178084f72ec7223e2aaa3c9b9",Conference Paper,Scopus,2-s2.0-85008214354
"Ramakrishnan, G., Dwivedi, G., Sampath, S., Orlov, A.","Development and optimization of thermal sprayed ceramic microfiltration membranes",2015,"Journal of Membrane Science","489",,,"106","111",,,10.1016/j.memsci.2015.03.094,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929464016&doi=10.1016%2fj.memsci.2015.03.094&partnerID=40&md5=d4141115f1ddad8828a8ddc3cab77953",Article,Scopus,2-s2.0-84929464016
"Vackel, A., Dwivedi, G., Sampath, S.","Structurally Integrated, Damage-Tolerant, Thermal Spray Coatings",2015,"JOM","67","7",,"1540","1553",,4,10.1007/s11837-015-1400-1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957427557&doi=10.1007%2fs11837-015-1400-1&partnerID=40&md5=5ff9d75a77b15e34fc2da58dc97272d0",Review,Scopus,2-s2.0-84957427557
"Viswanathan, V., Dwivedi, G., Sampath, S.","Multilayer, multimaterial thermal barrier coating systems: Design, synthesis, and performance assessment",2015,"Journal of the American Ceramic Society","98","6",,"1769","1777",,9,10.1111/jace.13563,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930618584&doi=10.1111%2fjace.13563&partnerID=40&md5=9cf03134eae46879f78adf1204d53e45",Article,Scopus,2-s2.0-84930618584
"Dwivedi, G., Flynn, K., Resnick, M., Sampath, S., Gouldstone, A.","Bioinspired hybrid materials from spray-formed ceramic templates",2015,"Advanced Materials","27","19",,"3073","3078",,6,10.1002/adma.201500303,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929150115&doi=10.1002%2fadma.201500303&partnerID=40&md5=fb1482faf32d3e14a7a499545101326b",Article,Scopus,2-s2.0-84929150115
"Kotlan, J., Seshadri, R.C., Sampath, S., Ctibor, P., Pala, Z., Musalek, R.","On the dielectric strengths of atmospheric plasma sprayed Al&lt;inf&gt;2&lt;/inf&gt;O&lt;inf&gt;3&lt;/inf&gt;, Y&lt;inf&gt;2&lt;/inf&gt;O&lt;inf&gt;3&lt;/inf&gt;, ZrO&lt;inf&gt;2&lt;/inf&gt;-7% Y&lt;inf&gt;2&lt;/inf&gt;O&lt;inf&gt;3&lt;/inf&gt; and (Ba,Sr)TiO&lt;inf&gt;3&lt;/inf&gt; coatings",2015,"Ceramics International",,,,"","",,2,10.1016/j.ceramint.2015.05.066,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930033917&doi=10.1016%2fj.ceramint.2015.05.066&partnerID=40&md5=3491272218d9c9398429f15c43d2d84b",Article in Press,Scopus,2-s2.0-84930033917
"Sampath, S.","Durable multilayered, multifunctional thermal barrier coatings demonstrated",2015,"American Ceramic Society Bulletin","94","6",,"22","23",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938814108&partnerID=40&md5=adce5870ee0967b6945ef3f74ac6468e",Short Survey,Scopus,2-s2.0-84938814108
"Viswanathan, V., Dwivedi, G., Sampath, S.","Multilayer, Multimaterial Thermal Barrier Coating Systems: Design, Synthesis, and Performance Assessment",2015,"Journal of the American Ceramic Society",,,,"","",,1,10.1111/jace.13563,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926442619&doi=10.1111%2fjace.13563&partnerID=40&md5=201e90721c71e5e630afd9009b788a77",Article in Press,Scopus,2-s2.0-84926442619
